Original,EN,Positive,Negative,Neutral,Compound
氣氛舒適，不管是一個人或三兩好友一起來都很適合。推薦的葡萄酒風味非常豐富，陪酒的拼盤也很有巧思。店內書架上有很多介紹葡萄酒的書，可以感覺得出店家推廣葡萄酒文化的用心。,"The atmosphere is comfortable, it is very suitable for a person or three or two friends.The recommended wine flavor is very rich, and the platter of accompanying wine is also very ingenious.There are a lot of books on the bookshelves in the store. You can feel the intention of the store to promote wine culture.",0.185,0.0,0.815,0.8908
"有不少西班牙的酒，非常有趣，精挑細選的單杯酒，還有套組活動可以一次品嚐多款葡萄酒。
餐點也滿好吃的，值得一去然後放鬆心情的地方。","There are many Spanish wine, which is very interesting. The carefully selected single glass of wine, as well as a group of activities to taste a number of wines at one time.
The meal is also delicious, it is worth a place to relax.",0.31,0.0,0.69,0.9281
店面整潔、悠適安靜，除了一般座位也有包廂，可以小群聚會或辦活動，店內也進了很多酒，也有鹹食可以搭配，店員介紹、服務都很棒，整體來說是個想喝紅白酒類很推薦的地方。,"The store is neat and quiet. In addition to the general seats, there are boxes. You can gather or organize activities in small groups. There are also many wines in the store. There are also salty foods to match. The wine is very recommended.",0.108,0.0,0.892,0.624
"超級美麗的天氣，從石牌捷運站散步
走過來店裡，很棒的日光浴

5／29五月底了
趁著瑪娃颱風還沒到之前
第一次過來深杯子嚐鮮
套組$1000特別的經歷
60ccx5（+1）
猜中了最後第五杯驚喜酒款，加送一杯（隨機酒品）
+再單點一杯

服務非常好，
每一支酒，都會有清楚的介紹
……悠閒的下午
期待再找時間回訪
佐酒餐點：💘
特選西班牙饕客肉盤+地中海舒肥雞胸沙拉","Super beautiful weather, take a walk from the Stone MRT station
Come over the store, a great sunbathing

5/29 The end of May
Taking advantage of Typhoon Mawa before
For the first time, come over and have a deep cup for adoption
Special experience of $ 1000
60ccx5 (+1)
Guess the last fifth cup of surprise wine, add a cup (random wine)
+One more cup

The service is very good,
Every wine will have a clear introduction
... a leisure afternoon
Looking forward to find time to return to visit
Jiujiu meals: 餐
Special choice of Spanish guest meat plate+Mediterranean Shu fat chicken breast salad",0.221,0.0,0.779,0.9781
"每個月有超棒的套組讓品酒初學者嘗試各種西班牙美酒～～( ´ ▽ ` )ﾉ
但只營業到晚上十點嗚嗚美中不足！","Every month, there is a great set of groups for beginners to try all kinds of Spanish wine ~~ (´ ▽ `) ﾉ
But only open at 10 o'clock in the evening!",0.084,0.0,0.916,0.4295
"運動路過超夢幻仙女店❤️被肉桂蘋果給吸引過來～巴斯克起士超濃郁的！蘋果也是超大塊還有酒入味，這蛋糕太棒了👏意猶未盡

搭配西班牙粉紅酒真的超級粉紅泡泡的🫧單寧味不太重dry but not sweet , très bon !

這個夜晚完美了✌️可惜他們只開到十點…十點不是才是該開喝的時間表吧！

環境細節都非常到位，空間座位不多，老闆本身是酒代理商很用心，還有提供酒品小卡～感受到老闆的用心！店員也非常暖男❤️整體讓人想賴著不走啊😘

會一直來支持的！請繼續保持下去","Sports passing the super dreamy fairy shop ❤️ Being attracted by cinnamon apples ~ Basque cheese is super strong!Apple is also a large piece and the taste of alcohol. This cake is great.

Paired with Spanish pink wine, the super pink bubble 🫧 tannin is not too heavy. Dry But Not Sweet, Très Bon!

This night is perfect 惜️ Unfortunately, they only drive to ten o'clock ... 10 o'clock is not the schedule of drinking!

The environmental details are very in place, there are not many seats in the space, the boss itself is a wine agent, and it also provides a small card for wine ~ Feel the intention of the boss!The clerk is also very warm.

Will always support it!Please keep keeping",0.167,0.043,0.789,0.9519
喜歡這裡的顏色和氣氛，雅致但不拘束，放鬆但不鬆散，服務生和侍酒師都很親切專業！點了一瓶美麗的西班牙酒，享受難得的假日來！,"Like the color and atmosphere here, elegant but unrestrained, relaxed but not loose, waiters and sommeliers are very professional!Ordered a bottle of beautiful Spanish wine and enjoy a rare holiday!",0.514,0.0,0.486,0.9759
"原本是參加客座牛肉麵才知道這家店，但一試成主顧。

選酒不錯且價格是日常品飲可接受的範圍，也有一些精選的佳釀供想嘗試更多不同酒款的人士挑選，現場定番的甜點好吃，會想再來好好喝一杯配下酒美食。","It was originally known to participate in the beef noodles of the guest seat, but the trial became the main patriotic.

The selection of wine is good and the price is the acceptable range of daily drinks. There are also some selected wines to try to try more people with different wines. The desserts on the spot are delicious, and they will want to drink a glass of wine.",0.17,0.0,0.83,0.9231
深杯子是個輕鬆居家又可以中午就喝到酒的好地方～老闆介紹的酒都很有趣,The deep cup is a good place where you can easily drink and drink at noon ~ The wine introduced by the boss is very interesting,0.265,0.0,0.735,0.807
"品酒的好地方～環境好美、非常有設計感，店員很認真介紹每杯酒，當天點1000元可以品嚐5杯酒，還有盲杯測試，答對可以再多1杯，真的很划算！！
餐點牛肉丸、拼盤、雞肉都好吃，下次還會再來！許願營業時間可以再晚一些，21:00關門有點早🥲 …","The good place for wine tasting ~ The environment is beautiful and very designed. The clerk carefully introduces each glass of wine. You can taste 5 glasses of wine at 1,000 yuan on the day, as well as a blind cup test. The answer can be 1 more cup. It is really worth it!Intersection
Meal beef balls, platter, and chicken are delicious, and will come again next time!The business hours of wishing can be later, and the closed door is a bit early ...",0.193,0.028,0.78,0.9334
