Original,EN,Positive,Negative,Neutral,Compound
"真的很歡迎各位想來體驗一下氣氛的朋友們來唱open mic 喝喝酒享受氣氛
照片by郭木老闆

🙌🙌🙌","I really welcome friends who want to experience the atmosphere to sing Open Mic to drink and drink to enjoy the atmosphere
Photo by Guo Mu

Bleak",0.327,0.0,0.673,0.8799
"北投最chill的咖啡吧
價格便宜，店內環境舒適氣氛放鬆
老闆帥，有趣又健談👍👍👍
常常進一些神奇口味的氣泡酒或小啤酒","Beitou's most chill coffee
The price is cheap, and the environment in the store is comfortable and relaxed
The boss is handsome, interesting and talkative 老
Often enters some magical flavored sparkling wine or small beer",0.32,0.0,0.68,0.9274
"氣氛很溫馨，有家的感覺～
酒單超多本😆((各國啤酒應有盡有，都是老闆的私藏名單~~
每週固定有針對不同主題的openmic，很推薦大家一起來！ …","The atmosphere is very warm, and the feeling of home ~
There are a lot of wine lists (((((((there are beers in various countries, all of which are beer in various countries, all of which are the owners' private list ~~
There are OpenMICs for different themes every week. I recommend everyone to come together!Mowing",0.111,0.0,0.889,0.6689
"真的是北投最chill的咖啡吧，從按門鈴開始就有老闆親切的招呼
餐點有咖啡、各式啤酒、飲料、熱壓吐司（超推！！！）、炸物拼盤等等
而且超級大盤居然才250元

每週四晚上7-11點的openmic，讓想彈琴或唱歌的朋友可以上台演出，之前帶一群朋友去大家真的都很享受跟開心

環境也非常乾淨，北投人有這樣的店好幸福！","It's really the most chill coffee in Beitou. From the beginning of the doorbell, the boss greets the boss
Meals include coffee, all kinds of beer, drinks, hot pressure toast (super pushing !!!), fried platter, etc.
And the super large market is only 250 yuan

Every Thursday night at 7-11 openmic, friends who want to play or sing can come to the stage to perform. Before taking a group of friends to everyone, everyone really enjoyed and happy

The environment is also very clean. Beitou people have such a shop so happy!",0.303,0.019,0.678,0.9868
"謝謝老闆讓我能假日有個地方聽歌
認識吉他的彈唱現場
雖然跟人的距離近
但現場氣氛
很爽","Thank you, the boss for let me have a place to listen to songs on holiday
Knowing the guitar's singing scene
Although the distance is close to people
But the atmosphere
Very refreshing",0.104,0.0,0.896,0.3818
整體氣氛很棒，老闆人超好，酒水都很讚，定期有活動超歡樂，值得一去再去的店❤️,The overall atmosphere is great.,0.506,0.0,0.494,0.6249
最chill的那種酒吧，open mic剛好在表演前讓我知道有什麼不足的地方,"The most chill bar, Open Mic just let me know before the performance",0.0,0.0,1.0,0.0
"一種很輕鬆歡樂的氛圍，即使都是陌生人，但可以感受到友善。
在小小的空間裡享受音樂、酒、咖啡，非常美好的夜晚。","A very relaxed and happy atmosphere, even if they are strangers, can feel friendly.
Enjoy music, wine, and coffee in a small space, a very beautiful night.",0.451,0.0,0.549,0.9587
"值得我叫老闆一聲木哥～～
超讚🔥🔥 親身體會才知道 謝謝招待 …","It's worth my boss, Mu Ge ~~
I realized that I knew it for their own experience. Thank you for the entertainment ...",0.265,0.0,0.735,0.7351
老闆超帥的又超厲害 這張照片是老闆幫我拍的 真的超推大家來有木友open mic 來唱歌！,The boss is super handsome and superb. This photo is the boss who helped me take a really super push everyone to have a wooden friend OPEN MIC to sing!,0.43,0.0,0.57,0.9632
"跟男友想說找個舒適的地方小慶生
意外的環境很好、老闆很chill☺️☺️","I want to find a comfortable place for a comfortable place with my boyfriend
The unexpected environment is very good, the boss is very chill☺️☺️",0.43,0.0,0.57,0.9466
難得北投有這麼放鬆又有音樂人聚集的好地方，歸西冰茶很好喝～非常適合北投人酒鬼來這邊放鬆喝酒，認識新朋友，享受音樂❤️,"It is rare to have such a relaxed place with such a relaxed and musicians. It is delicious to return to Xibing tea ~ It is very suitable for Beitou people to come here to relax and drink, know new friends, enjoy music ❤️",0.331,0.0,0.669,0.9601
"老闆人超好～度過了一個好開心的禮拜六🥰
我朋友甚至還上台一起和樂手歌手合唱❤️ …","The boss is so good ~ I spent a happy Saturday
My friend even came to the stage to sing with musician singers ❤️ ...",0.316,0.0,0.684,0.892
"老闆好客，讓你覺得回到另一個家！
環境氣氛很自在舒服～
推薦打貓系列的啤酒🍻
好喝順口！！！ …","The boss is a hospitality, let you feel back to another home!
The environmental atmosphere is very comfortable and comfortable ~
Recommended beer of cat series 列
It's delicious!IntersectionIntersectionMowing",0.268,0.0,0.732,0.8605
藏身2樓的音樂咖啡吧，老闆會超多樂器還會舉辦各式活動，喜歡音樂的人有機會一定要來玩一下，沒玩過音樂的更是一定要體驗看看！,"Music coffee on the second floor of hiding, the boss will have a lot of musical instruments and will hold various activities. Those who like music must have the opportunity to play. Those who have not played music must experience it!",0.166,0.088,0.746,0.5798
年輕人彈唱好地方，對喝酒聊天的老人也沒有歧視的感覺，滿分,"Young people play a good place, and there is no discrimination for the elderly who drink and chat.",0.236,0.098,0.667,0.4767
"老闆是個多才能的親切年輕人
這裡能讓你輕鬆的唱歌  舒服的喝酒
還可以交交朋友

推薦給北投的鄉親父老們","The boss is a talented friendly young man
This can make you easily sing and drink comfortably
You can also make friends

Recommended to the folks and elders of Beitou",0.409,0.0,0.591,0.9393
"小而美的好空間～ 氣氛滿點
很適合三五好友大概3～4人聚一下的地方！","Small and beautiful good space ~ The atmosphere is full
It is very suitable for three or five friends about 3 to 4 people gather!",0.317,0.0,0.683,0.8805
"好和樂
大家一起唱歌玩樂
還可以看到大家自己的創作和表演
很讚！喜歡音樂跟open mic的一定要來","Good and joyful
Everyone sing and play together
You can also see everyone's own creation and performance
It's great!Those who like music and Open Mic must come",0.39,0.0,0.61,0.92
"店長說唱超屌，氣氛也很棒
飲料好喝~","The manager's rap is superb, and the atmosphere is also great
The drink is delicious ~",0.478,0.0,0.522,0.9169
老闆是資深音樂人，給後輩很多建議，也引進很多國外的酒品，讓客人和歌手都有很好的體驗❤️,"The boss is a senior musician, gives a lot of suggestions for the younger generation, and also introduces many foreign wine products, so that guests and singers have a good experience ❤️",0.083,0.0,0.917,0.4404
謝謝老闆 讓有點社恐的我 有上台拿出勇氣的機會 下次再帶朋友來,"Thank you, the boss for letting me be a bit afraid that I have the opportunity to take the courage to take a friend to bring friends next time",0.381,0.0,0.619,0.93
週五晚上的彈唱夜、大家一起唱歌享受音樂真的超棒🥹北投好地方推！！！,"On Friday night, singing nights, everyone singing together and enjoying music is really awesome.IntersectionIntersection",0.207,0.0,0.793,0.5267
超讚！可以隨時上台表演，氣氛環境都超棒。價格也挺親民,"It's amazing!You can perform on stage at any time, and the atmosphere environment is great.The price is also very close to the people",0.0,0.0,1.0,0.0
氣氛好！酒對味！老闆服務佳！,The atmosphere is good!Wine is right!Good service!,0.0,0.0,1.0,0.0
