Original,EN,Positive,Negative,Neutral,Compound
"龍舌蘭日出、蜜桃沙瓦
兩杯都不錯 我更喜歡蜜桃的甜度
炸薯條 炸的超~好吃 有夠酥
馬鈴薯超香，如果再撒松露粉會超完美
炸雞球也不錯 只是有點過乾
以酒吧氛圍來說 燈光太亮了😅

⭐️悠悠飲食參考：
甜：手搖飲半糖>偶爾3分糖
鹹：蠻重鹹的
辣：中辣以上","Dalm sunrise, peach sandwater
Two cups are good, I prefer the sweetness of peaches
French fries are super ~ delicious enough to be crispy enough
The potato is super fragrant, if you spatter the dew, it will be super perfect
The fried chicken ball is also good just a bit too dry
In the bar atmosphere of the bar, the light is too bright 😅

食 ️ Yoyou diet reference:
Sweet: Hand shake half sugar> Occasionally 3 points sugar
Salted: pretty salty
Spicy: medium spicy",0.362,0.014,0.624,0.9913
"日勝生加賀屋夕月酒吧

下午的酒吧用來充當飯店體驗課程的場地，今天體驗的是水信玄餅手作

自製的水信玄餅除了有趣，味道也相當不錯，切成小口沾著黃豆粉吃，可以當作不錯的下午茶小點心，只是要小心別被黃豆粉嗆到🤪

晚餐時帶著飯店有送一個慶祝蛋糕🎂到酒吧吃

進了夕月告知服務生我們想吃蛋糕，服務生也貼心的幫忙準備餐具跟打火機讓我們點蠟燭🎂

我喝的是愛知國盛蜜桃風味酒，因為不太喜歡太濃的酒精味，所以選了安全牌，喝起來甜甜的帶點酒味，是滿討喜的口味，是老少咸宜🫣的口味

另一杯是夕月特調，調酒是用紅酒跟梅酒混合的調味酒，紅酒香跟梅酒混合，也是酸甜好喝，只是酒精濃度較高，容器也很有日本特色，調酒裝在玻璃容器裡用木盒裝滿碎冰呈上來，另外貼心的附上兩個小杯子讓我們分享

唯一美中不足的是酒吧只開到11點，但酒吧並沒有因為時間到就開始趕人，也沒讓我們有時間壓力，氣氛依舊是輕鬆隨意，直到我們起身準備離開仍非常周到的送我們離開，讓我們用調酒結束完美的一天😃","Ri Shengsheng Kaga House Xiyue Bar

The bar in the afternoon is used as a venue for the hotel experience course.

In addition to the interesting water Xinxuan cakes, the taste is also quite good. Cut into small mouths with soybean flour can be used as a good afternoon tea snack, just be careful not to be ticked by soybean flour.

Take the restaurant at dinner and give a celebration cake.

After entering the Xi Yue, the waiter we want to eat cakes, and the waiter also intimately help prepare tableware and lighter to let us order candles.

I drink Aichi Guosheng Mao flavored wine. Because I don't like too strong alcohol flavor, I chose a safety card and drink a sweet taste. It is full of pleasing taste. Flavor

The other cup is a special adjustment of the Yueyue. The bartending is a flavoring wine mixed with red wine and plum wine. The red wine aroma is mixed with plum wine. The container was filled with a wooden box full of broken ice. In addition, two small cups were attached intimately for us

The only beauty is that the bar only opened to 11 o'clock, but the bar did not start to catch people because of time, nor did we have time pressure. The atmosphere was still easy to casually free. Let's end the perfect day with bartending 😃",0.155,0.038,0.807,0.9797
"在加賀屋2F面對公園方向，
比較像運動酒bar的感覺。

活動699的套餐包含兩杯酒跟三樣點心，很划算，味道都不錯。
梅酒基底的加賀屋特調好喝。

Bartender非常細心，
注意到內人感冒主動提供熱水。","Facing the park 2F in Kaga House,
It is more like the feeling of sports wine BAR.

The set of 699 set meals includes two glasses of wine and three snacks. It is very cost -effective and tastes good.
The Kaga house of plum wine is specially adjusted.

Bartender is very careful,
Notice that the insiders have the initiative to provide hot water.",0.18,0.0,0.82,0.894
我很喜歡這家的早餐，很好吃,"I like this breakfast very much, it's delicious",0.519,0.0,0.481,0.7553
好喝、放鬆的好地方,A good place for delicious and relaxing,0.71,0.0,0.29,0.8689
推薦加賀特調，好喝！,"Recommended Kaga special, delicious!",0.895,0.0,0.105,0.8172
放假來泡湯♨️放鬆的好地方！,Come on holiday 松️ Relax!,0.663,0.0,0.337,0.7088
"放鬆喝一杯的地方。
好服務。好飲料。","Relax and drink a drink.
Good service.Good drink.",0.492,0.0,0.508,0.7003
優質的日本酒吧。,High -quality Japanese bar.,0.0,0.0,1.0,0.0
北投最好的酒吧之一！,One of the best bars in Beitou!,0.428,0.0,0.572,0.6696
