Original,EN
每週一、週二晚上休假，店家很愛唱歌，所以在午夜12點前可以唱卡啦ok(礙於住宅區規定)，之後只能看影片或運動節目；但裡面還可以打鏢，應該還算有趣的地方。找老闆聊天絕不會讓你無聊！,"Every Monday and Tuesday evening, the store loves singing, so you can sing cards before 12 o'clock in midnight (because of the regulations of the residential area), and you can only watch movies or sports programs afterwards; Interesting places.Find a boss to chat and never make you boring!"
老闆人很實在講話很健談🤣，知道我生日還送我行動電源大推晚上無去處的人很適合來這裡放鬆讚讚讚啦,The boss is very really talking and talkative. I know that I have sent me a mobile power supply to the people who are not available at night.
超棒的！玩得好開心❤️❤️❤️,Better!Have fun ❤️❤️❤️ ❤️
"老闆、老闆娘超會唱歌！同時又很熱情
不管是氣氛還是餐點都很讚
重點還可以享有高品質的唱歌體驗🎤
會讓人想再次回訪！☺️","The boss and the boss will sing!At the same time, very enthusiastic
Both the atmosphere or the meal is great
The focus can also enjoy a high -quality singing experience 🎤
It will make people want to visit again!☺️"
"老闆人超nice的啊很健談
飲品很好喝
店內氣氛超好
還有飛鏢機可以玩
我點了三杯

蘋果蜜啤酒特調
環遊世界
Kiss me

大家來北投泡溫泉
走過路過不要錯過
只有這家bar
一定要來喝一波","The boss is super nice.
Drinks are delicious
The atmosphere in the store is super good
There is also a dart machine to play
I ordered three cups

Apple honey beer special
Travel around the world
Kiss me

Everyone comes to Beitou Bubble Hot Spring
Don't miss it by passing by
Only this BAR
Be sure to drink a wave"
"北投最棒 最有氣氛的酒吧

酒不錯 氣氛佳 適合聊天
調酒的總類也越來越多
有飛鏢機可以玩 而且還可以唱歌！

是北投人晚上最好的去處","Beitou's best and most atmospheric bar

Good wine atmosphere is good for chat
There are more and more general categories of bartending
There are dart machines to play and sing!

It is the best place to go at night in Beitou"
"酒調的不錯，環境也很可以
老闆娘跟店員的服務態度也很周到
以CP值來講算高了
價格偏中等，可以接受的範圍👍
唯一的缺點就是室內的「空氣」比較不好😭
其他的無可挑剔🤣","The wine is good, and the environment is very good
The service attitude of the boss and the clerk is also very thoughtful
In terms of CP value, it is high
The price is medium, the acceptable range 👍
The only disadvantage is that the indoor ""air"" is not good.
Others are impeccable"
"都是嘉義人，第一次來就備感親切還一直被老闆摸頭（？）
北投唯一酒吧好去處～","They are all Chiayi people.
Beitou's only bar is good to go ~"
老闆跟老闆娘很熱情，跟大家在一起唱歌很開心 超值👍🏻👍🏻,"The boss and the boss are very enthusiastic, singing with everyone is very happy and super -value 👍🏻👍🏻"
調酒師的特調特別大杯，差不多到喝到飽的等級了，老闆也是特別熱情，老闆的名子也是挺特別的，愛喝酒的可以來試一下,"The bartender’s special special cup, almost the level of drinking, the boss is also very enthusiastic, the name of the boss is also very special. Those who love drinking can try it."
"每次節日派對必去ㄉ最愛酒吧！！
萬聖節一定要喝爆吧","Every festive party will go to the favorite bar!Intersection
Must drink it on Halloween"
老闆店員都親切，音樂也好聽,The owner is kind and the music is good
"老闆是很親切沒錯，不過個人覺得調酒都不好喝，老闆介紹時，對調酒也沒有很懂，如果期待很好喝特別的調酒就來錯地方了

室內沒有禁菸，味道蠻重的","The boss is very kind, but I personally think that the bartender is not delicious. When I introduce it, I do n’t understand the bartending.

There is no smoking ban in the room, the taste is quite heavy"
香姐特調超讚👍,Sister Xiang is superb 调 调 调 调 调 调
氣氛很好 ❤️老闆很親切❤️,The atmosphere is very good ❤️ The boss is very kind ❤️
整個北投最棒的地方 謝謝老闆四哥的招待😍,The best place in Beitou is the best place for the boss's fourth brother's entertainment 😍
"臨時的從中部上來，幫朋友臨時的提早慶生
一切都很臨時，No.4 幫我們準備的很有模有樣
好像一切都是提早準備好的，四哥老闆也很有人情味的送了小禮物，認為這就是台灣人，人情味十足的酒吧，氣氛好，服務也好，希望大家有來北投泡溫泉，不管春夏秋冬，也能來這家No.4酒吧，體驗溫泉洗不到的人情味。","Temporarily come from the middle to help friends temporarily celebrate their birthday
Everything is very temporary, NO.4 helps us prepare very well
It seems that everything is prepared early, and the boss of Si Brother also gives a small gift very humanely. It is believed that this is a Taiwanese. The human -like bar is good and the atmosphere is good. In spring, summer, autumn and winter, you can also come to this NO.4 bar to experience the human taste that you can't wash."
