Original,EN
"小店座位不多，先打個電話比較保險。

食物美味。烤物好吃，但炸物醃漬的比較鹹。上菜速度很快。

生啤酒推推，順口好入喉~","There are not many seats in the small shop.

Food delicious.The grill is delicious, but the fried material is marinated than salty.The food is fast.

Push raw beer push, and go into the throat well ~"
位於明德站跟石牌站中間的一間小型居酒屋，店內位子不多（約6個位子），建議事先訂位較為保險。所有餐點皆現點現做，口味及品質皆有一定水準（對的起這個價位），是個適合跟朋友聊天小酌的好地方，日後有機會再回訪。,A small izakaya located in the middle of Mingde Station and Shipai Station. There are not many seats (about 6 digits) in the store. It is recommended to book a place in advance.All meals are made now. There are a certain level of taste and quality (at this price). It is a good place suitable for chatting with friends. There will be a chance to return to visit in the future.
"小小的一間居酒屋 食物非常的好吃 烤得 炸得都非常到位 生啤酒也很好喝！
highly recommend 🤗","A small izakaya food is very delicious and fried. It is very delicious and delicious!
Highly Recomge 🤗"
"一對年輕夫妻用心經營的居酒屋
整體的感覺十分不錯，可以慢慢的與好友聊天享用
每一種串燒的口味也都恰到好處
午仔魚一夜干烤的特別好
室內空間有些小就是了","The izakaya operated by a young couple with the heart
The overall feeling is very good, you can slowly chat with friends and enjoy
The taste of each skewers is just right
Wuma fish is very good overnight
There are some small indoor spaces"
"環境乾淨舒服，座位較少只有吧台約7-8位（但很寬敞）
老闆/闆娘人很耐斯~
今天踩點所以只簡單點了一些
椒鹽牛肉串 - simple is the best. 調味、油花適中
羊肉串 - 很香，搭檸檬汁很爽口嚼勁
雞肉蔥串 - 肉很嫩，好吃
烤飯團 - 烤的口感不錯，個人覺得醬濃一點滲一點會更香更好
明太子玉子焼き - 內裏很膨鬆，搭明太子調味正好

適合晚上想放鬆跟好友喝點小酒時來","Clean and comfortable environment, fewer seats only 7-8 seats at the bar and platform (but very spacious)
Boss / Boss Niang people are very long ~
Today's stepping point so it's only a simple point
Pepper and Salt Beef skewers - simple is the best. Seasoning, moderate oil
Lamb skewers - very fragrant, very refreshing with lemon juice
Chicken and onion skewers - the meat is very tender, delicious
Grilled Rice - Grilled taste is not bad, personally I think the sauce is thick a little penetration will be more fragrant
Mint Yuzu Jake - The inside is very loose, and the seasoning is right to take the mint

Suitable for night want to relax when you come with friends drink a little wine"
"新開兩個月的小居酒屋
位子不多 氛圍不錯
餐食方面
-鹽烤雞肉串 雞腿肉多汁 有夾一點蔥 居酒屋必備 單純的美味
-明太子雞肉串是雞胸肉
上層明太子醬淡淡鹹香
平衡了肉質
-羊肉串 個人很愛羊肉的味道
筋也烤的脆口 簡單調味就很好吃
-鹹豬肉 油脂與焦香 絕對下酒
搭一旁的酸甜醬汁也好吃
-剝皮辣椒牛 很多汁 剝皮辣椒的微辣跟牛肉很搭
-烤飯糰 有包餡 沒注意是什麼
似乎是鮭魚鬆？外層烤的乾香
想來個主食搭餐可以點
-烤透抽 肉質軟Q 頭部乾香 適合下酒 搭配日式美乃滋又更多了層次
-韓國櫛瓜 一份兩串 口感不錯 汁跟櫛瓜味感覺比一般的櫛瓜少一點 但也還行
-鱈魚肝 我就愛這味 大家都是罐頭配和風洋蔥 我就愛
-烤杏鮑菇 多汁飽滿 沾著胡椒粉也挺不錯的
-番茄豬肉卷 捲在其中的小番茄有去皮 咬下直接爆汁 非常爽快

可惜當天想好好的Chill
沒有跟老闆多聊一點
不然這個氛圍
很適合幾個人
吃吃喝喝聚聚聊天
很不錯的一餐
會再訪：）","The newly opened two -month small house izakaya
There are not many atmospheres in the seat
Meal
-Salone grilled chicken skewers Chicken legs are juicy and have a little bit of delicious delicious deliciousness
-The Chicken Chicken Chicken Skewers are chicken breasts
The upper layer Ming Prince Sauce is light and salty fragrance
Balance the meat quality
-Onbal skewers personally love the taste of mutton
The brittle mouth of the tendon is also very delicious
-Steamed salted pork fat and scorched fragrance absolutely wine
The sweet and sour sauce on the side is also delicious
-The peeling pepper beef peeling pepper pepper is slightly spicy with beef
-The baked rice ball has a stuffing and not noticed what is
It seems to be salmon pine?Outside baking dry fragrance
If you want to have a staple food, you can order
-Buchroma, soft and soft Q head dry fragrance is suitable for wine with Japanese -style Meizi more levels
-No South Korea's two skewers and two skewers are good and juice and the flavor of the melon is a little less than the ordinary Gourd but it is okay.
-Cod liver I love this taste, everyone is canned food and wind onion, I love it
-Bupping Pleurotus eryngii is pretty good with pepper and pepper.
-An tomato pork roll rolls of small tomatoes in them are peeled and bite, and it is very refreshing.

Unfortunately
I didn't talk to the boss a little more
Otherwise this atmosphere
Very suitable for a few people
Eat, drink, gather and chat
Very good meal
Will visit again :)"
店面座位雖然不多但更有在地小店特色，串燒品項需要花時間製作因此出餐速度稍慢，但是味道很不錯,"Although there are not many store seats, it is more characteristic in local shops. The skewers need to take time to make it. Therefore, the meal is slightly slower, but the taste is very good."
店不大位置不多，但我就是喜歡這種小小店，一個人喝著啤酒吃著烤串⋯⋯就是爽,"There are not many places in the store, but I just like this kind of small shop. I drink beer alone and eat skewers."
石牌周邊竟然有隱藏版日式居酒屋，Sapporo生啤大讚👍,"There is a hidden Japanese -style izakaya around the stone brand, Sapporo's raw beer praises"
"內用位置不多，可能要稍微候位等待
但是食物好吃，明太子很推！
老闆跟老闆娘很親切～","There are not many internal use positions, you may have to wait a little bit
But the food is delicious, Prince Ming is very pushing!
The boss and the boss are very kind ~"
