Original,EN
"山茶花間是我有陣子常去榮總陪病、故而就近開發的喝酒處，況且離我家也不遠，是間我還挺喜歡的店。裝潢風格採藍青色調的微復古風格，頗具文青風采，也讓我覺得挺放鬆，但吧台區的硬木椅不耐久坐，對我而言是種另類的剎車（笑）。

----------
【燻鮭魚與奶油乳酪白麵包】
麵包是切半並微烤過的的厚片吐司，由顧客自行將食材DIY後食用，1份2個。給料足夠做出2個豐盛的醺鮭魚吐司，還不錯吃。

【山茶】
像杯帶有抹茶風味的可爾必思沙瓦，酒感很輕。

【花間】
帶有些微酒感與滿滿氣泡口感的荔枝酒。

【橙花橙汁橙酒】
原本以為會是滿滿的柳橙風味，不過橙酒的風味比較強，我還挺喜歡，只是酒感沒有想像中的那麼重，中等偏輕程度。

【跟牆壁顏色一樣的酒】
像杯帶有兩分檸檬酸、兩分酒感、三分氣泡口感的……漱口水（噴），不過我還挺喜歡的（笑）。

【像甜點一樣的酒】
可和隨附的KitKat搭配飲用，稍帶酒感的貝禮詩奶酒，的確挺像甜點，但竟然是常溫的這一點讓我無法喜歡它……

【貝里詩奶酒】榛果
就是一杯奶茶感和酒感都很輕的貝里詩奶酒。","The camellia room is a drinking place that I often go to the same period of time, so I have been developing nearby. Moreover, it is not far from my house. It is a shop that I like quite.The decorative style adopts the micro -retro style of blue and green tone, which is quite rich and makes me feel quite relaxed, but the hard wooden chair in the bar area is not durable, which is an alternative brake for me (laughs).

-----------
[Smoked salmon and cream cheese white bread]
The bread is a thick tide toast that has been cut and grilled slightly. The customer will DIY by the customer.Give it enough to make 2 rich salmon toast, which is pretty good.

【Mountain Tea】
Like a cup with matcha flavors, Kerbishawa, the wine feels very light.

【Huajian】
There are some lychee wines with micro -wine and full bubble taste.

【Orange Blossom Orange Sauce Orange Wine】
I thought it would be full of orange flavor, but the flavor of orange wine was relatively strong. I like it quite, but the wine is not as heavy as I imagined, and the medium is light.

[Wine of the same color as the wall]
Like a cup with two citric acid, two -point wine, three -point air bubbles ... I mouthwash (spray), but I like it (laughs).

[Wine like dessert]
It can be used with the attached Kitkat, and the slightly wine -feeling Bayi Poetry milk wine is really like a dessert, but it turned out to be at normal temperature that made me unable to like it ...

【Belly Poetry Milk Wine】 Hazelnut
It is Belli Milk Wine with a cup of milk tea and wine."
"都很好吃，但是份量超級少，配這個價錢屬實有點不划。
不過主要的大缺點是店內的音樂，放日本動漫歌的鋼琴獨奏，真的吃不下...","They are all delicious, but the portion is very small, and it is a bit unrestrained with this price.
However, the main disadvantage is the music in the store. Playing a piano solo in Japanese anime songs can really not eat ..."
"小酒館的空間舒適、不擁擠，適合聊天、舒壓的場所。
老闆很大氣的贈予每位顧客一份海苔牛（或鮪魚），闆闆說成本就大約100元！
會再光顧的小酒館！
牛豬拌麵也好吃，不油膩卻有入味！","The space of the tavern is comfortable and not crowded, suitable for a place where chat and relieving.
The boss gave each customer a portion of seaweed cattle (or catfish). The board said that the cost was about 100 yuan!
The small tavern that can be paid again!
Niu, pig noodles are delicious, not greasy but tasteless!"
"吃豆花時發現的隱藏好店！

店內的氛圍靜謐舒適，很適合放鬆心情。
調酒也頗有水準，感覺得到老闆的用心，無論是在基酒或是原料等，用得都不錯。
最佛心的，是可以依照客人口味調整基酒，做出最符合客人期望的味道。
店裡還有餐點，咖啡、花茶，無論什麼時候都能找到自己的喜好。

而且，老闆人超好！
有的時候還有招待Shot，非常超值！！","The hidden shop found when eating beancurd!

The atmosphere in the store is quiet and comfortable, which is very suitable for relaxation.
The bartending is also quite standard. I feel that the boss's intentions are used well, whether in the base wine or raw materials, etc., it is used well.
The most Buddha heart is that you can adjust the base wine according to the taste of the customer, and make the most in line with the expectations of guests.
There are also meals in the store, coffee, flower tea, and you can find your own preferences at any time.

Moreover, the boss is super good!
Sometimes there are entertaining Shot, which is very good value!Intersection"
"不論價位還是口味 都比市中心東區信義區多數餐酒館好吃很多
是一間平時不想喝酒也會想走進來吃飯的餐廳
當然酒也很好喝👌🏻👌🏻👌🏻
提拉米蘇貴的很有價值 吃到高級料理的美味🥰","Both the price and the taste are much better than most meal tavern in Xinyi District, East District, the city center.
It is a restaurant that usually does not want to drink and wants to come in to eat
Of course wine is also very delicious 很
Tiramisu is very valuable to eat the delicious food of high -grade dishes 🥰"
"鬧中取靜的好地方，有別以往喧鬧的bar!
想喝什麼跟Yuri說一聲都能滿足！
推薦大家一定要來找到自己喜歡的味道❤️","A good place to get quiet in the trouble is different from the noisy BAR in the past!
You can satisfy what you want to drink to Yuri!
Recommend everyone to find the taste that I like ❤️"
"一個放鬆自我的好地方
走上二樓進入酒吧
來一杯自己愛的調酒
就可以有個微醺的夜晚
三五好友或是自己一人
都有適合的位置

調酒師很貼心
可以為您增減酒精濃度，顏色

建議之後可以增加點下酒點心","A good place to relax yourself
Go to the second floor and enter the bar
Here is a cup of bartender you love
You can have a slight night
Three or five friends or one by yourself
There are suitable positions

Winebeller is very intimate
You can increase or decrease the concentration of alcohol essence, color

It is recommended to add a little bit of drinking snacks"
"沒想到在石牌有如此高品質的酒吧！！！
老闆和服務人員非常友善，但又不會有壓迫感；整體環境很舒服，像是在家裡小酌的感覺。
最驚艷的是酒與食物的平衡感，兩者都做的很棒！推推！","I didn't expect such a high -quality bar in Shipai!IntersectionIntersection
The boss and the service staff are very friendly, but they will not have a sense of oppression; the overall environment is very comfortable, as if a drink at home.
The most amazing thing is the sense of balance between wine and food, both of them do!Push!"
"沒想到石牌也有餐酒館！
東西好吃，酒好喝👌
希望店內燈光能夠暗一點，有點太亮，坐一下子眼睛就開始疲勞了🥹 …","Unexpectedly, Shi brand also has a restaurant!
The things are delicious, the wine is delicious 酒
I hope that the lights in the store can be a little darker, a little too bright, and the eyes start to get tired."
"老闆店員親切，服務很好！
酒好喝，披薩好吃，甜點也很好吃！

環境燈光舒服，像在家一樣放鬆！
（真的是一大優點）","The boss clerk is kind and the service is very good!
The wine is delicious, the pizza is delicious, and the dessert is also delicious!

The environment is comfortable and relaxed like at home!
(Really a big advantage)"
