Original,EN
"加班後的夜晚獨自來到這間溫暖的小店✨

整體的氣氛，不管是裝潢、燈光、音樂都非常的舒服，適合下班後想輕鬆享受個人時光，或是好友之間互相閒聊的人過來😚

杏鮑菇的滷汁香氣飽滿且濃厚，真的超級好吃，豆干也非常入味～個人覺得這兩樣必點！！！

店家推薦的精釀啤酒真的很讚👍
這次喝的「七里香」果香豐富，很難想像沒有任何添加物就能釀出這麼豐富的味道，讓平常不太喝啤酒的我大開眼見！

之後有機會再來試試其他的啤酒，謝謝老闆親切的介紹帶給我這麼美好的一段時光。","After overtime night, I came to this warm shop alone ✨

The overall atmosphere is very comfortable whether it is decoration, lighting, or music. It is suitable for people who want to enjoy personal time after get off work, or people who chat with each other.

Pleurotus eryngii's marinade is full and strong. It is really delicious, and the dried tofu is also very delicious ~ I personally think these two must be ordered!IntersectionIntersection

The craft beer recommended by the store is really good
The ""Qili fragrance"" this time is rich in fruity. It is difficult to imagine that without any additives can make such a rich taste, so that I usually don't drink beer, I will see it!

After that, I have the opportunity to try other beer again. Thank you for your kind introduction for bringing me such a beautiful time."
"非常好吃的私房滷味，老闆精選的白酒Chardonnay 入口迷人的花果香味，消費平價，卻有星級飯店的水準，好聽的音樂，度過一個美妙的夜晚，值得大家來細細品味。

愛吃辣的絕對要添加鎮店辣油！！","Very delicious private room, the boss's selected white wine Chardonnay's entrance is charming flower fruit fragrance, consumption is affordable, but there is a star hotel level, good music, spending a wonderful night, it is worthy of everyone to taste.

Those who love spicy food will definitely add spicy oil in the town shop!Intersection"
"吃著滷味聽著爵士樂，好讓人享受。
是一個能讓人忘記時間的地方。","Eating loqu was listening to jazz, so people enjoy it.
It is a place that makes people forget time."
"滷味都蠻入味的，但是是那種比較適合作為下酒菜的口味（與同行友人剛好都不喝酒
涼拌木耳的調味非常喜歡，很開胃爽脆不會太酸
鹹檸七也很優秀，真的是整顆醃過的檸檬直接泡進去，香氣非常足。
服務很親切，離捷運站也很近～
適合小酌來的店家(´･ω･`)","Lochi is quite delicious, but it is the kind of taste that is more suitable for drinking and vegetables (just do not drink with my friends
The seasoning of cold fungus likes very much, very appetizing and crispy will not be too sour
Xianmianqi is also very good. It is really a pickled lemon and soaked in it, and the aroma is very sufficient.
The service is very kind, and it is very close to the MRT station ~
Suitable for the shop that comes from (´･ ω ･ `)"
"北投捷運站出口
一整棟綠色的建築
白天是文青咖啡店
晚上搖身成
獨特有質感的”冷滷味餐酒館”
剛開一週就去了兩次

第一次內用除了冷滷好吃
沒想到可以吃到港仔老闆的 “雞絲雞油飯”
大推！大推！大推！跟外面賣的不一樣
超好吃der ～

第二次因疫情來外帶
打了電話問老闆娘可否先點餐後自取
板娘說ok但當天外帶的人有點多
雞爪、鴨舌、雞絲飯都沒了(阿阿阿)
還好還有其他品項
豆乾、米血、甜不辣、杏鮑菇、雞胸肉、大腸、鴨翅、雞翅、蒟蒻絲...

回家上桌瞬間掃光光
還開啟我的新技能
沒想到一個人可以默默嗑掉5隻鴨翅XD

很不一樣的冷滷餐酒館
值得推薦，會常來光顧！！！","Beitou MRT Station Exit
A whole green building
During the day is Wenqing Coffee Shop
Shake in the evening
The unique and textured ""Cold Lifei Restaurant""
I went twice just a week after opening

Use it for the first time except for cold braised delicious food
I didn't expect to eat the ""chicken and chicken oil rice"" of the boss of Hong Kong Tsai
Push!Push!Push!Unlike the selling outside
Super delicious DER ~

The second time I take a take -off due to the epidemic
I called and asked if the boss can order first after ordering
Ban Niang said OK, but there are a lot of people who take it that day
Chicken feet, peaked, and chicken rice are gone (Ah Ah)
Fortunately, there are other items
Dried beans, rice blood, sweet and not spicy, Pleurotus eryngii, chicken breasts, large intestine, duck wings, chicken wings, shreds ...

Go home and go to the table to sweep the light instantly
I also turn on my new skills
I didn't expect a person to silently remove 5 duck wings XD

Very different cold halogen restaurant
It is worth recommending, I will come to patronize often!IntersectionIntersection"
"酒菜檔、😍
很適合三五好友丶來杯酒言歡。😄
有各式啤酒、紅丶白酒、提供下班小酌放鬆地方。低消費、且高享受、環境優雅\美食音樂、專業親切服務。老闆用心制作各式潮州滷菜\辛香噗鼻\微辣而不燥。
連我不能吃蔴辣\都驚嘆其美味\店内用膳、也可外帶、雖然我今日—人來用餐\卻很享受\美食、愉悦夜晚😄
除了菜單上的美食、店家也隨時節提供新餐點\每樣都值得來品嚐\滷味店LV、是我第一次給五星店家😍
交通方便(捷運北投2號出囗)每曰PM17點30分入埸~","Jiucai stall, 、
It is very suitable for three or five friends, come to a glass of wine.Bleak
There are all kinds of beer, red, liquor, and providing a place to relax off work.Low consumption, high enjoyment, elegant environment \ food music, professional service.The boss made various types of Chaozhou briner \ spicy nose \ slightly spicy but not dry.
Even I ca n’t eat spicy \ Marvel at its delicious \ restaurant meals, and I can take it out, although I am today -people come to eat \ but enjoy \ food, happy night 😄
In addition to the food on the menu, the store also provides new meals at any time at any time \ Everything is worth tasking \ Luwei shop LV, it is the first time I give it to the five -star shop.
Convenient transportation (MRT Beitou No. 2 囗) Each PM17:30 points to 埸 ~"
氣氛很舒服～滷味很入味～適合小酌談談心～ 大廚特別搭配適合滷味的紅白酒非常棒,The atmosphere is very comfortable ~ Loi is very delicious ~ It is suitable for a drink ~ The chef is very good with red and white wine suitable for Jiali
"白天是文青咖啡廳，傍晚搖身一變專賣潮州冷滷味…超新奇的創意經營方式……

今晚菜色 :
只吃一碗不夠的雞絲雞油飯
主廚祕製潮州冷滷味.海帶與肝連
爆好吃的清爽涼菜.芥末小黃瓜與香料拌雲耳
美妙調味觸動味蕾，彼此融和的恰到好處又各自精彩，誰也不搶誰的風采～

有美食🥢 有酒🍷 有音樂 🎶
今晚這餐很飽很棒～😋

#北投捷運站2號出口","During the day is Wenqing Cafe, shake up in the evening to monopolize Chaozhou Leng Loi ... Super novel creative business methods ...

Cooking tonight:
Just eat a bowl of insufficient chicken rice oil rice rice
Chef's secret system Chaozhou Leng Loi, kelp and liver connection
Explosive refreshing cold dishes. Mustard cucumber and spice mix cloud ears
The wonderful seasoning touch the taste buds, the mellow and harmony of each other is justified, and they are wonderful.

There are gourmet 酒, there are wine, there are music 🎶
This meal tonight is great and great ~ 😋 😋

#"
"好棒的空間，舒服、自在、喝酒空間～
老闆的滷味很優秀！牛三寶朋友們讚不絕口！米血、豆乾、蒟蒻…簡單食材卻不馬乎！只能說這下酒菜太犯規，會讓人一直再吃。推薦！

#精釀啤酒 #湧金啤酒","A great space, comfortable, comfortable, drinking space ~
The boss's four flavor is excellent!Niu Sanbao friends praised!Rice blood, dried beans, 单 ... simple ingredients but not sloppy!It can only be said that the wine and vegetables are too foul, which will make people eat again.recommend!

# #Yongjin Beer"
白天是咖啡廳，晚上轉變成可喝酒配滷菜的酒吧。但由於目前疫情期間只有外帶。那天外帶如圖所示，合計金額共150元，照片中的份量各為一份。先說味道吧，基本上該入味的都有入味了，尤其豬耳朵更是滷到超透有點過鹹膠質都燉出來的那種，因此不另外加醬料也能吃也很下飯。但就是份量比坊間和預期中的還要少，回到家打開盒子的瞬間有點傻眼，只能說這家店真的比較精緻吧。,"During the day is a cafe, and at night, it turns into a bar that can be drunk and marinated.But because there is only take -out during the epidemic.The total amount was as shown in the figure that day, and the total amount was 150 yuan, and the amount in the photo was each.Let's talk about the taste first. Basically, the flavors should be flavored, especially the pig's ears are stewed by the superpolfed and the salty gum. Therefore, it can be eaten without adding sauce.But there are fewer than the quantity and expectations. The moment you go home to open the box, it is a bit dumbfounded. It can only be said that this shop is really exquisite."
