Original,EN
"就算一個人也可以開心的享受
不必一次吃2串，可以只點一串串燒，很棒的居酒屋
不只料理酒也好喝
建議先預約才7:30店裡已經8成滿","Even a person can enjoy happily
You don’t have to eat 2 skewers at a time, you can just order a skewer, a great izakaya
Not only cooking wine, but also delicious
It is recommended to make an appointment only 7:30, it is 80 % full in the store"
三個人一共點了2200  是剛好吃到9分飽的程度 再多就不行了 但每一道都很好吃 非常值得💕上菜速度超級快！（尤其是青菜）特別喜歡烤飯糰 表面煎的超級焦脆 超好吃🥹蒜味蛤蜊湯也是一口入魂 喝完很溫潤 身心舒暢～串燒 烤茄子 鯖魚等等都是水準之上✨btw店員很親切 還有提供英文菜單 非常推薦給所有人！,"Three people ordered a total of 2200 to eat just 9 cents full. No matter how much it is full, it is not good, but each way is delicious and worthy of sauce.(Especially green vegetables) I especially like the super scorching crispy and delicious garlic flavored clam soup on the surface of the roasted rice ball. And the English menu is very recommended to everyone!"
"運氣很好，路過沒有預約就有位子
粥的口感很特別
烤串都好吃😋","Good luck, there is a seat if you pass by without an appointment
The taste of porridge is very special
The baking skewers are delicious 都"
"回訪第3次,發現蛤蠣湯鮮甜好喝！

烤串、炒烏龍、粥品水準之上。
沒收服務費，卻服務周道~值得讚賞！

願意接受毛孩一起入席(有籠)
與願意為毛孩調整肉品味道~堪稱寵物友善店家~讚唷！","On the third time, I found that the oyster soup is sweet and delicious!

Baking skewers, fried oolong, porridge levels.
Confisca service fees, but services ~ It is worthy of praise!

Willing to accept Maozi to enter the table together (with cage)
I am willing to adjust the taste of meat for the hairy child ~ It can be called a pet friendly shop ~ like!"
"好吃喔~環境舒適、廁所又乾淨~
啊highball的檸檬角下次要給我新鮮一點的，不然我不敢放進去啊~","It's delicious ~ comfortable environment and clean toilets ~
Ah Highball's lemon horns will give me more fresh next time, otherwise I dare not put it in ~"
"在飲食這件事中的「可惜」有三層，第一層是美中不足，第二層是無緣享用，最高級便是曾經吃過，但卻再也無法品嚐，如果哪天再也吃不到子女，那應該是我人生中的一大憾事

不用多說，東西巨好吃，吃居酒屋不談CP值只談口味跟氣氛，食物基本上無可挑剔，口味、口感都很棒，消費了幾次，平均消費一個人7-800（如果大多都點一些串燒類的話），有點烤飯糰、炒飯的話比較容易飽，可能可以抓個500上下

冰釀梅番茄、塩烤豬五花、醬烤雞皮、七里香、明太子雞腿、酥炸天婦羅、粥品都令人驚艷，建議都要試過，沒有雷點

豬肝、茄子、烤飯糰、拌麵等也都在水準之上，可看個人口味而定

特別拉出來一段褒獎炸豆腐，外表看起來超普通，長得乾癟無趣，但一口咬下後我直接原地漏了兩滴，太瓜張了，這豆腐完美詮釋外酥內嫩這個詞彙，如果十五分鐘前的我因為覺得炸豆腐的上限就只能這樣所以不點，那我肯定是個蠢驢。

附近很適合散步，旁邊就是捷運站，喝酒不怕回不了家，但週末記得預約，以上

———

12/25 聖誕節晚上又去吃了一次，鮭魚炒飯也好好吃，雞心也有夠讚，以上

1/11 更新，炸魚還有玉米跟鬼一樣，好爽","There are three layers of ""pity"" in the diet. The first layer is inadequate in the United States, the second layer is not to enjoy. , That should be a big regret in my life

Needless to say, things are delicious. Do n’t talk about the CP value when eating izakaya. The food is basically impeccable. The taste and taste are great. If you order some skewers), it is easier to get full if you are a little grilled rice ball and fried rice. You may be able to catch 500 up and down

Ice plum tomatoes, grilled pork pork flowers, sauce roasted chicken skin, Qili Xiang, Ming Prince Chicken leg, fried frying tempura, porridge products are amazing. It is recommended to try it.

Pork liver, eggplant, roasted rice ball, noodles, etc. are also above the standard. You can see the person's taste and determine

In particular, a paragraph of praise fried tofu, the appearance looks super ordinary, grows dry and boring, but after a bite, I leaked two drops directly, too melon, this tofu perfectly interprets the vocabulary of the outer crispy and tender, if ten ten, if ten Five minutes ago, because I felt that the upper limit of fried tofu could only be like this, so I didn't order it, then I must be a stupid donkey.

It is very suitable for walking nearby, next to the MRT station. Drinking is not afraid to return home, but remember to make an appointment on the weekend, the above

-------------------------------

12/25 Christmas evening, I went to eat again again, salmon fried rice is also delicious, and the chicken heart is enough. The above

Update 1/11, fried fish and corn are like ghosts, so cool"
"居酒屋的氣氛很到位。
沙瓦還可以，烏龍口味high ball 第一次喝不太習慣。
在餐點上是蠻喜歡炒水蓮的，又脆又好吃。","The atmosphere of izakaya is in place.
Shava is okay, the oolong taste High Ball is not used to drinking for the first time.
I like stir -fry lotus at meals, crispy and delicious."
"類型 : 串燒店
體驗 :
點了幾種串烤肉類都很美味 , 服務也很OK , 環境乾淨舒適, 座位有分室外與室內, 都可以選坐, 整體而言算是很滿意","Type: skewed shop
Experience:
I ordered a few skewed barbecue to be delicious, the service is also OK, the environment is clean and comfortable, the seats have outdoor and indoors, you can choose to sit."
可以看得出生意真的是蠻好的 所以特別好奇 ! 果然食材方面都還蠻不錯的 蠻新鮮有品質 料理的部分也讓人覺得蠻有創意 跟用心的感覺 有去北投玩想找居酒屋的話可以考慮 !,"It can be seen that the business is really good, so it is particularly curious! Sure enough, the ingredients are quite good, which is quite fresh and quality dishes. Can be considered!"
"多年前吃過一次印象很好，覺得很好吃！

多年後帶妻小來用餐，感覺沒有以前好吃，不知道是不是沒有點到對的餐點🥲CP值也頗低，小可惜。兩大一小用餐3300元

比較推薦的餐點：雞肉丸子、粥","I have been impressed once many years ago, and I feel delicious!

After many years, I took my wife to eat. I felt that I was not delicious before. I do n’t know if I did n’t order the right meal 🥲CP value. It ’s a pity.3300 yuan for two big and one small meal

Recommended meals: chicken balls, porridge"
