Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"坐落於貓空山中，完美結合自然景色與美食的餐廳。
有兩層樓座位區，貼心的還有電梯呢！裝潢簡約雅緻，大片窗戶的自然採光，營造出輕鬆愜意的用餐環境。
坐在窗邊，可以感受到山中的寧靜，與貓空的自然美景","Located in the Catkong Mountain, a restaurant that perfectly combines natural scenery and food.
There are two floors seat area, there are elevators who are intimate!The decoration is simple and elegant, and the natural lighting of large windows creates a relaxed and comfortable dining environment.
Sitting by the window, you can feel the tranquility in the mountains, and the natural beauty of the cat empty",False,0.352,0.021,0.627,0.9808
"臨時起意去了貓空山上走走
聽說這間是新開的景觀餐廳
我是臨時去沒預約
很幸運的不需要排隊還有位置
餐點還可以，環境非常棒
窗外可以看到大大片自然風景，
很好拍照，想靠窗位置最好事先訂位
非常快樂輕鬆享受到愜意氛圍😊","I went to Maokong Mountain temporarily
I heard that this is a new landscape restaurant
I went temporarily without an appointment
Fortunately, there is no need to line up or location
The meal is okay, the environment is great
You can see a large number of natural scenery outside the window,
Very good to take pictures, it is best to order in advance by the window position
Very happy and easy to enjoy the pleasant atmosphere 😊",False,0.344,0.021,0.635,0.9869
"比較偏向網美風的茶餐廳，在貓空這邊算是比較特別的存在，室內裝潢是統一的湖水綠色調配上些許的白色，給人很柔和舒適的氛圍。跟大多數傳統的茶餐廳以茶色還有傳統中式裝潢比起來差滿多的。

食物的部份我想是很中規中矩的，就不特別細說☺️

對我來說這間最棒的地方就是景色了，可以在冷氣房裡看著落地窗外的大台北景色，真的很棒，如果是晚上來的話相信可以看到很棒的夜景。","The more beautiful tea restaurant is a special existence on Cat Emperor's side. The interior decoration is a unified green lake green blending white, giving a soft and comfortable atmosphere.Compared with most traditional tea restaurants with tea colors and traditional Chinese decoration.

I think the food is very satisfactory, so I do n’t particularly say ☺️

For me, the best place is the scenery. You can watch the big Taipei scenery outside the floor -to -ceiling window in the air -conditioned room. It is really great. If it is at night, I believe you can see a great night view.",False,0.272,0.0,0.728,0.9872
第三次來這裡 每次必點氣泡系列的飲料，今天點藍天白雲/霧裡看花，炸物拼盤和墨西哥辣味披薩，都非常好吃。風景很美，很舒適，門口又可以停車，會再來。,"For the third time, you must order the beverages of the bubble series. Today, order the blue sky and white clouds/fog.The scenery is beautiful and comfortable. You can stop at the door and will come again.",False,0.17,0.052,0.778,0.7184
"可惜了
來的天氣是下雨天
但是風景還是很美
餐點也很好吃
店家服務很棒
值得推薦","It's a pity
The weather coming is rainy days
But the scenery is still beautiful
The meal is also delicious
The store service is great
Worth recommending",False,0.437,0.065,0.498,0.962
"好久沒去貓空那一帶了！之前就有一份咖啡店名單，沿著彎延的山路前進，又碰到午後雷陣雨，瞬間天空都變暗了！前進速度變慢又有會車等等，還是會到達名單中的咖啡店～目覺北城！
在一幢建築物卻有兩家店，這家店應該有二、三樓的經營場所，而另外一家則是在一樓經營著，因為二、三樓的空間不大吧！選擇了三樓座位可以看的到較遠的地方視野比較好！這天剛好可以看到閃電的發生也是不錯的！
咖啡店的飲料餐點有很多可以選擇！想說第一次來這裡坐坐也可以了解一下餐點的好壞！有點一盤拼盤試試還不錯；沾醬很多樣外餐食也好吃！另外店家還有一隻店貓在顧著，也才明白店家用了很多貓型來作裝飾！在這裡用餐時間大概是2.5小時也可以電話預約，不然就是在店外候位；利用時間在空檔中先拍拍照也OK！
到處走走坐坐是一件好事喔！","It's been a long time since I went to Catkan!Before, there was a list of coffee shops, moving along the road extended mountain road, and touched the afternoon thunderstorms, and the sky was darker instantly!The speed of progress is slower and there are cars, etc., or the coffee shop in the list ~ Mekomorphic North City!
There are two shops in a building. This store should have a place on the second and third floors, while the other is operating on the first floor, because there is not much space on the second and third floors!It is better to choose a farther view on the third floor of the seat!This day, you can see that the occurrence of lightning is also good!
There are many beverage meals in the coffee shop to choose from!If you want to sit here for the first time, you can also understand the quality of the meal!Try a bit of a set of platter is not bad; a lot of meals with sauce are delicious!In addition, the store also has a shop cat, and only understands that the store uses a lot of cat types to decorate!The meal here is about 2.5 hours and you can make a call to make an appointment, otherwise you are waiting outside the store; the use of time in the vacancy is also OK!
It is a good thing to walk everywhere!",False,0.069,0.0,0.931,0.9415
"平日特地來貓空走走，卻意外發現一間很特別的Cafe。
view很棒，affogato 很好喝，服務也很親切…………
度過了一個開心愜意的午後 。","He came to the cat in the sky on weekdays, but unexpectedly found a very special Cafe.
View is great, Affogato is delicious, and the service is very kind ..............
Classing a happy afternoon.",False,0.461,0.0,0.539,0.9814
有幸坐到落地窗邊沙發十分舒適，美景配上美食是一大享受，餐點認真來說不比市區差，茶的品質也很好，價位合理、服務優秀，本來單純躲雨，被驚艷到直接待了一整個下午。,"Fortunately, sitting on the floor -to -ceiling window is very comfortable. It is a great enjoyment with beautiful scenery with food. The meals are not worse than the urban area. The quality of tea is also very good. The price is reasonable and the service is excellent. Stay for a whole afternoon.",False,0.354,0.0,0.646,0.9767
"目覺北城（貓空）
位於台北市文山區指南路三段38巷33-7號3樓~🤩🤩🤩🤩🤩🤩
在貓空上眺望台北市的好地點+各式餐點美味價錢合理+服務員代客親切=是1處賞景、用餐、觀光絕佳的好地方~🥰🥰🥰🥰🥰🥰
Ps:到此處消費記得有用餐限定時間+入口處在3樓挑高較低有些許壓迫感=建議還是在2樓用餐視野各方面都極佳~🥳🥳🥳🥳🥳🥳
Ps2:此處因停車位只有3個！當餐廳車位停滿時=靠著山碧停放也可~😘😘😘😘😘😘
給5顆星！！！","Memory Beicheng (Cat Empty)
Located on the third floor, No. 33-7, Lane 38, Section 3, Section 3, Wenshan District, Taipei City ~ 🤩🤩🤩🤩🤩🤩
Overlooking the good location of Taipei City on the cat empty+a variety of meals for a delicious price+a good decent of the waiter = it is a good place with a good place for viewing, dining, and sightseeing ~ 🥰🥰🥰🥰🥰🥰 🥰🥰🥰🥰🥰🥰
PS: Consumption here Remember to have a limited time of meals+the entrance is at the low height of the 3rd floor. Some sense of oppression = It is recommended to eat on the 2nd floor.
PS2: There are only 3 parking spaces here!When the restaurant's parking space is full = it can be parked on the mountains and blue ~ 😘😘😘😘😘😘
Give 5 stars!IntersectionIntersection",False,0.403,0.019,0.578,0.9989
"有提前預約訂位，所以有坐到靠窗的沙發位，風景超好👍🏻👍🏻👍🏻
點了以下的餐點，都很好吃～無踩雷👍🏻
🍕墨西哥辣味雞披薩
🍝松露野菇燉飯
🫕巧達海鮮濃湯麵包盅
🍟松露薯條、水牛城雞翅
🧋黑糖珍珠鮮奶茶
🍵可可歐蕾、抹茶拿鐵
除此之外，必須要提一點
很多餐廳都不會維護廁所的整潔程度，
但目覺北城的廁所環境值得推薦👍🏻👍🏻
下次再來貓空還會考慮再來❤️❤️❤️","There are reservations in advance, so sitting on the sofa of the window, the scenery is super good 👍🏻👍🏻👍🏻
Ordered the following meals, it's delicious ~ No step on the thunder 👍🏻
味 Mexican spicy chicken pizza
Stewed rice mushroom stewed rice
鲜 鲜 🫕 🫕 🫕 🫕 🫕 cup
Rulu French fries, Buffalo City Chicken Wings
鲜 Brown sugar pearl fresh milk tea
Cocoo, matcha latte
In addition, you must mention a little bit
Many restaurants will not maintain the degree of cleanliness of the toilet.
But the toilet environment of Beicheng is worth recommending 👍🏻👍🏻
Next time, Cat will consider again ❤️❤️❤️",False,0.076,0.011,0.913,0.7992
