Original,EN,Positive,Negative,Neutral,Compound
冷氣很涼，麥克風很好唱,"The air -conditioning is very cool, the microphone is very good to sing",0.345,0.0,0.655,0.699
常去的地方，適合跟好友開心HAPPY聚會的好去處。,The place where you go often is suitable for a good place to have a happy happy party with friends.,0.518,0.0,0.482,0.9442
服務好，每個都很會唱，廁所乾淨，音質不錯,"The service is good, each can sing, the toilet is clean, the sound quality is good",0.395,0.0,0.605,0.8176
老闆娘很親切，場地也不小。歌曲也多。重點是餐點真的好吃，有媽媽的味道，又可以喝兩杯（沒開車的話）。價格實惠，我很喜歡。,"The boss is very kind and the venue is not small.There are also many songs.The point is that the meal is really delicious, with the taste of a mother, and you can drink two cups (if you don't drive).The price is affordable, I like it very much.",0.188,0.0,0.812,0.8803
美娜.領導.小姐.服務..親柔.敍聚好去處..輕鬆.舒適.忘憂解疲累.好休閒處...去了服務.氣氛賓至如歸...,Mina leader. Miss. Services .. Kou Rou .. Gathering .. Easy. Comfortable. Forgot to worry about tiredness and tiredness. Good leisure place ... Go to the service.,0.256,0.126,0.618,0.6808
是有服務生的卡拉OK， 晚上 客人都在裡面抽煙煙霧瀰漫， 老闆服務人員对客人都很客氣 服務很好， 音響也不錯，,"There is a waiter karaoke. At night, the guests were smoking in it. The boss service staff was very polite to the guests and the sound was good. The sound was good.",0.162,0.0,0.838,0.7003
環境很好服務人員親切,"The environment is very good, the service staff is kind",0.452,0.0,0.548,0.7645
環境還不錯，只是酒錢有點…,"The environment is not bad, but the wine is a bit ...",0.149,0.0,0.851,0.2323
老歸老，效果好。,"Old returning and old, the effect is good.",0.293,0.0,0.707,0.4404
音效不錯，好唱，又可以跳舞，服務很好,"Good sound effects, good singing, dancing, good service, good service",0.659,0.0,0.341,0.891
讚…讚…讚  唱歌是個好場所  又便宜  又寬敞,"Praise ... praise ... praise singing is a good place, cheap and spacious",0.604,0.0,0.396,0.9287
典型的開放大廳，音響效果佳,"Typical open hall, good audio effect",0.367,0.0,0.633,0.4404
服務周到，賓至如歸，消費平實,"Through the service, the guest is home, the consumption is flat",0.0,0.0,1.0,0.0
不用擔心地雷，平價熱情好去處,"Don't worry about mines, cheap enthusiasm is easy to go",0.54,0.0,0.46,0.8023
"呵呵
小費不好好會吃虧的……","hehe
Tips will suffer if you don't have a good tip ...",0.0,0.371,0.629,-0.7101
環境優雅，服務親切。,The environment is elegant and the service is kind.,0.481,0.0,0.519,0.7579
地方動線 燈光設備都不錯。,Local moving line lighting equipment is good.,0.326,0.0,0.674,0.4404
乾淨整潔，服務親切！,"Clean and tidy, with kind service!",0.615,0.0,0.385,0.75
服務親切音響很棒,The service friendly sound is great,0.646,0.0,0.354,0.8074
音響好，唱到不想走,"The audio is good, so I don’t want to go",0.358,0.0,0.642,0.5367
場地寬敞 服務很好,The venue is spacious and the service is very good,0.262,0.0,0.738,0.4927
一般般 沒有什麼特別,There is nothing special like,0.0,0.593,0.407,-0.5216
文山區唯一能刷卡的店,The only shop that can swipe cards in Wenshan District,0.0,0.0,1.0,0.0
菜色有進步,Progress of dishes,0.583,0.0,0.417,0.4215
放鬆身心的好處所,The benefits of relaxing your body and mind,0.492,0.0,0.508,0.7003
唱歌好聽!,Singing is nice!,0.607,0.0,0.393,0.4753
親切、愉快、享受,"Care, pleasant, and enjoyment",0.91,0.0,0.09,0.8779
音響不錯,Good audio,0.744,0.0,0.256,0.4404
場地寬敞,Spacious venue,0.0,0.0,1.0,0.0
明亮寬敞,Bright and spacious,0.592,0.0,0.408,0.4404
人情味濃,Humanity density,0.0,0.0,1.0,0.0
亂,chaos,0.0,1.0,0.0,-0.5719
興隆路三段,Xinglong Road 3rd Section,0.0,0.0,1.0,0.0
店面大小合適，音響效果也不錯，最重要的是，老闆人很友善！,"The storefront is suitable, and the sound effect is also good. Most importantly, the boss is very friendly!",0.382,0.0,0.618,0.8511
純粹捧埸，否則應該不會去消費。,"Purely holding up, otherwise it should not be consumed.",0.0,0.0,1.0,0.0
喝酒的，舒解心情的好地方,"Drinking, a good place to relieve the mood",0.474,0.0,0.526,0.6597
小酌的好地方,Good place to drink,0.492,0.0,0.508,0.4404
尚可,Still,0.0,0.0,1.0,0.0
老店，走回味,"Old shop, go back",0.0,0.0,1.0,0.0
放鬆😘 …,Relax ...,0.744,0.0,0.256,0.4404
可以,Can,0.0,0.0,1.0,0.0
