Original,EN,Positive,Negative,Neutral,Compound
"和朋友一起慶生，我們點了燉飯加套餐，小小的店但很溫馨，一定要點松露薯條，整塊馬鈴薯下去炸，熱熱的上桌超好吃！！
燉飯也不錯！沒想到木柵有這樣好吃的小店！點了套餐大家都吃很飽，當天的店員都很親切，也謝謝店家招待壽星蛋糕❤️❤️❤️","Celebrating our birthday with friends, we ordered stewed rice and set meals. The small shop is very warm. Be sure to order truffle potato stripes.Intersection
Stew rice is also good!I didn't expect Muzha to have such a delicious shop!After ordering the package, everyone was very full. The clerk that day was very kind. Thank you for entertaining Shouxing Cake ❤️❤️❤️",0.307,0.0,0.693,0.9756
"真的真的很好吃，麵的軟硬度剛好，醬汁也完全融進麵裡。
開胃菜的松露干貝大推！！
物超所值
今年吃到最好吃的餐廳","It is really delicious, the hardness of the noodles is just right, and the sauce is completely merged into the face.
Switch scallops of appetizers!Intersection
Value
I eat the best restaurant this year",0.266,0.0,0.734,0.8976
"炭烤蔬菜很好吃，帶出蔬菜鮮甜滋味。義大利麵硬度拿捏得宜，口味稍鹹一點。松露薯條則是裹粉過厚，油溫似乎過高，偏硬略焦。

外場的小姐非常親切待人，介紹仔細又溫柔，有機會再去拜訪","Carbon roasted vegetables are delicious, bringing out the sweetness of vegetables.The hardness of the pasta is appropriate, and the taste is slightly salty.Todgeflies are too thick to wrap the powder, the oil temperature seems too high, and it is hard and slightly burnt.

The lady in the field is very kind to others, introduces carefully and gentle, and has the opportunity to visit again",0.234,0.018,0.748,0.9468
"Small space but food is amazing 😄 We are a group of 12, space is tight but everyone enjoyed their meal! Risotto is really good 👍🏻

位置空間不大，但食物很好吃😄試了三種Risotto都很好吃👍🏻","Small Space But Food is Amazing 😄 We are a group of 12, space is tight but everything enjoyed their meal! RISOTTO Is Really Good 👍🏻

The location space is not large, but the food is delicious. I tried three risotto.",0.382,0.0,0.618,0.9827
"帶位後，說［等一下過來說明菜單］就去接待另一組訂位的課人，之後也沒再出現過，本人直接前往櫃檯點餐
餐貴，口味普通
吃氛圍及擺盤","After bringing the position, I said [wait for the menu to explain the menu] to receive another set of reservations, and never appeared again. I went directly to the counter to order
The meal is expensive, the taste is ordinary
Eating atmosphere and setting",0.0,0.0,1.0,0.0
"這是一篇關於在2024/08/31晚餐時間
南瓜濃湯喝到骨頭的故事……
有興趣看細節的再往下看，沒興趣的就是…對！南瓜濃湯喝到「疑似」被人啃過的骨頭這樣。
-
-
原本想說木柵多了一個吃飯的好去處，結果第一次造訪用餐也是最後一次了！
（前一次是單純跟朋友去喝酒，沒有吃飯）
那天與友人去點了蠻多餐點，但大概是到了用餐的後半段才喝湯，結果喝個幾口之後突然有一口進去想說奇怪怎麼咬到硬硬的東西，當下還以為可能是南瓜的地頭，結果吐出來看驚為天人，看到的內心第一個反應真的是殺小啦……這是別人啃過的骨頭不小心噴進去湯裡嗎？後來跟朋友討論一番想說，店家該不會等等跟我說這湯是有用雞大骨去熬煮的吧！？
後來先跟一位當天身穿黃色上衣的服務人員告知說你們這湯有骨頭，然後他抓著盤子的邊緣稍微轉動了一下頭往盤子靠近想看清楚並同時呢喃說到：骨頭，有骨頭，然後就說不好意思我幫你跟裡面反應。這同時吧台有一位當天有戴眼鏡的男性站在吧台直接朝我們這桌的方向喊：補一碗新的給他
我示意吧台男說 不用沒關係我們吃飽了
黃衣男說了不好意思之後往內場走去，但很快的幾乎是立刻馬上的跟吧台男有說有笑的走出去外面抽菸。
後來我們覺得完全沒有被處理到的感覺，於是又跟店內一個長的較高的長腿男（他說他可以算是老闆，上次喝酒時他是這樣自我介紹的）反應，他立馬解釋說因為「他們所有的湯都會用雞骨去熬」，真的很不好意思，然後詢問我們要不要吃蛋糕當作補償，但因為真的很飽而且…吃到骨頭的當下已完全沒食慾，所以甜點我們也拒絕，桌上剩下的任何餐點我們都沒再動過。被我們拒絕後長腿男接著說那我先把這個（有骨頭的南瓜濃湯）收走，然後會幫我們把那晚加購的2碗湯都取消，真的很不好意思。把湯端走進去廚房後沒多久又端了一碗湯出來說給我們試試看，說是他們店內的另一種湯，什麼港式煲湯，但也被我們拒絕（因為真的已經吃飽而且真的也沒食慾了）不過他還是把湯放下請我們試試，接著就出去抽菸了。當下的感覺很像被強迫推銷⋯⋯
接下來我們也沒喝，沒多久就去櫃檯結帳走人，結帳時金額確實少收了2碗湯的錢以及服務費。當晚最後花了1332元吃這頓真的是有心痛比快樂更真實的感覺。
不過友人說他有看到結帳前吧台的眼鏡男一直在往我們這邊看，似乎很像是在看我們會不會喝下那碗招待的煲湯，總之當下氣氛是非常奇怪的，感覺像是有人一直從遠處盯著的感覺。
當天惹到的點除了喝到骨頭以外就是後續的處理方式跟態度，我個人是不給過，但如果你們覺得給過也是ok的！
不是要刻意抹黑店家什麼，我相信大家也都可能有在此店有很好的用餐體驗過，畢竟我自己第一次去喝酒也覺得感覺不錯才會想說安排第二次去用餐看看。
講出自身遇到的事實經過給大家參考參考～
以上！
*感謝認真閱讀到這邊的你各位，你們肯定是想知道些什麼的人！🤣🤣🤣🤣🤣🤣","This is a dinner time for 2024/08/31
The story of pumpkin soup to the bone ...
If you are interested in watching the details, look down, what is not interested is ... yes!Pumpkin soup was like the bone that was ""suspected"".
-
-
Originally I wanted to say that Muzha had a good place to eat. As a result, the first visit to meals was the last time!
(The previous time went to drink with friends, did not eat)
I went to order a lot of meals with my friends that day, but it was probably the soup only after the second half of the meal. As a result, I suddenly went in and wanted to say how to bite hard things. At the ground of the pumpkin, I vomited to see the heavenly man. The first reaction I saw was really killing small ... Is this the bones that others have ever sprayed into the soup?Later, I discussed with my friends and wanted to say that the store should not wait to tell me that this soup is cooked with big chicken bones!Intersection
Later, I told a service staff who was wearing a yellow top that day that your soup had a bone, and then he grabbed the edge of the plate and turned his head slightly to see the plate and want to see it clearly and murmur it at the same time: Then I said I'm sorry I help you respond to it.At the same time, there was a man with glasses on the bar stood on the bar and shouted directly in the direction of our table: make up a bowl of new one for him
I signaled that the Taiwanese man said that it doesn't matter if it's okay, we are full
Huang Yinan said to the inner field after being embarrassed, but soon immediately immediately immediately went out to smoke with the bar man who said and laughed.
Later, we felt that there was no feeling of being processed at all, so we reacted with a long and tall long -legged man in the store (he said he could be regarded as a boss. He introduced himself like this last time). He immediately explained that because ""All their soups will boil with chicken bones."" It was really embarrassed, and then asked if we wanted to eat cake as compensation, but because it was really full and ... We also refused, we have never moved any meals on the table.When we refused the long -legged man, then we said that I took this (pumpkin soup with bone bones), and then it would help us to cancel the 2 bowls of soup that was purchased that night. It was really embarrassed.After walking in the kitchen, I didn't take a long bowl of soup to try to try it, saying that it was another kind of soup in their shop, what Hong Kong -style soup, but we were rejected (because it was really full and we were really full and There is really no appetite) But he still puts down the soup and asked us to try it, and then went out to smoke.The current feeling is very similar to being forced to sell ...
We didn't drink it next. It didn't take long for the counter to get out at the counter. The amount did not charge 2 bowls of soup money and service fee at the checkout.It took 1332 yuan that night to eat this meal. It was really more realistic than happiness.
However, friends said that he had seen the glasses of the bar before checking out the bar. It seemed to be watching whether we would drink the bowl of entertaining soup. In short, the atmosphere was very strange at the moment. It feels like someone has been staring from a distance.
The point that I caught that day is the follow -up processing method and attitude. I personally don't give it, but if you think it is OK!
It is not to deliberately discredit the store. I believe that everyone may have a good dining experience in this shop. After all, I feel good when I go to drink for the first time.
Tell me the facts I encountered for your reference for your reference ~
above!
*Thanks to you who read it seriously here, you must be someone who wants to know what!Bleak",0.091,0.058,0.851,0.9841
餐點美味選擇多、份量也相當足夠，主菜加價可享套餐！可點調酒！享受微醺的夜晚！,The delicious meals have more delicious choices and the portion is quite sufficient.You can order bartending!Enjoy a small night!,0.327,0.0,0.673,0.851
溫馨的餐酒館，第一次帶長輩來體驗午餐，長輩胃口小，點了一份酪梨沙拉，一份海鮮烤飯，忍不住再加一份整顆薯條去切的松露薯條。沙拉清爽，薯條大又香，海鮮烤飯口味真合，帥氣的廚師見有長輩來用餐還特意將飯煮軟一點，貼心，留下最後一尾蝦當我自己的Happy Ending，清清爽爽，沒有在其他義式餐廳吃到最後會膩的感覺，準備下次呼朋引伴去吃喝😄,"The warm restaurant, for the first time, brought an elder to experience lunch. The elder appetite was small, ordered a avocado salad, a seafood grilled rice, and couldn't help but add a whole potato to cut the fluffy fries.The salad is refreshing, the fries are large and fragrant, and the taste of seafood grilled rice is really good. The handsome chef sees the elders who come to eat the rice softened, intimate, leave the last shrimp as my own happy ending, clear and refreshing There is no feeling that I will finally feel tired when I eat in other Italian restaurants.",0.156,0.091,0.753,0.8979
"回到木柵就是有一種溫馨感，意外的走進一家小店！食物超棒，整塊馬鈴薯炸的薯條！新鮮爽口的沙拉，最後是好吃的燉飯及義大利麵，非常愉快的一餐。

下次要找機會回來喝一杯🍺大推👏🙌","Back to Muzha is a warmth, and unexpectedly entered a small shop!The food is superb, the whole potato fried potato strip!Fresh and refreshing salads are finally delicious stew and pasta, very pleasant meal.

Next time I have to find a chance to come back to drink a cup 🍺 🍺 👏🙌 👏🙌 👏🙌 👏🙌",0.212,0.0,0.788,0.9515
爐烤時蔬大推。油封鴨跟想像的不太一樣，口味不錯，但不像一般吃到的可以輕易骨肉分離。牛肉軟嫩好吃，但是忘記名字了。下次會想要去嘗試義大利麵跟燉飯看看。,"Vegetables are pushed when the furnace is baked.Oil -seal ducks are not the same as expected, and the taste is good, but it is not as easy to separate.The beef is soft and delicious, but forget the name.Next time, I will try to try the Italian noodles and stew.",0.122,0.095,0.783,0.3697
