店名,評分,評論數,地址,鏈接
花酒間 Cocktail Bar 雞尾酒吧,4.9,198,237新北市三峽區三樹路69號,https://www.google.com/maps/place/%E8%8A%B1%E9%85%92%E9%96%93+Cocktail+Bar+%E9%9B%9E%E5%B0%BE%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x34681ba567f2fbd7:0x7d7e4366940000d0!8m2!3d24.9396014!4d121.377854!16s%2Fg%2F11t3cz1f_q!19sChIJ1_vyZ6UbaDQR0AAAlGZDfn0?authuser=0&hl=zh-TW&rclk=1
藍爵 Blue Jazz 世界精釀啤酒餐酒館,4.7,"4,246",23741新北市三峽區大學路200號,https://www.google.com/maps/place/%E8%97%8D%E7%88%B5+Blue+Jazz+%E4%B8%96%E7%95%8C%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x34681d9e5733ae8d:0xda7bc74627df953d!8m2!3d24.9468952!4d121.3725553!16s%2Fg%2F11frj57gp0!19sChIJja4zV54daDQRPZXfJ0bHe9o?authuser=0&hl=zh-TW&rclk=1
月晚 MOON9,4.9,169,237新北市三峽區國光街38巷8號,https://www.google.com/maps/place/%E6%9C%88%E6%99%9A+MOON9/data=!4m7!3m6!1s0x34681bf57064435f:0xe15c966bae70781c!8m2!3d24.9379402!4d121.3751623!16s%2Fg%2F11s10ndb95!19sChIJX0NkcPUbaDQRHHhwrmuWXOE?authuser=0&hl=zh-TW&rclk=1
享聚餐酒館 Savor Bistro,4.8,"1,238",23741新北市三峽區國際一街5號2樓,https://www.google.com/maps/place/%E4%BA%AB%E8%81%9A%E9%A4%90%E9%85%92%E9%A4%A8+Savor+Bistro/data=!4m7!3m6!1s0x34681b0ca17b8f37:0x66111dc00f41c20d!8m2!3d24.94311!4d121.3745551!16s%2Fg%2F11s94mb5t3!19sChIJN497oQwbaDQRDcJBD8AdEWY?authuser=0&hl=zh-TW&rclk=1
金城酒場炭火居酒屋 KINJO IZAKAYA | 日式串燒炸物 | 日式關東煮 | 日式料理 | 三峽北大美食 | 宵夜推薦 | 三峽必吃美食 | 三峽居酒屋推薦 | 三峽日式餐廳推薦,4.8,422,237新北市三峽區三樹路332-2號,https://www.google.com/maps/place/%E9%87%91%E5%9F%8E%E9%85%92%E5%A0%B4%E7%82%AD%E7%81%AB%E5%B1%85%E9%85%92%E5%B1%8B+KINJO+IZAKAYA+%7C+%E6%97%A5%E5%BC%8F%E4%B8%B2%E7%87%92%E7%82%B8%E7%89%A9+%7C+%E6%97%A5%E5%BC%8F%E9%97%9C%E6%9D%B1%E7%85%AE+%7C+%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86+%7C+%E4%B8%89%E5%B3%BD%E5%8C%97%E5%A4%A7%E7%BE%8E%E9%A3%9F+%7C+%E5%AE%B5%E5%A4%9C%E6%8E%A8%E8%96%A6+%7C+%E4%B8%89%E5%B3%BD%E5%BF%85%E5%90%83%E7%BE%8E%E9%A3%9F+%7C+%E4%B8%89%E5%B3%BD%E5%B1%85%E9%85%92%E5%B1%8B%E6%8E%A8%E8%96%A6+%7C+%E4%B8%89%E5%B3%BD%E6%97%A5%E5%BC%8F%E9%A4%90%E5%BB%B3%E6%8E%A8%E8%96%A6/data=!4m7!3m6!1s0x34681d8f1ee03471:0x347d343a390c0b81!8m2!3d24.9439336!4d121.3820024!16s%2Fg%2F11tx7yh0my!19sChIJcTTgHo8daDQRgQsMOTo0fTQ?authuser=0&hl=zh-TW&rclk=1
No.8 Riders club,4.9,31,237新北市三峽區大仁路8號,https://www.google.com/maps/place/No.8+Riders+club/data=!4m7!3m6!1s0x34681bd80e45c151:0x73769bf405043e6d!8m2!3d24.937725!4d121.3668016!16s%2Fg%2F11kj0xqwcf!19sChIJUcFFDtgbaDQRbT4EBfSbdnM?authuser=0&hl=zh-TW&rclk=1
Burbar啵吧美式餐酒館,4.5,180,237新北市三峽區國際二街21號,https://www.google.com/maps/place/Burbar%E5%95%B5%E5%90%A7%E7%BE%8E%E5%BC%8F%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x34681d9e70e2464b:0xed2a85f64a6d351c!8m2!3d24.9434696!4d121.3731569!16s%2Fg%2F11q3n8m_4v!19sChIJS0bicJ4daDQRHDVtSvaFKu0?authuser=0&hl=zh-TW&rclk=1
錢隆坊KTV視聽,4.8,52,237新北市三峽區中山路184巷5號1樓,https://www.google.com/maps/place/%E9%8C%A2%E9%9A%86%E5%9D%8AKTV%E8%A6%96%E8%81%BD/data=!4m7!3m6!1s0x34681bc641f17acb:0x406c5d35f7745a60!8m2!3d24.9371013!4d121.3640647!16s%2Fg%2F11kk8gwl3p!19sChIJy3rxQcYbaDQRYFp09zVdbEA?authuser=0&hl=zh-TW&rclk=1
安安你好 Ann Hello,4.8,246,237新北市三峽區愛國路2-12號1樓,https://www.google.com/maps/place/%E5%AE%89%E5%AE%89%E4%BD%A0%E5%A5%BD+Ann+Hello/data=!4m7!3m6!1s0x34681b39a9e2f1a1:0x28c715d7d55dc41!8m2!3d24.9338876!4d121.3735784!16s%2Fg%2F11fmmb7403!19sChIJofHiqTkbaDQRQdxVfV1xjAI?authuser=0&hl=zh-TW&rclk=1
KE HOUSE,5,7,237新北市三峽區和平街28號,https://www.google.com/maps/place/KE+HOUSE/data=!4m7!3m6!1s0x34681bf17187ba67:0xc249e128bdc4e004!8m2!3d24.9370506!4d121.3702409!16s%2Fg%2F11f8k272dg!19sChIJZ7qHcfEbaDQRBODEvSjhScI?authuser=0&hl=zh-TW&rclk=1
