Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"這家很多人推薦，平易近人的價格，有著舒適的環境，享受美好的特色調酒。有相當多商業暢談、友人續攤、浪漫一刻的好所在。

酒單上是用捷運路線圖的概念來呈現不同的款項，特色調酒、純飲、shot、小食應有盡有。調酒師們都非常帥氣、親切，這次特地來與朋友一同慶祝，喝得非常盡興。

很推薦他們新的幾款調酒，雖然我說愛喝甜的、不辣口的，但即便有些是比較醇厚的酒感，喝起來也相當順口舒適，調酒的技術讓人放心。（隔天完全不會頭痛）請一定要來試試看。","Many people recommend that the prices of approachable people have a comfortable environment and enjoy beautiful specialty.There are quite a lot of business talks, friends renewing, and romantic moment.

On the wine list is the concept of the MRT roadmap to present different funds. Specialty bartending, pure drinks, Shot, and snacks are available.The bartender are very handsome and kind. This time, I came to celebrate with friends and drank very well.

It is recommended that they have a new alcohol. Although I said that they love to drink sweet and not spicy, even if some are more mellow wine, they are quite smooth and comfortable. The technology of bartending is reassuring.(There is no headache the next day) Please try it.",False,0.322,0.014,0.664,0.9931
"點了兩杯特調酒都好喝，鹹酥雞也好吃
店員親切，介紹仔細","I ordered two cups of special wines to be delicious, and salty crispy chickens are delicious
The clerk is cordial, introduce carefully",False,0.392,0.0,0.608,0.891
"透過捷運地圖🗺️呈現餐點及飲品的方式別出心裁，滷味堪比兒時巷口熟悉的味道，入味不死鹹，令人驚艷！

推薦餐點：大冰奶、滷牛肚、紅油皮蛋乾麵、蒜香酒炙香腸","The MRT map 呈️ presents the meals and drinks, and it is ingenious. Lifei is more familiar to the lane at the time of the lane. It is not dead and salty, which is amazing!

Recommended meals: big ice milk, braised beef belly, red oil preserved eggs, dried noodles, garlic wine and sausage",False,0.157,0.0,0.843,0.8531
"老闆跟調酒師都很瘋
喝起來要人命
台島冰茶跟茶金非常喜歡很推

適合聚會小酌
E人I 人都可以喝的舒服的地方","Boss and bartender are crazy
Drink a life
Taimao Bingcha and Tea Jin like it very much

Suitable for party drinking
E -people I can drink a comfortable place",False,0.237,0.067,0.696,0.7269
"氛圍很棒的酒吧，座位寬敞、燈光適中，洗手間也乾淨，一個人來或是小型聚會都很合適。

酒單名稱下有用英文表示成份，不清楚也可以問服務員，或是直接說偏好哪類的口味都行，他們都很親切~

有招待一人一杯shot，類似紅酒的味道不錯喝。林森水果盤很特別，有幾種水果可以自己挑一種當基底，我選百香果，喝起來就真的是純百香果汁的味道很順口✨

週末一人低消$500，服務費10%","The atmosphere is great, the seats are spacious, the lights are moderate, and the toilet is clean. It is very suitable for a person or a small party.

There is a useful English to express the ingredients under the name of the wine. If you do n’t know, you can also ask the waiter, or you can directly say what kind of taste of the preferences. They are very kind ~

There is a cup of shot in one person, which is similar to red wine.The Linsen water fruit plate is very special. There are several kinds of fruits that can pick one as a base. I choose passion fruit.

One person eliminates a low of $ 500 on the weekend, and the service fee is 10%",False,0.154,0.015,0.831,0.9637
"我的日常 go-to place。

在家裡走路三分鐘距離的酒吧，怎麼可能不去呢？運動完走回家路上經過，也得進去喝一杯！

酒單是捷運地圖，除了經典、純飲、shot，還有充斥著台灣風味的特調；一定找得到你想要的那一杯。

如果你不勝酒力，大冰奶是你的優先選擇；假設想來點重的，那種看起來很純酒的就是了！台灣冰茶點起來，沙士取代可樂反而出現不一樣的口感。

老闆店長都超級熱情，幹話絕對不會少。重點是，滷味也超好吃，花椒油畫龍點睛，所有餐點都提升一個層次啊！！","My daily Go-TO Place.

How could it not go to the bar at home for three minutes?After walking home after exercise, you have to go in and drink a drink!

The wine list is a MRT map. In addition to the classic, pure drink, and Shot, there is also a special tone full of Taiwan flavor; you must find the cup you want.

If you are not alcohol, big ice milk is your priority choice; assuming that you want to be heavy, the kind of pure wine that looks very pure!In Taiwan's ice tea dots, Satos replaced Cola but had a different taste.

The owner's manager is super enthusiastic, and there will be no less talk.The point is that Lifi is also super delicious. The peppercorns are finishing touch, and all meals are improved by one level!Intersection",False,0.183,0.017,0.8,0.9807
"不管有沒有經過
都必須特地來的一家Bar！
除了酒單獨具特色，結合了許多創意和在地文化及食材
店內的氛圍和調酒師、老闆的熱情，都值得前來拜訪
-
可以先和調酒師或老闆討論喜歡的口味，這次的四季春我非常愛，推薦給不喜歡酒感太重的人，基底是Gin，但茶香巧妙和酒精結合，超級順口
同行朋友點柑仔店，也很不錯
-
有小空間適合姐妹聚聚說故事
會再訪！","Whether or not you pass
A BAR that must be here!
In addition to the unique features of wine, combined with many creativity and local culture and ingredients
The atmosphere in the store and the enthusiasm of the bartender and boss are worth visiting
-
You can discuss your favorite taste with the bartender or boss first. This time I love the four seasons of spring. I recommend it to those who do n’t like alcohol. The base is GIN, but the tea fragrance is clever and alcohol.
Coupled friends to order the citrus shop, it's also very good
-
There is a small space suitable for sisters to gather to tell stories
Will visit again!",False,0.199,0.0,0.801,0.973
"老闆很好客，還請我們兩輪shot，酒的部分就沒有那麼愛😥（大冰奶的餅乾軟掉了、那就謝天真的不太喜歡QQ）
水果味的還不錯，但有幾杯有點太甜，四個人點了九杯，大概3000多，酒單是捷運圖很酷🆒！ …","The boss is very good, and we invite us for two rounds of shot.
The fruit flavor is not bad, but there are a few cups a bit too sweet. Four people ordered nine cups, about 3,000, the wine list is very cool!Mowing",False,0.198,0.0,0.802,0.8231
"有些失望，調酒裝飾不知道該說什麼，
雖然店員會詢問偏好的酒感，
但介紹的有點模糊，
比較容易選到不適合自己的，
如果有明確喜歡的酒類基底可以先問","A little disappointed, I do n’t know what to say, I do n’t know what to say,
Although the clerk will ask the preferred wine,
But the introduction is a bit vague,
It's easier to choose not suitable for you,
If you have a clear alcohol base you like, you can ask first",False,0.167,0.057,0.776,0.8337
調酒非常好喝 點了三杯不在酒單上的經典調酒 都讓人印象深刻 層次豐富不單調 不知不覺點了四杯酒 唯一扣的一顆星在於帳單上寫招待兩杯shot 但實際上只被請喝了一杯……,"The bartending is very delicious. The classic bartending not on the wine list is impressive and rich. In fact, I was only invited to drink one cup ...",False,0.303,0.0,0.697,0.8977
