Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"整體氣氛很棒，音樂都是流行歌，很棒🎵🎤
生蠔🦪：很新鮮也很大顆，上面加了一點點魚子醬點綴
松露薯條🍟：薯條本身很酥脆，松露醬就是想像的到的松露醬
阿根廷🇦🇷青醬生牛肉🥩🐄：外面那層是餅乾🍪一樣有點小脆脆的，裡面還有洋蔥🧅的辣，配上生牛肉的口感，但生牛肉的味道比較淡
伊比利豬🐷上蓋佐青蘋果🍏奶油醬：下面的麵包很香酥脆，伊比利豬表現出色，很好吃，蘋果🍎奶油很特別
海膽干貝奶油燉飯佐魚子醬：鮭魚卵給很多，在味道上很濃厚，飯🍚就是屬於比較軟爛的，干貝很鮮，配上海膽很棒，超推
泰式番茄🍅咖啡香料松阪豬🐷義大利麵🍝：豬肉上很有咬勁，豬味很重，在麵的口感比較Q，是寬麵，味道很泰式","The overall atmosphere is great, music is popular songs, very good
Oyster 鲜: Very fresh and large, a little caviar embellishment is added on it
Tulu French fries: French fries themselves are crispy, truffle sauce is the imaginative truffle sauce
Argentine 酱 green sauce raw beef 🥩🐄: The outer layer is a bit crispy as biscuits, and the spicy onion is spicy inside, with the taste of raw beef
Illi pigs are covered with green apples and cream sauce: the bread below is very crispy, Iberbig pigs performed well, delicious, apple 🍎 cream is very special
Haishou scallop cream stewed rice sauce: There are a lot of salmon eggs, and the taste is very strong. The rice is relatively soft, the scallops are very fresh, and the Shanghai gallbladder is great.
Thai tomato 啡 Coffee Fast Matsusaka Pig Waruta Stepper: Pork is very bitter, the pig taste is heavy, the taste of the noodles is relatively Q, it is wide noodles, the taste is very Thai style, the taste is very Thai style.",False,0.157,0.026,0.817,0.9789
"餐點及調酒都超讚無雷！選擇超多樣，一整本酒單任你挑，還有貼心標示酒感程度及酸甜感，一次滿足微醺喝氣氛跟今晚不回家的各位😬 另外B1還有提供開放式包廂，超適合辦派對or朋友聚會慶生！週末也會有現場音樂表演，Tonight 就來這裡Chill吧😌

🔻低消 $800+10% /人

🌟阿根廷青醬韃靼生牛肉小塔 $280
酥脆塔皮包嚴選軟嫩生牛菲力、醃製珍珠洋蔥以及阿根廷青醬，整體無論口感及味道都很有層次感！

🌟日本廣島生食級生蠔（3P) $460
大顆飽滿鮮甜多汁生食級生蠔擠上新鮮檸檬角，增添清爽鮮甜感，完全無腥味 好讚！

🌟海膽干貝奶油燉飯佐魚子醬 $420
海膽控必點！！Tonight 招牌推薦✨
採用米芯口感Q帶些許嚼勁義大利米，搭配海膽奶油醬，香氣十足、海膽味極為濃郁鮮甜不膩口無腥味，再搭配魚子醬、頂級海膽、干貝、鮭魚卵，每一口都是滿滿的大海鮮甜味，還可以吃到整塊海膽，超級推👍

🌟迷你手工刈包牛頰佐紅酒麻辣醬 $320
刈包口感QQ,包裹超軟嫩牛頰肉，不會辣，香氣十足！入口即化～

🌟酥炸廣島生蠔 $280
酥脆外皮生蠔鮮甜、咬下汁都炸出來

🌟墨西哥風味美國南方炸雞 $350
雞腿肉搭配自製微辣墨式醬，再撒上菲塔起司，香氣多層次，小酌配炸雞👍

🌟悄悄話  $400
伯爵伏特加｜蘋果｜蜜桃
-酸甜偏甜-
喝起來順口酒感輕盈，果香清爽，微醺妹酒推薦！好喝～

🌟波利尼西亞火龍 $450
馬里布萊姆酒｜香蕉｜鳳梨果泥｜蜂蜜｜檸檬
是REDBULL特調～點了招牌必點
-酸甜適中-
酸酸甜甜鳳梨香十足，還可以喝到微微鳳梨纖維，淡淡香蕉甜，很順口酒感輕盈是一杯果香濃郁特調～","Meals and bartending are all very thorough!Choose a variety of diverse, you can pick up a whole wine, and you can be considered the degree of wine and sweet and sour. At one time, you can satisfy the atmosphere of the micro -drink and you who do n’t go home tonight. Suitable for party OR friends gatherings to celebrate birthday!There will also be live music performances on weekends, just come here chill

Low eliminates $ 800+10% /person

鞑靼 Argentine green sauce 肉 raw beef tower $ 280
The crispy tower leather bag strictly selects soft and tender Niu Feili, pickled pearl onions, and Argentine green sauce. The overall taste and taste are very layered!

级 Japan Hiroshima raw food oyster (3P) $ 460
Large full fresh sweet and juicy oysters squeeze fresh lemon horns, adding a refreshing and sweet feeling, and it is completely like a smell!

油 油 🌟 🌟 🌟 cream stewed rice sauce $ 420
Must -order sea urchin control!IntersectionTonight signature recommendation h
Using rice core taste Q with a little chewy Italian rice, with sea urchin cream sauce, full of aroma, high sea urchin flavor, sweet, sweet, non -greasy mouthless taste, and caviar, top sea urchin, scallop, salmon eggs, each bite It is full of seafood sweetness, you can also eat the whole sea urchin, super push 👍

刈 Mini handmade
包 包 刈 刈 qq, wrapped super soft and tender beef cheeks, will not be spicy, full of aroma!The entrance is melted ~

🌟 🌟 🌟 🌟 🌟 🌟 $ 280
Crispy outer skin oysters are fresh and sweet, bite juice and fried out

美国 Mexican flavor American southern fried chicken $ 350
Chicken leg meat with homemade micro -spicy ink sauce, and then sprinkle the Phota cheese, with a multi -level aroma, drinking with fried chicken 👍

4 Propony $ 400
Earl Vodka ｜ Apple ｜ Peach Peach
-The sweet and sour is sweet-
It feels light and light, fruity is refreshing, and I recommend it!It's delicious ~

龙 Polynesia Fire Dragon $ 450
Marblaim wine ｜ Banana ｜ Pineapple fruit puree ｜ Honey ｜ Lemon
It's redbull special ~ You must order after ordering the signboard
-The sweet and sour-
Sour sweet pineapple fragrance, you can also drink slightly pineapple fiber, light banana sweet, very smooth wine and lightness, a cup of fruit aroma rich special tone ~",False,0.185,0.01,0.806,0.9975
"🔹伊比利豬上蓋佐青蘋果奶油醬 $320
烤過的麵包放上一塊伊比利豬上蓋
再添加奶油肉桂青蘋果醬做調味🍏
一口咬下 先是吃到酥脆的麵包
再來是濃郁的青蘋果香氣 及陣陣的肉桂味
伊比利豬口感軟嫩 但完全不會覺得油膩！
這道我跟朋友吃了都覺得很愛 很推薦大家點👍

🔹鮮味炸彈生醃魚脆塔塔 $280
這道擺盤超級美😍必須手機先吃📷
小塔上放了生食鮭魚及鮪魚
最後再擺上鮭魚卵、海膽及特製奶油醬
一旁還有毛豆增添口感及清爽感
塔皮是外酥內帶一點軟的那種
鮮味層層推疊非常有層次感
海鮮都非常新鮮沒有腥味 敢吃生魚片的朋友必點😋

🔹酥炸廣島生蠔 $280
平常點炸生蠔都只會有炸生蠔本人
這家餐酒館的炸生蠔居然有用鮭魚卵點綴🐟
再加上美乃滋及醃漬洛神花做調味
炸得超酥的生蠔 鮮味十足～
多了美乃滋跟洛神花再多了一股奶香及微微的酸味
熱熱吃蠻不錯的！

🔹牛肝菌牛小排燉飯 $480
燉飯有做收乾 粒粒分明口感不錯
燉飯帶有濃濃的蕈菇加油起司香氣
上層鋪上煎得恰到好處的牛小排🐮
牛小排比較有嚼勁 搭配濕潤的燉飯整個很搭～

🔹煙燻威士忌香炒德國豬腳 $480
酥炸德國豬腳 以威士忌及墨西哥辣椒拌炒
味道很香 是這次點的餐點中最重口味的一道
但辣度還蠻高的🥵 朋友說辣的很過癮
但我本身不太能吃辣就覺得稍微有點太辣了🤣

🔹微醺好開心鴨 $220
可達鴨造型奶凍超級可愛的啦😝
跟朋友兩人狂拍猛拍 整個捨不得吃
奶凍以玫瑰、薰衣草調味做沾醬
花香四溢～🌹口感什麼的就不重要了啦

🍸tonight smash a.k.a小傻逼 $550
以生命之水、艾碧斯為基底
添加小黃瓜、檸檬、薑汁汽水、紫蘇等調味
喝起來酒感很重 酸酸甜甜有點像芬達汽水的味道
我個人喝完是沒有變小傻逼 感覺好像可以再濃一些🤣
如果你是酒量比較好的朋友 可以來試試看喔

🍸悄悄話 $400
以伯爵伏特加為基底加上蘋果及蜜桃調味🍑
伯爵茶優雅的香氣 搭上果香非常順口好喝～
而且杯裝造型很少女 喜歡喝妹酒的很推薦點這款

這家餐酒館雖然不大間但裝潢非常有格調
昏暗的燈光加上充滿設計感的擺飾及掛畫
給人一種既神秘又很適合微醺小酌的氛圍
而且餐點擺盤都很美！
除了單點外 店家也有提供cocktail pairing set
主餐配酒更划算喔🥳","🔹 🔹 🔹 🔹 🔹 🔹 🔹 🔹 🔹 🔹 $ 320
The baked bread is put on the top of the Ibilia pig
Add creamy meat Guiqing apple sauce to season 🍏
Take a bite and eat crispy bread first
Then there is a strong green apple aroma and a cinnamon flavor
Ibilia's pig mouth is soft and tender, but it doesn't feel greasy at all!
I feel like I love this with my friends, I feel very much recommended, I recommend everyone 👍 👍 👍 👍 👍 👍 👍

生 Freate bombs Sweed fish Crispy Tower $ 280
This is super beautiful 先 must be eaten first 📷
There are raw salmon and catfish on the small tower
Finally put on salmon eggs, sea urchin and special cream sauce
There is also the taste and refreshing feeling of edamame beans
The tower is the kind of soft in the outside crispy
Few layer of layers of layers is very layered
Friends who have fresh seafood without fishy smells and dare to eat sashimi must be ordered.

🔹 🔹 🔹 🔹 🔹 $ 280
Usually fried oysters will only have fried oysters.
The fried oysters in this dining tavern are actually embellished with salmon eggs
Coupled with the seasoning of Meiji and pickled Luoshen flowers
The super crispy oysters are full of umami taste ~
There are more Meizi and Luo Shenhua more milk fragrance and slightly sour taste
It's pretty good to eat hot!

Stewed Hepatobacterium beef stewed stewed rice $ 480
Stewed rice is made of dry grains and clear mouth feels good
Stewed rice with a strong mushroom cheese cheese aroma
The upper layer is covered with a cow Xiao Pai, which is so fried
Cow small pills are more chewy with wet stewed rice.

忌 Smoked whiskey incense Frying Germany's pig feet $ 480
Crispy German pork feet stir -fry with whiskey and Mexican pepper
The taste is very fragrant is the heaviest taste in the meal this time
But the spicy degree is quite high. Friends say that spicy people are very enjoyable
But I am not very good for eating spicy food, I feel a little too spicy 🤣

🔹 🔹 🔹 开 🔹 $ 220
Keya duck -shaped milk frozen super cute la lar
The two of them were shot madly with friends, and they were reluctant to eat the whole
The milk frozen is seasoned with rose and lavender and made of dipping sauce
Flower fragrance is overflowing ~ 什么 什么 taste is not important

Stonight Smash A.K.A Little Silk $ 550
Based by the water of life and Aibas
Add small cucumber, lemon, ginger soda, perilla and other seasonings
It feels very sour, sour, sweet and sweet, a bit like the taste of Fenda soda
I personally do n’t get a fool after drinking. I feel like I can be thicker.
If you are a friend with a better alcohol, you can try it

4 Propony $ 400
Based on the Earl Vodka, add apples and peaches to season 🍑
Earl tea's elegant aroma is very smooth and delicious ~
And the cup -out shape is very recommended for girls who like to drink girls, it is recommended to order this one

Although this restaurant is not large, the decoration is very stylish
The dim light and the design full of design and hanging paintings
Give people a mysterious and very suitable atmosphere
And the meals are beautiful!
In addition to single -point shops, there are also Cocktail Pairing Set
The main meal with wine is more cost -effective 主",False,0.244,0.019,0.737,0.9995
"整體氣氛不錯，環境整潔。

「阿根廷青醬生牛肉小塔」：口感蠻特別。
「海膽干貝奶油燉飯佐魚子醬」：味道上算不錯，干貝新鮮，但醬汁偏稀，飯屬於較軟爛。
「泰式番茄咖啡香料松阪豬義大利麵」：寬麵的口感比較Q，味道很泰式。
「墨西哥風味美國南方炸雞 」：雞腿肉軟嫩，醬是微辣墨式醬，再撒上菲塔起司，非常好吃！

調酒部分，酒單滿貼心標示酒感程度及酸甜感，但偏普通。","The overall atmosphere is good and the environment is neat.

""Argentine green sauce raw beef tower"": The taste is quite special.
""Sea urchin stew cream stewed rice sauce"": The taste is good, the scallops are fresh, but the sauce is sparse, and the rice is soft.
""Thai tomato coffee flavors Matsusaka pig pasta"": The wide taste is more Q and the taste is very Thai.
""Mexican flavor in the United States Southern Fried Chicken"": Chicken legs are soft and tender, and the sauce is slightly spicy ink sauce. It is very delicious!

In the bartending part, the wine list is intimately marked with the degree of wine and sweet and sour, but it is ordinary.",False,0.177,0.0,0.823,0.9684
"1、整體來說很棒👏🏼下次會再訪。
2、生蠔品質落差蠻大，有顆生蠔不太鮮(最後一張圖)，吃完回家後有點不舒服，再請店家加強把關。","1. Overall, I will visit again next time.
2. The quality of oysters is quite large. There is a oyster that is not very fresh (the last picture). After eating home, I am a bit uncomfortable. Please ask the store to strengthen the check.",False,0.093,0.097,0.81,-0.0461
"超難吃
煙花女麵粉量很少 很奶起士味道很明顯
生牛肉塔的塔也很難吃 牛肉不特別新鮮
蛤蜊湯麻油味太重
牛排吃完三小時肚子很痛 很生
草莓的調酒很難喝
價格偏高
真的拜託不要來花冤枉錢
4.8顆星根本假的","Unpleasant
Fireworks women's flour is very small.
The tower of raw beef tower is hard to eat beef is not particularly fresh
Clam soup is too heavy
The steak is painful for three hours after eating
Strawberry bartending is difficult to drink
High price
I really don't want to come to spend money
4.8 Stars are fundamentally fake",False,0.0,0.246,0.754,-0.9284
"看到Google評論分數很高，事實上並非如此，服務不能說很爛，但問題是廁所真的很噁心，唯一可以吃的就只有薯條還OK，

牛排油到一個不行，然後吃起來根本沒有牛排，我也不知道是怎樣？什麼奇怪的部位又貴，

什麼一比例上蓋住？超級無底油的無底難吃，

調酒無底難喝，根本就亂調一通整個無言","Seeing that Google's comment scores are very high, in fact, this is not the case. The service cannot be said to be bad, but the problem is that the toilet is really disgusting. The only thing that can be eaten is that the fries are OK.

The steak oil is not good, and then there is no steak at all, I don't know what it is?What strange parts are expensive,

What proportion is covered?Super bottomless bottomless bottomlessness,

It's hard to drink without bartending.",False,0.0,0.216,0.784,-0.9633
"店內氣氛很棒 餐點也很棒
#煙花醬仙女義大利麵
海鮮有多達四種 有淡菜 蛤蜊 鮭魚卵 鮮魚
每種料和醬體的搭配都很棒
義大利麵也很好吃 煙花醬完美的做成很棒的橋樑
讓整份義大利麵都融在一起

#羅蔓莫斯卡
有奇異果的香味 帶出酒香
很有夏季的氛圍 很好喝的一杯調酒

這裡的餐點看起來都很好吃
很適合多人來這裡聚餐享用美食","The atmosphere in the store is great meal and great
#Fireworks sauce Fairy Pasta
There are as many as four kinds of seafood, clam salmon eggs fresh fish
The matching of each ingredient and the sauce is great
The pasta is also very delicious, the firework sauce is perfectly made into a great bridge
Let the whole pasta melt together

#
The aroma with kiwi brings out the fragrance of wine
A cup of bartending with a very delicious atmosphere in summer

The meals here look delicious
It's very suitable for many people to come here to enjoy food for food",False,0.293,0.0,0.707,0.9904
高質感創意料理精緻有水準，各款特色調酒微醺的美好，生意好推薦！,"High -quality creative cuisine is exquisite and standardized, the beautiful bartender is beautiful, and business is recommended!",False,0.496,0.0,0.504,0.9151
"餐點好吃
燉飯份量偏少
分者吃真的就是一小口
太空人調酒 老實說 好拍照 但不好喝 就是可愛
那天點了超級多，一個人平均要1600
但服務生 沒有很熱情
餐酒館賣的貴除了漂亮的裝潢
服務生給人的感受也是滿重要的
畢竟這又不是隨便的一餐
對你來說只是普通的上班日
對客人來說 是難得的聚餐日
希望能多一點餐酒館的熱情
除非貴店是主打冰冷風格？","Meal delicious
Stewed rice is too small
The division is really a small mouthful
Astronisp for bartending honestly, good to take pictures, but not delicious is cute
I ordered a lot that day, and the average person was 1600 average
But the waiter is not very enthusiastic
The expensive decoration of the meal and tavern is eliminated
The waiter's feelings are also important
After all, this is not a casual meal
For you, it's just an ordinary work day
It is a rare dinner for guests
Hope to be more enthusiastic
Unless your shop is the main cold style?",False,0.144,0.108,0.748,0.4968
