Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"店內環境非常乾淨
氣氛也非常的好
店員在介紹菜單時也非常親切

點了一份蕎麥麵 味道也是非常的棒
總結下次還會再光顧","The environment in the store is very clean
The atmosphere is also very good
The clerk is also very kind when he introduces the menu

It's also great to order a buckwheat noodles
Summarize the next time you will visit again",False,0.274,0.0,0.726,0.9322
"店家服務很好，很適合聚會尬聊的場地
當天從下午聊到晚上，店家也不會趕，不限時的可以暢所欲言的好場地
而且晚上店內要轉成Bar式調整燈光，也會先跟我們說，覺得很不錯👍
飲料甜點也不錯！","The store service is very good, it is very suitable for the venue where the gathering is embarrassing
From the afternoon to the evening that day, the store will not catch up.
And in the evening, the store will be converted into BAR -style adjustment lights, and I will tell us first, I feel very good 👍
Drink desserts are also good!",False,0.135,0.037,0.829,0.7893
"慕蕎麥麵而來的
不曉得晚餐的菜單跟白天的不一樣
然後門口還是白天的菜單？
晚餐品項減少了很多
蕎麥麵也只有一項，但還是繼續用餐
晚餐時段偏向餐酒館但是酒水選項也不多
也沒看到有店員拿其他酒水菜單，繼續賣咖啡不好嗎？

點了一個蕎麥麵 份量適中女生吃剛好
不理解小菜跟溫泉蛋放在一起
小菜吃完才能拿起來倒？小菜不吃.碟還有深度湯匙又這麼大隻 也撈不出來🤔
雖然吃蕎麥麵有的都會拌山藥
還是覺得讓客人自己選擇加的量 不是直接加入麵
天婦羅量很大一盤中卷炸的外皮脆.中卷還沒有乾硬，可惜少天婦羅該要有的炸蝦
新子燒 隨機部位搭配特製的醬汁燒烤而成，外皮焦脆內在鮮嫩多汁，只是醬料好像帶一點勾芡有點膩口
菜色品質整體用餐品質還不錯 價錢略高了一點
但餐後沒什麼記憶點稍稍可惜","Mu buckwheat noodles came from
I don’t know that the menu of the dinner is different from the daytime
Then at the door or the menu during the day?
Dinner items have been reduced a lot
There is only one buckwheat noodles, but I continue to dine
During dinner, I bias it to the dining tavern, but there are not many alcohol options
I haven't seen a clerk holding other drink menu. Isn't it good to continue to sell coffee?

I ordered a soba noodle to eat a moderate weight. Girls are just eating
Don't understand the side dishes and the hot spring eggs together
Can I pick it up after eating?Don't eat the side dishes. The plate and deep spoons are so big and can’t be caught.
Although some of the soba noodles will mix yam
I still feel that the amount that the guest chooses to add is not directly added to the face
The tinnite is crispy with a large amount of fried skin. The middle roll is not hard yet, but unfortunate
The neonatal burn random area with special sauce barbecue, the outer skin is crispy and tender and juicy, but the sauce seems to be a little bit greasy.
The quality of the dishes is not bad, the quality is a bit higher, the price is slightly higher
But there is no memory point after the meal a little bit pity",False,0.035,0.057,0.908,-0.6871
"白天就有酒的好地方🤭😆✅
我是happy hour anytime

還有一些小食，平日人不多很舒服
喜歡喝的人請衝！！","There is a good place for wine during the day 酒
I am happy hours anytime

There are some snacks, not many people are very comfortable on weekdays
Those who like to drink, please rush!Intersection",False,0.338,0.0,0.662,0.9358
"複合式環境，很久沒吃蕎麦了，所以約了朋友去試試⋯湯頭&蕎麦偏普通，但麵上的鴨肉好吃！
下次如果經過，應該會想喝喝看那邊的咖啡囉","The composite environment, I haven't eaten buckwheat for a long time, so I asked friends to try it.
If you pass it next time, you should want to drink and look at the coffee over there",False,0.121,0.0,0.879,0.5667
"意外發現新的咖啡廳進來嚐鮮
看網友分享文還以為有賣蛋糕🍰
一問之下才知道原來是情人節的活動
打卡送的提拉米蘇～
點了蕎麥麵🍜 個人覺的口中偏淡
炒蝦🍤波菜沙拉🥗
葉菜很嫩、口味也夠，好吃😋
酥炸魷魚🦑絲
椪糖脆餅鮮奶茶
椪糖的口感鬆軟，跟之前吃的口感不太一樣，比較容易溶於鮮奶茶裡吃不太到椪糖的口感，喝起來就還好。
法式鮪魚可麗餅
熱呼呼的上桌要趕快吃哦！ 蠻香地
由於我們進店的時間非用餐時間所以人不多，座位算寬敞空間也舒服，整體來說還不錯👌","I accidentally found that the new cafe comes in
Seeing netizens shared the article, I thought there was a cake 🍰 🍰 🍰 🍰 🍰
After asking, I learned that it was Valentine's Day event
Pickled Tiramisu ~
Ordered buckwheat noodles 的 的 点 点 点 lighter
Stir -fried shrimp 菜 wave vegetable salad 🍤
The leaves are tender and the taste is enough, delicious 😋
Crispy fried squid
Sugar candy crispy fresh milk tea
The texture of the sugar is soft, which is not the same as the previous taste. It is easier to solve the taste of 椪 sugar in fresh milk tea. It is okay to drink it.
French catfish cake
Get hot when you call hot!Fragrant
Since we enter the store, there are not many meals, and there are not many people. The seats are also comfortable and comfortable.",False,0.148,0.015,0.837,0.9622
"微涼的天氣，吃上一口熱熱的蕎麥麵
完全沒有負擔，和牛與鴨肉推推！
店內氣氛也很放鬆
剛好碰上了消費滿額度啤酒喝暢飲
CP值很讚👍","In the slightly cool weather, eat a hot buckwheat noodles
There is no burden at all, push the cattle and duck meat!
The atmosphere in the store is also very relaxed
I just met the consumption full -quota beer to drink and drink
CP value is great 值",False,0.255,0.0,0.745,0.9287
"2023.1.17冷冷的天去吃鴨胸蕎麥麵～想像會有熱騰騰的湯麵，但或許是因為麵條要冰鎮，所以上桌時湯的溫度只有溫溫的⋯店員還說麵附的溫泉蛋如果想吃熟一點可以馬上放近碗裡利用湯的溫度讓半熟蛋更熟化⋯
喝了一口湯完全問號，這溫度就連生牛肉下去也不會變色
店員應該要更了解餐點⋯","2023.1.17 The cold day to eat duck soba noodles ~ I imagine that there will be hot soup noodles, but maybe because the noodles should be frozen, the temperature of the soup when the table is on the table is only warm. If you want to eat a bit, you can put the temperature of the soup in the bowl immediately to make the half -cooked egg more cooked ...
After drinking a soup, the soup is completely questioned. This temperature will not change color when raw beef goes down.
The clerk should know the meal better ...",False,0.074,0.02,0.907,0.6819
"咖啡水準不錯～
串燒類、炸物也都好吃！
可以在半夜吃到蕎麥麵也很幸福☺️

但熱食就略顯普通
點了牛肚麵及牛滷肉飯
風味不足，沒有驚艷
服務員感覺有些生疏
有點狀況外～

店氣氛是好的，寬敞舒適
在夜深人靜的民生社區
昏昏暗暗的很適合晚上來小酌
不喝酒也有好喝的咖啡！","The coffee level is good ~
Bringing categories and fried objects are also delicious!
You can eat buckwheat noodles in the middle of the night and also very happy ☺️

But hot food is slightly ordinary
Ordered beef belly noodles and beef braised rice rice
Insufficient flavor, no amazing
The waiter feels a bit rusty
A bit out ~

The atmosphere of the store is good, spacious and comfortable
The quiet people's livelihood community in the late night
Driven is very suitable for drinking at night
There are delicious coffee without drinking!",False,0.222,0.036,0.742,0.9636
"在台灣難得能吃到日本道地的蕎麥麵
特別是「十割」😘
在日本都是吃沾醬汁的乾麵(ざるそば)，今天試試湯麵。
和沾醬汁的最大不同還是在麵的味道不會被醬汁給蓋掉，不會太鹹，也更容易吃出蕎麥麵的香氣。
鴨胸肉肥美，切的也很厚實，口感非常好。
火侯恰到好處，不會硬，軟嫩適中肥美。
溫泉蛋也相當好，跟著麵一起入口，又是另一種吃法，蛋香四溢增加了一份濃郁的口感。
小小遺憾是小菜的黑豆和牛蒡的口味不是我喜歡的🤣
但這純屬個人喜好的問題⋯","Rarely can eat Japanese authentic buckwheat noodles in Taiwan
Especially ""ten cuts"" 十
In Japan, I eat dry noodles (ざるそば) with sauce. Try the soup noodles today.
The biggest difference from dipping sauce is that the taste of the noodles will not be covered by the sauce, it will not be too salty, and it is easier to eat the aroma of buckwheat noodles.
The duck breasts are fat, and the cut is thick, and the taste is very good.
The fire is just right, it will not be hard, soft and tender.
The hot spring eggs are also quite good, and it is another way of eating with the noodles. The egg fragrance overflows a strong taste.
Small regret is the taste of the black beans and beefness of the side dish is not my favorite 🤣
But this is a question of personal preference ...",False,0.072,0.055,0.874,0.4078
