Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"點了 last dance
不怎麼合味道 有喝藥水的感覺😂
同事們總共點了六杯
看到填問卷有送shot
好奇之下也填了
結果挺失望的

整體來說並沒有驚豔的感覺
就是一個很普的調酒
生意蠻好的
大部分用外帶杯打卡（內用杯很醜🤣）

大概就是喝了個寂寞
不是很合口味
港式凍檸烏龍稍微好些
真的不知道要選擇什麼的可以喝喝這味…","Click Last Dance
Don't fit much taste, there is a feeling of drinking potions 😂
Colleagues ordered a total of six cups
See the questionnaire and send shot
Curiously filled in
The result is disappointed

There is no amazing feeling overall
It's a very universal bartending
Busy
Most of the take -out cups to punch (the inside cup is ugly 🤣)

Probably just drank a loneliness
Not very good
Hong Kong -style frozen lemon is a little better
I really do n’t know what to choose to drink, you can drink this taste ...",False,0.092,0.167,0.741,-0.8002
"因為訂位時間還沒到所以先到對面的Draft Land喝杯pre drink
店面位子少少的但氣氛很不錯
點了一杯店員推薦的甜酒 楊枝甘露
嗯～ 真的好甜好好喝
後來又點了一杯黑色台北
喝起來像仙草蜜（我個人不愛）
但整體店家氛圍很不錯
很適合Friday 下班和朋友來小酌一下👍🏼","Because the reservation time has not yet arrived, first go to the opposite DRAFT LAND to drink a cup of Pre Drink
The store is small but the atmosphere is very good
Ordered a cup of sweet wine Yang Zhilu recommended by the clerk
Hmm ~ It's really sweet and delicious
Later, I ordered another black Taipei
Drinking it like Xiancao Honey (I personally don't like it)
But the atmosphere of the overall store is very good
Very suitable for FRIDAY to get off work with friends to drink 👍🏼",False,0.268,0.022,0.71,0.9854
"是台北才會看到的站立式酒吧
店內意外的有很多空間
在不同房間的燈光下感覺有點魔幻
有種身在歐洲藝廊的很chill的感覺
值得體驗看看，但還是比較希望坐著喝😂
好像是亞洲top 50 bar
點了黑色台北裡面有康普茶跟仙草茶
再配上氣泡整體清爽好喝而且風味特別
這間適合晚餐後有點微醺過來續攤
但不能坐所以不適合當最後一站","It is a standing bar that will only be seen in Taipei
There are many spaces in the store unexpectedly
It feels a bit magical in the lights in different rooms
There is a feeling of chill in the European Gallery
It is worth seeing, but I still hope to sit and drink 😂
It seems to be Asia TOP 50 BAR
Order in the black Taipei with Kangpu Tea and Xiancao Tea
With the bubbles, the overall is refreshing and delicious and the flavor is special
This is suitable for dinner, a little bit of stun over the stall
But you can't sit, so it's not suitable to be the last stop",False,0.171,0.053,0.775,0.9538
"在台北看到的第一家站立式酒吧
店內還是有為數不多的座椅但主要以立飲為主

店內很多好喝的特色調酒，每杯酒都有一個編號，點酒時告知吧台調酒師號碼即可","The first standing bar I saw in Taipei
There are still a few seats in the store but mainly based on standing.

Many delicious specialty bartending in the store, each glass of wine has a number, justify the barbecan number when ordering the alcohol",False,0.162,0.0,0.838,0.7876
"氣氛很好 但夏天在台灣室外喝酒還是太熱了
酒的部分小小杯 酒感不重 200元 算小貴","The atmosphere is very good, but it is still too hot to drink outside Taiwan in summer
Part of the small cup of wine is not weighing 200 yuan, which is a small expensive",False,0.06,0.0,0.94,0.2724
"服務人員態度好，感謝推薦引導。

初訪感受極佳。","The service staff has a good attitude, thank you for the recommendation guidance.

The first visit feels excellent.",False,0.378,0.0,0.622,0.8442
東區夜生活的一部份，在香港蘭桂坊也有去過分店。啤酒價位區間在兩百多左右，大杯會更划算一點。週末第一攤開喝的好去處，擁擠的店內人潮，特色的啤酒特調，店外總是一堆人在路旁啜飲寒暄。這就是東區的縮影。,"Part of the nightlife in the East District, I have been to Lan Kwai Fong in Hong Kong.The beer price range is more than two hundred, and the large cup will be more cost -effective.The first stalling and drinking places on the weekend, crowded shop crowds, special beer are special, and there are always a bunch of people outside the road sipping around the road.This is the epitome of the East District.",False,0.071,0.024,0.906,0.5574
"和同行友人喝了幾杯，最推薦港式凍檸烏龍，這杯非常好喝，茶香足夠，有酒味但不會嗆；板南線冰茶也不錯，藍色的很漂亮符合名稱🤣但酒精濃度超高，要小心不要喝過頭😅
人很多，幾乎是站著喝，只有地下室有一些座位，二樓有特別的特調但上去好像要訂位（？）","I drank a few glasses with my friends, the most recommended Hong Kong -style frozen lime oolong. This cup is very delicious, the tea is enough, there is a wine flavor, but it will not be tadpitally.超 But the concentration of wine is very high, so be careful not to drink too much 😅
There are many people, almost standing and drinking. Only there are some seats in the basement. There are special specials on the second floor but it seems to be reservation (?)",False,0.156,0.0,0.844,0.9218
立飲式酒吧蠻特別的，大杯價格高酒感低CP值不高大杯的調酒500元。,"The stand -up bar is quite special. The high cup is high in wine, the low -alcoholic CP value is 500 yuan with a high cup.",False,0.177,0.069,0.754,0.5095
站立式酒吧，高腳座位少許。調酒已預先調好，所以吧台人員只需將酒注入酒杯即可即可，不會看到現場製作，因此點完酒之後就可當場把酒帶回座位。單價約200 or 250/杯。 除了一進門的吧台，左手邊的簾子後方亦有一個吧台，入口處不明顯，容易漏掉，兩邊的酒單不同。(2F也有，沒上去）,"Standing bar, a little tall seat.The bartending has been adjusted in advance, so the staff of the bar can only inject the wine into the wine glass. They will not see the production on the spot. Therefore, after ordering the wine, you can bring the wine back to the seat on the spot.The unit price is about 200 or 250/cup.In addition to the bar on the door, there is also a bar counter behind the curtain on the left. The entrance is not obvious and it is easy to miss. The wine lists on both sides are different.(2F also, did not go up)",False,0.027,0.015,0.957,0.3182
"服務超好 超喜歡27號酒 好美又好喝
酒精足 但酒精味不重
提供了一些short 超讚","The service is super good, I like No. 27 wine so beautiful and delicious
Fether of alcohol but not heavy alcoholic taste
Provided some short",False,0.368,0.0,0.632,0.8634
"今天有機會造訪二樓Testing room
調酒師非常友善也會頻繁的服務
會耐心的跟第一次造訪的顧客介紹酒款
酒類各有特色且明顯可以了解Bartender想表達的重點，特別感謝Mandy熱情招待讓我與朋友有個開心放鬆的夜晚","Today I have the opportunity to visit Testing Room on the second floor
The bartender is very friendly and frequent services
I will patiently introduce the wine with the first visit customers
The wine has its own characteristics and obviously you can understand the focus of Bartender's wanting to express, especially thanks to Mandy's enthusiastic hospitality to make me and my friends have a happy and relaxed night.",False,0.271,0.0,0.729,0.9708
