Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"（完整介紹影片請見IG）

這間餐酒館融入了台灣的特色
從裝潢、餐食、調酒都用心發想
適合和朋友一起喝酒、聊天
環境氛圍很放鬆、椅子好坐，餐桌也夠大
店員活潑，餐點說明很清楚

餐點選擇偏少，建議可以先吃飽再來
仔細聽店員說明👍🏻酒每一杯都很有特色
但是內容太多我記不得> <

✨ 是個人推薦
◽ 少奶奶和她姑姑✨$370元
＞ 紹興酒/奶油/鮮蝦/綜合菌菇/時蔬
＞ 醬好吃，蝦子新鮮，蝦身有去殼，頭尾自己處理

◽ 林野尋露人✨$400元
＞ 松露醬/奶油/時蔬/綜合菌菇/新鮮松露
＞ 松露味很濃厚，還會刨松露片
＞ 飯的米心偏硬，個人很喜歡

◽ 老鄉金瓜田 $380元
＞ 南瓜/奶油/鹹豬肉
＞ 唯一一道飯麵食有肉的
＞ 鹹豬肉好吃😋很下酒，飯味道偏甜

◽ 深陷其中✨$400元
＞ 手作肉醬/時蔬/水管麵
＞ 超粗的水管麵，肉醬鹹香

◽ 炸物拼盤 $450元
＞ 薯條/洋蔥圈/雞翅
＞ 雞翅口味二選一，BBQ烤肉醬or水牛城酸辣

◽ 調酒🍹（也有無酒精飲品）
🍹 粉紅泡泡 $400元
（伏特加/伯爵茶/水蜜桃/玫瑰花/鮮奶油/蘇打水）
＞ 味道蠻甜的，有鮮奶油，口感很滑順

🍹 歲月泡的茶 $400元
（威士忌/金蘭姆酒/鐵觀音/甜香艾酒/白可可/黑糖）
＞ 威士忌酒味蠻重的，其他味道比較不明顯

🍹 深夜咖啡館✨$380元
（萊姆酒/香蘭葉/紅醋栗/咖啡/焦糖）
＞ 入口是紅醋栗的酸感，尾韻居然是芋頭的香氣，很特別的酒，層次豐富

💰 無服務費，週五、週六每人低消500元
平日低消每人300元
🚇 捷運南京三民站
🚌 公車站名：南京三民路口
🅿️ 地圖搜尋：嘟嘟房(南京三民站)","(See IG for a complete introduction video)

This restaurant incorporates Taiwan's characteristics
Thinking about it from decoration, meals, and bartending
Suitable for drinking and chatting with friends
The environment atmosphere is very relaxed, the chair is easy to sit, and the dining table is large enough
The clerk is lively, and the meal is very clear

There are fewer meals, it is recommended to eat and come first before you can come and come
Carefully listen to the clerk to explain that every cup of wine is very distinctive
But too much content, I can't remember> <

✨ is a personal recommendation
Grandma and her aunt ✨ $ 370
＞ Shaoxing Wine/Cream/Shrimp/Comprehensive Mushroom/Time Vegetable
＞ The sauce is delicious, the shrimp is fresh, the shrimp body has the shell, and the head and end are handled by yourself

人 人 ◽ ◽ ◽ 野 $ 400
＞ Truel sauce/cream/time vegetables/comprehensive mushroom/fresh truffle
＞ The flavor of truffle is very strong, and it will also plan loose dew
＞ The rice heart of the rice is hard, I personally like it

田 田 ◽ ◽ ◽ ◽ $ 380
＞ Pumpkin/cream/salted pork
＞ The only rice noodles with meat
＞ Salted pork is delicious.

✨ ✨ is deeply trapped 4 $ 400 yuan
＞ Make meat sauce/time vegetable/water pipe noodles
＞ Super thick water pipe noodles, meat sauce salty fragrance

◽ ◽ ◽ $ 450
＞ French fries/onion rings/chicken wings
＞ Chicken Wings Taste Two Choose One, BBQ Bedda OR Bull City hot and sour

有 有 🍹 🍹 🍹 🍹 (there are also alcoholic drinks)
Pink bubble $ 400 yuan
(Vodka/Earl tea/peach/rose/fresh cream/soda water)
＞ The taste is quite sweet, there are fresh cream, the taste is smooth

🍹 🍹 🍹 $ 400 yuan
(Whiskey/Kim Lim/Tieguanyin/Sweet Arava/White Cocoa/Black Sugar)
＞ Whiskey's wine is quite heavy, and other tastes are not obvious

✨ Late Night Cafe $ $ 380
(Lim wine/Xianglan leaf/red vinegar/coffee/caramel)
＞ The entrance is the acidity of red vinegar chestnuts. The tail rhyme is actually the aroma of taro. It is very special and rich in layers.

、 No service fee, 500 yuan per person on Friday and Saturday
Low daily low consumption of 300 yuan per person
民 MRT Nanjing Sanyin Station
京 Bus Station Name: Nanjing Sanmin Road intersection
️ Map Search: Dudu Fang (Nanjing Sanmin Station)",False,0.147,0.047,0.807,0.994
"其實想給4.9顆星✨偶然踏進的一家台灣文青風酒吧，令人驚喜的一家小店！

餐點美味～闆娘及店員都超級好聊親切，但偶爾會有種微妙的（？）i人想強裝e人的努力感（誤）

酒單很有特色，以台灣本土文化、夜市小吃或特色茶飲為發想，也有些是經典調酒的變奏版～這次最驚艷也最愛的一杯是地瓜球♥️有芝麻花生等堅果味道跟地瓜混合的奶蓋，加上百香果清爽的酒體，小孩子才做選擇，大喝一口我全都要的感受很讚！

店裡的大家在上酒的時候，也都會認真介紹酒的發想故事跟味道，店內裝潢也很有台灣文青風格～在吧台無論是跟調酒師聊天，或不小心加入隔壁客人的話題（？）都很有趣！除了對矮子不友善的吧台椅子之外，非常推薦坐吧台玩耍🤣

0.1顆星的遺珠之憾，就是想敲碗希望可以有更多種不同令人驚艷的調酒！！！期待下次再訪～","In fact, I want to give 4.9 stars. A Taiwanese Wenqing Wind Bar that accidentally stepped in, a surprising shop!

The meals are delicious ~ Ban Niang and the clerk are super good, but occasionally there will be a subtle (?) I want to pretend to be an E -person's sense of effort (error)

The wine list is very distinctive. It is based on Taiwanese local culture, night market snacks or characteristic tea. Some are classic alcoholic transformation version ~ This time the most amazing and favorite cup is sweet potato ball ♥ ️ There are nuts such as sesame peanuts and other nuts. The milk cover mixed with sweet potato and the refreshing wine body of the fragrant fruit, the children make a choice, and I have a sip that I want to feel great!

When everyone in the store is wine, they will also carefully introduce the story and taste of the wine, the interior of the store is very Taiwanese in Taiwan. (?) It ’s very interesting!In addition to the boring bar and chairs for dwarfs, it is very recommended to take the bar to play 🤣

The regret of 0.1 Star's beads is that you want to knock on the bowl and hope that there can be more different amazing bartender!IntersectionIntersectionLooking forward to visiting next time ~",False,0.232,0.072,0.696,0.9934
"在巷弄的一間餐廳，因朋友推薦而前來嚐鮮。整體環境給人很愜意又享受氣氛，點了幾道菜及調酒，和朋友安安靜靜享受悠閒的放假時光。

店員服務態度親切且熱情，在介紹菜單和酒單的環節，會詳細告訴我們各種菜色和酒的口感，有疑問也可以向店員們提出，任何一位店員都會熱心回答，給予顧客絕佳的用餐氣氛。

用餐途中也會時不時詢問桌上的空盤等等，不至於讓桌上看起來雜亂；也有玩小遊戲的環節，讓在場的各位不只是去餐廳吃飯，多了一分有趣感，增添不少笑聲。

環境、餐點、服務都是絕佳的的餐廳，非常推薦大家前去光顧。

還有盡量提前先訂位，避免沒有當天過去位置～","A restaurant in the alley came to try something new because of friends recommended.The overall environment gives people very comfortable and enjoyed the atmosphere. I ordered a few dishes and bartending, and enjoyed a leisurely holiday time with friends.

The clerk's service attitude is intimate and enthusiastic. In the introduction of the menu and wine list, we will tell us in detail the taste of various dishes and wine. If you have any questions, you can also ask the clerk to answer it enthusiastically and give customers a great good. Meal atmosphere.

From time to time, I will ask the empty disk on the table from time to time, so as not to make the table look messy; there are also links to play mini -games, so that everyone present is not just to go to the restaurant for dinner. laughter.

Environment, meals, and services are excellent restaurants, and I am highly recommended to visit.

Try to order in advance as much as possible to avoid the place where there is no past day ~",False,0.212,0.041,0.747,0.989
調酒地瓜球超好喝 松露薯條好好吃 服務態度也很棒 整體vibe舒服 完全沒有缺點...太扯ㄌ,"Bart -up sweet potato ball super delicious truffle potato strips are delicious and good service attitude is great, the overall VIBE is comfortable, there is no shortcoming ... too much",False,0.504,0.045,0.451,0.9732
"無可挑剔
環境整潔乾淨而且很安靜，我很喜歡，廁所也很乾淨
服務生會仔細講解上的各種酒
大部分都是創意調酒
去的時候只提供酒類，已暫停提供餐點
，但可以叫外食
下次我要再有提供晚餐的時候再去一次
座位很舒服很大
午夜1200我記得是最後點酒時間","Impeccable
The environment is clean and clean, very quiet, I like it very much, and the toilet is very clean
The waiter will explain the various wines on carefully
Most of them are creative bartending
When you go, you only provide alcohol, and the meals have been suspended.
, But it can be called outer food
Next time I want to provide another dinner again
The seat is very comfortable
Midnight 1200 I remember the last time I order time",False,0.19,0.023,0.787,0.9015
"@有用餐時間限制@建議先訂位
位子算舒適，整體店面內裝非常有氣氛，跟店員說喜歡的口味推薦出來的東西都滿到位的很厲害👍🏻 食物份量不多也都滿好吃的，可惜食物出餐速度很慢（畢竟是酒吧😅）
店員很親切會很友善，整體體驗很不錯～","@@Suggestion first reservation
The seat is comfortable, and the overall storefront is very atmospheric. The recommended things that the favorite tastes they like to the clerk are very good. Bar 😅)
The clerk is very kind and friendly, the overall experience is very good ~",False,0.411,0.0,0.589,0.978
"第一次是跟朋友一起造訪!!
覺得環境很CHILL，氛圍也很溫馨
不得不推薦南瓜頓飯真的真的好好吃

每杯調酒都是調酒師認真設計的，背後的故事跟意義都讓人很喜歡
最喜歡深潭以及阿公的百香樂園(這兩杯酒感偏重但個人超愛)。

回到嶼聲就彷彿回到以前在綠島打工換宿的回憶。

很值得再回訪的Bar💙","The first time I visited with friends !!
I think the environment is very chill, and the atmosphere is also very warm
I have to recommend pumpkin meals, it's really delicious

Each cup of bartender is designed carefully, the story behind the story and meaning make people like it very much
Favorite Deep Lake and Grandpa's Baixiang Park (these two glasses of alcohol are focused but personal).

Back to the end of the end, it seemed to return to the memories of working in Green Island.

Very worth returning to visit Bar得",False,0.18,0.0,0.82,0.9217
"去年來過一次
這次再訪體驗感大不如前
酒的風味品質也有差
服務跟環境也沒之前好
感覺是人手不足
整體有點亂？
但餐點一樣好吃

中間還有去一次但店家包場也沒公告
到現場才知道
希望店家能改進

整體來說還是不錯
但希望店家不要忘了初心
(當初另一位調酒師有詳細介紹.但現在好像離開
不要浪費了這個好的概念跟地方

3/07二更
朋友看我之前很推想來
所以這次帶朋友過來體驗看看
朋友常跑吧所以對嶼聲充滿期待
但今天來後他說蠻失望的

雖然酒充滿故事性
但風味說不上來的哪裡奇怪

這次來也覺得風味不對空間也變得很奇怪...
比較喜歡之前乾乾淨淨的牆面
但也許只是我個人喜好的關係
參考就好

6/21三更
新酒單味道還不錯
但好像偏離原本店想呈現跟表達的東西了？
餐點依舊好吃
但上菜速度依舊慢...","Last year, I came once last year
The experience this time is not as good as before
The taste of wine is also poor
The service and the environment is not as good as before
Feeling is not enough
Is it a bit chaotic overall?
But the meal is as delicious

There is still a time to go in the middle, but the store has not announced it
Know the scene until the scene
I hope the store can improve

Overall is good
But I hope the store will not forget the original intention
(Another bartender had a detailed introduction. But now it seems to leave
Don't waste this good concept and place

3/07 Two more
Friends see me very much before I think about it
So take a friend over this time to experience it
Friends often run, so I look forward to the sound of loyalty
But after coming today, he said it was quite disappointed

Although the wine is full of story
But where the flavor can't be said is strange

This time I also feel that the flavor is not right and the space becomes very strange ...
I prefer the clean wall before
But maybe it's just my personal preference relationship
Just reference

6/21 Three more
New wine single tastes pretty good
But it seems to deviate from what the original store wants to present and express?
The meal is still delicious
But the speed of serving is still slow ...",False,0.225,0.067,0.708,0.9953
點餐會等很久（即使店內沒有很多客人），調酒整晚連朋友喝的幾乎都很不錯，至少有喝了10種左右。餐點是好吃的。服務人員細心也很有熱情。整體是會回訪的店，但下次來可能會先吃些東西不然太餓了🤣,"I have been waiting for a long time (even if there are not many guests in the store), and the wine tuning is almost very good all night, at least 10 kinds of drinking.The meal is delicious.The service staff is very careful and enthusiastic.The overall shop will return to the shop, but next time you may eat something first, otherwise you are too hungry.",False,0.052,0.0,0.948,0.3408
"*朋友慶生欽點的店🎉店員還配合關燈端蠟燭蛋糕服務很nice💖

-炸物拼盤 $450
《薯條/洋蔥圈/雞翅（BBQ或酸辣）》
上頭撒有起司～不吃起司人請注意⚠️
薯條洋蔥圈吃起來都正常好吃～
雞翅我們點BBQ口味～還不錯～

-黑松露脆薯 $180
⚠️也是有撒起司～
薯條外有薄薄包裹一層松露細粒和鹽
覺得黑松露味道可以再濃些
不沾番茄醬還好 一沾直接嚐不出松露（也是啦

-山林的呼喚 $330
菜單介紹寫著山豬肉 馬告 荖葉油 刺蔥 羊乳酪 馬札瑞拉起司
以為是那種分開放的小菜拼盤～
結果是那種薄餅～內餡包著上述那些食材～
是偏冷食～比較西式的料理雖然食材有混著比較local的特色食材
個人吃起來比較無感 好像Tacos比較好吃（好啦我知道不一樣(´･ω･`)

-少奶奶和她姑姑 $370
《紹興酒/奶油/鮮蝦/綜合菌菇/時蔬》
覺得這道菜很好吃極推♡♡♡
奶油混著紹興酒香的醬底～
然後杏鮑菇和應該是美白菇？
浸滿奶油酒香超級好吃(*´˘`*)♡
鮮蝦🦐也好吃！有微微幫去殼～比較容易吃～
原本對於這些生菜（簡稱草的部分非常無好感
但拌進醬汁後連草都變很好吃
那醬汁大概是魔法🪄✨✨
最後大家直接把山林的呼喚旁的草們也拌進來吃～
超讚～

-夜暮捕釣船 $420
其實就是墨魚燉飯🦑
上頭擺了約五隻的小卷～
軟骨有幫忙去掉很讚♡♡♡
飯吃起來是微硬的米芯但很入味每口都非常海洋🌊

-老鄉金瓜田 $380
奶油南瓜燉飯～
上面綴有山豬肉和草草們
如果喜歡有米芯口感的燉飯的話這家燉飯極推～
山豬肉很好吃！煎的微脆剛剛好！鹹的也剛剛好！
真的很有客家台灣味又融合西方世界感～蠻酷

*餐廳的音樂非常台灣本土歌曲～大概是2000初期歌曲，裝潢也蠻島嶼風情蠻符合店名的～
*酒的部分我沒喝不知道哈哈哈哈但聽朋朋說很好喝～","*Friend Qing Shengqin's shopkeeper also cooperates with the lights off the candlecup cake service very nice 💖

-Onfiler platter $ 450
""French fries/onion rings/chicken wings (BBQ or hot and sour)""
Sprinkle with cheese ~ If you do n’t eat cheese, please pay attention ⚠️
French fries and onions are normally delicious ~
Chicken wings, we order BBQ taste ~ pretty good ~

-Netkin -loosening crispy potato $ 180
起️ There is also a throat ~
There are thin wrapped layers of truffle particles and salt outside the fries
I think the black truffle taste can be thicker
Not sticking to the tomato sauce, it's okay to taste the truffle (too

-The call for mountain forests $ 330
Menu introduction says that the pork horse horses told the leaf oil thorns onion and sheep cheese Mazarila cheese
I thought it was the kind of open side dish platter ~
The result is the kind of cake ~ the filling is wrapped in the above ingredients ~
It's a cold food ~ Although the ingredients are mixed with Local's special ingredients
Personally, it doesn't feel like TACOS is delicious (Okay, I know it's different (´･ ω ･ `)

-Manan Grandma and her aunt $ 370
""Shaoxing Wine/Cream/Fresh Shrimp/Comprehensive Mushroom/EMC""
I think this dish is delicious and pushes 很
The cream is mixed with Shaoxing Jiu Xiang's sauce ~
Then Pleurotus eryngii and white mushrooms?
Filling creamy wine fragrance is super delicious (*´˘`*) ♡
Fresh shrimp is also delicious!There is a slight help to remove the shell ~ It's easier to eat ~
Originally, the part of these lettuce (referred to as the grass for short
But even the grass becomes delicious after mixing the sauce
The sauce is probably magic 那
Finally, everyone directly mixes the grass from the forest and eat it in ~
Rejoiced ~

-Light Twilight Fishing Boat $ 420
Actually it's cuttlefish stewed rice 其实
There are about five small rolls on it ~
The cartilage has the help to remove it.
The meal tastes slightly hard, but it tastes very ocean.

-Foro Jintu Tian $ 380
Cream pumpkin stewed rice ~
There are mountain pork and grass on it
If you like stewed rice with rice core taste, this stewed rice is pushed ~
Mountain pork is delicious!The fried slightly crispy is just right!The salty one is just right!
It's really a Hakka taste and the sense of Western world ~ pretty cool

*The music of the restaurant is very Taiwan's local song ~ It is about 2000 songs, and the decoration is also pretty of the island style.
*I didn't drink the wine part, I don't know hahahaha, but listening to my friends said it was delicious ~",False,0.148,0.008,0.845,0.9965
