Original,EN,Needs Review,Positive,Negative,Neutral,Compound
調酒跟咖啡都好喝，又有戶外座位老闆親切帥氣，是民生社區一個舒服的小角落！,"Blooming and coffee are delicious, and there are outdoor seat bosses kind and handsome. It is a comfortable little corner of the people's livelihood community!",False,0.44,0.0,0.56,0.9402
"無意間發現了一個可以放鬆的小地方，雖然空間不大，但環境很舒服，服務也很親切，
調酒好喝👍非常推薦。","I accidentally found a small place that can be relaxed. Although the space is not large, the environment is very comfortable and the service is very kind.
Blooming is delicious. It is very recommended.",False,0.349,0.051,0.6,0.931
"調酒師超親切
服務超好
環境也很舒服","Boamer
The service is super good
The environment is also very comfortable",False,0.536,0.0,0.464,0.8858
舒服輕鬆 酒又好喝的舒服bar,"Comfortable, easy to wine, delicious and comfortable BAR",False,0.767,0.0,0.233,0.9217
調酒超好喝，喝完一杯還會想續點別款調酒！氣氛溫馨自在,"The bartending is super delicious, and you will want to renew alcohol after drinking a cup!The atmosphere is warm and free",False,0.474,0.0,0.526,0.9245
客製化調酒直接找老闆👍,Customized bartending directly to the boss 酒,False,0.0,0.0,1.0,0.0
調酒非常好喝 溫馨 氣氛好,The bartender is very delicious and the warm atmosphere is good,False,0.524,0.0,0.476,0.8313
"極佳適合深夜飲酒作樂
酷帥男子的調酒","Excellent for late -night drinking and fun
Cool handsome man's bartender",False,0.641,0.0,0.359,0.91
很棒的店家，環境氣氛很好，帥氣老闆很會做生意跟客人聊天互動，會常去光顧的！👍,"A great shop, the environment atmosphere is very good, the handsome boss will do business and chat with guests, and will often patronize!Bleak",False,0.356,0.0,0.644,0.9011
調酒好喝👍👍值得再來🍸 …,Blooming is delicious 👍👍 It is worth coming again ...,False,0.337,0.0,0.663,0.6808
松山區放鬆的好所在！ 忘記拍照,The relaxation of Songshan District!Forget to take pictures,False,0.345,0.0,0.655,0.5707
很溫馨的地方，老闆跟bartender很帥人很好，闆娘漂亮又可愛，人很nice，氣氛很棒，下次再見：）,"In a very warm place, the boss and Bartender are very handsome, the Ban Niang is beautiful and cute, the person is very nice, and the atmosphere is great. Goodbye next time :)",False,0.441,0.075,0.484,0.9579
調酒好喝，調酒師人很好，聊天玩遊戲很開心🙌🏻,"The bartender is delicious, the bartender is very good, the chat and playing the game are very happy 🙌🏻",False,0.4,0.0,0.6,0.9133
"氣氛不錯，沒有煙味，雞塊跟薯條都很好吃
酒類蠻多的，喝酒的好去處","The atmosphere is good, there is no smell of smoke, chicken nuggets and fries are delicious
There are quite a lot of alcohol, a good place to drink",False,0.266,0.062,0.672,0.8074
睡不覺時的好去處,A good place to sleep when I sleep unconscious,False,0.266,0.0,0.734,0.4404
調酒很讚 而且氣氛很棒 非常適合民生社區附近住戶來喝一杯,The bartender is great and the atmosphere is great very suitable for residents near the people's livelihood community to drink a drink,False,0.345,0.0,0.655,0.875
店內氛圍很好，調酒師很會聊天。調酒口味都可以跟調酒師做調整。,"The atmosphere in the store is very good, and the bartender can chat very well.The bartending taste can be adjusted with the winemaker.",False,0.127,0.0,0.873,0.4927
老闆調酒很厲害 專業 氣氛很好 下次回訪,The boss is very powerful and professional atmosphere is very good. Next time you return to visit,False,0.295,0.0,0.705,0.742
Chill的店推一個,Chill's shop push one,False,0.0,0.0,1.0,0.0
好喝又有層次的調酒 調酒師風趣幽默 值得收藏的一家店,"A shop with a layered and layered bartenders, funny and humorous, worth collecting a shop",False,0.381,0.0,0.619,0.7506
很溫馨的bar🥰大家人都很好～一定會再訪🤩,Very warm bar 都 everyone is very good ~ I will visit again 🤩,False,0.31,0.0,0.69,0.6582
