Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"🍸美觀又好喝 喝完不會頭痛（這很重要XD)
環境也很好 比較能好好聊天","完 Beautiful and delicious will not have headaches after drinking (this is very important XD)
The environment is also very good and can chat well",False,0.428,0.0,0.572,0.9323
氣氛寧靜舒適，配上輕柔的音樂，一進來還有擦手的冰毛巾，很到位的服務。調酒師很靦腆，但是工作時眼神是專注的。調酒部份，味道很細緻，香氣淡雅但持久。整家店的氛圍我覺得是一種高級的鬆弛感，但是價格合理。,"The atmosphere is quiet and comfortable. With soft music, there are ice towels that come in when they come in, and they are in place.The bartender is very shy, but the eyes are focused at work.The bartending part is delicate, the aroma is elegant but lasting.I think the atmosphere of the whole shop is a high -level relaxation, but the price is reasonable.",False,0.21,0.022,0.768,0.9319
店員人很好誒，酒也很好喝。超喜歡。,"The clerk is very good, and the wine is also very delicious.I like it.",False,0.332,0.0,0.668,0.7159
"環境氣氛100分
酒與餐點也非常好
兩位店員十分和善
非常適合下班後聚會的場所","Environmental atmosphere 100 points
Wine and meals are also very good
The two clerks are very kind
It is very suitable for the place where the party party is off work",False,0.313,0.0,0.687,0.9059
讓人意外簡簡單單的Gin Tonic 居然很不錯，在住宅區和辦公樓有開到那麼晚的店很棒,The unexpectedly simple Gin Tonic is actually very good. It is great to open a shop in the residential area and office building so late.,False,0.241,0.0,0.759,0.807
氣氛環境很好，不過店員不是熱情型的XD調酒是有層次跟水準的不用擔心，不過紅水烏龍那杯個人覺得酸度壓過茶香，然後花漾那杯用的June 琴酒利口酒很香，但有點太多了像在喝香氛～不過整體都不錯，酒感順口，蠻適合約會～,"The atmosphere environment is very good, but the clerk is not a enthusiastic XD bartending. There is no need to worry about layers and standards, but the red water oolong person personally feels that the acidity is pressed through the tea aroma, and then the june wine liquor wine used in the cup of the cup is It's fragrant, but it's a bit too much like drinking fragrance ~ but the overall is good, the wine feels smooth, it's suitable for dating ~",False,0.092,0.15,0.758,-0.7793
隱藏在巷弄的bar，平常不太喝酒的人但他的調酒真的蠻好喝的，餐點的話就正常，推薦可以點個雞翅一起吃。,"Bar hidden in the alley, people who do not drink too much, but his bartending is really delicious. It is normal for meals. It is recommended to order chicken wings to eat together.",False,0.199,0.0,0.801,0.8266
調酒師非常專業且親切，坐在吧檯可充分感受調酒師對工作的熱情，會持續造訪！,The bartender is very professional and kind. Sitting on the bar can fully feel the enthusiasm of the bartender to work and will continue to visit!,False,0.229,0.0,0.771,0.7975
"隅意
捷運小巨蛋站一旁的巷弄內
藏身在弄宅之中
環境、氛圍、音樂與氣味令人放鬆
就像回到家般舒適
年輕的老闆與Bartender 閒適自在的與人暢談
很棒的一間酒吧
非常推薦","Dedication
The alley on the side of the MRT Little Dome Station
Hidden in the house
Environment, atmosphere, music and smell are relaxed
It's as comfortable as going home
The young boss talks with Bartender and talks with others
A great bar
Very recommended",False,0.241,0.0,0.759,0.9134
"各種調酒水準都很高，偏日式的酒吧，環境安靜不吵，很適合朋友聚會聊天，或下班去小酌。
老闆Danny做的sidecar是喝過最好喝的，
Gin fizz也很讚","Various sibling levels are very high. Japanese -style bars are quiet and not noisy. It is very suitable for friends to chat or have a drink after get off work.
Sidecar made by the boss Danny has drank the best, and
Gin FIZZ is also very good",False,0.222,0.0,0.778,0.9057
"好喜歡這裡的日式酒吧氛圍，剛進來店員會送上濕毛巾給顧客擦手，menu的餐點像是來到日本。毛豆、明太子山藥都調味的剛好，
混搭我點的新加坡司令很清爽，鐵觀音更能帶出食物的美味❤️","I really like the atmosphere of the Japanese -style bar here. As soon as the clerk, the clerk will send a wet towel to wipe the customers. Menu's meal seems to come to Japan.The edamame and the prince of the Ming Dynasty are just seasoned,
The Singapore Commander who mixes and match is very refreshing, Tieguanyin can bring out the delicious food of food ❤️",False,0.092,0.0,0.908,0.7574
隱身在住宅區1樓，酒類好喝也多樣化，燈光很昏暗氣氛非常棒，調酒師感覺也滿專業，值得再訪👍,"Hidden on the first floor of the residential area, the wine is also delicious, the lights are very dim, the atmosphere is great, the bartender feels full of professionalism, it is worth visiting again",False,0.238,0.0,0.762,0.8658
"小巨蛋附近走路5分鐘會到
在巷弄中蠻安靜的一家酒吧
環境蠻舒服的
酒的種類很多
有威士忌純飲、梅酒、啤酒
也有紅白酒
當然經典調酒跟特色調節是少不了的

特色調酒有分茶酒跟特調
因為時間沒有很充裕
同行友人們都先點了茶酒系列
茶酒系列都是以Gin為基底下去做變化
個人很喜歡金萱的回家
是用蘋果去做調製
淡淡的果香帶點酸甜口感
是很清爽的一杯調酒
另外還有點了到彼岸（桂花烏龍）
以鳳梨跟烏龍去做搭配
果香味比較重的酒
喝下去還有微微的桂花香氣
喜歡花果味的人應該會很喜歡這杯

除了酒水也有餐點的部分
不是只有下酒的小點
還有比較主食類的披薩跟水餃
如果不想單喝酒或是喝酒聊天餓了想飽餐的
也很多選擇

這次因為時間有限所以只嘗試了一杯
之後有機會會想再試試其他的特調","It will arrive in 5 minutes by walking near the Dome near the Dome
A quiet bar in the alley
The environment is pretty comfortable
There are many types of wine
There are whiskey pure drinks, plum wine, beer
There are also red and white wine
Of course, classic bartending and characteristics are indispensable

Specialty bartend
Because the time is not enough
Coupled friends first ordered the tea and wine series
The tea wine series is based on GIN as the basis
I personally like Jin Xuan's home
Use apples to make modulation
Faint fruity aroma with a little sweet and sour taste
It is a very refreshing glass of bartending
In addition, there is a bit to the other side (osmanthus oolong)
Match with pineapple with Oolong
Fruit fragrance is relatively heavy
Drink a slight osmanthus aroma
People who like flowers and fruits should like this cup very much

In addition to drinking, there is also a meal part
It's not just a little bit of wine
There are pizza and dumplings that are more staple foods
If you don’t want to drink alone or drink, chat and want to be full
There are also many choices

I only tried one cup because of the limited time this time
After that, I have the opportunity to try other special tunes again",False,0.103,0.032,0.865,0.9437
