Original,EN,Needs Review,Positive,Negative,Neutral,Compound
室內疑似可以抽煙，煙味極重，進去時只有看到老闆娘跟一組外國客人玩骰子，只能說很抱歉沒機會體會老闆娘的服務好不好，本人是可以接受一點煙味，但這間的煙味真的重到很可怕😱因此給了平均的3分,"The indoor is suspected to smoke, and the smell of smoke is very heavy. When I enter, I can only see the boss lady playing dice with a group of foreign guests. I can only say that I am sorry that I can’t experience the service of the boss. The smell of smoke is really terrible. Therefore, the average 3 points are given average",False,0.026,0.096,0.877,-0.5849
小媛姐很親切，地方很舒服，能放鬆。,"Sister Xiaoyuan is very kind, the place is very comfortable and can relax.",False,0.505,0.0,0.495,0.8803
氣氛不錯，適合來小酌一下，老闆娘很親切。,"The atmosphere is good, suitable for a drink, the boss is very kind.",False,0.375,0.0,0.625,0.7645
非常棒的店，老闆親切，客人都很好相處👍 …,"Very great shop, the boss is kind, the guests are very good at each other ...",False,0.458,0.0,0.542,0.8998
帥氣美麗的闆娘,Handsome and beautiful Ban Niang,False,0.559,0.283,0.157,0.5423
"還蠻寧定的社區小bar感覺, 媛姊是個熱愛重機的超女騎士! 健談且待客很好! 簡單到台啤, 重口味到純Vodka都有, 每晚花個一兩小時小酌的好地方, 可以自己安靜地坐在角落, 也可坐在吧台聊天!","The small BAR feeling of the community that is quite peaceful, Sister Yuan is a super -female knight who loves heavy machines! Talking and treating guests is very good! Simple to Taiwan beer, heavy taste to pure Vodka, spend an hour or two a night of drinking Good places, you can sit quietly in the corner by yourself, or sit in the bar to chat!",False,0.249,0.0,0.751,0.9616
老板娘人超正～服務又好～划拳厲害，又很會玩吹牛～環境品質很好～推推,"The boss is super positive ~ the service is good ~ the fist is great, and the bragging is very good ~ the environment is very good ~ push push",False,0.465,0.0,0.535,0.9678
"有別於一般酒吧的店家，酒水價格經濟親民，
卻又不失風味及品質，皆在水準之上，
客人之間相當融洽親切，無論您是在結束一天忙碌的工作後，或是想要找個跟好友來個夜聊的場所，適時的放鬆心情，那麼，此處會是您的首選，相信您會在此處有個美好愉悅的夜晚!

這邊的環境就像family般的氛圍,您也不用擔心陌生的環境不自在，在MIDWAY,您會感受到老闆娘的微笑張力，總是為您調上一杯心情點滴的調酒，在這裡封存您美好的回憶吧!!

另外，推薦老闆娘親手製作的滷味拼盤，
份量超多，每口都是滿滿的實在感，
極力推薦!

深夜徘徊的詩人們，快來MIDWAY寫下屬於我們的夜晚吧~","Different from the stores of ordinary bars, the price of drinks is economical and the people are affordable.
But without losing its flavor and quality, all at the level,
The guests are quite harmonious and kind. Whether you are busy work after one day, or to find a place to chat with friends for a night, relax in a timely manner, then here will be your first choice. I believe you There will be a beautiful and happy night here!

The environment here is like a FAMILY atmosphere. You don't have to worry about the strange environment. In Midway, you will feel the smile tension of the boss, always adjust the mood to bartender for you, seal you here Beautiful memories !!

In addition, I recommend the loofeli platter made by the boss,
There are many portions, and each mouth is full of real sense,
Recommended strongly!

The poets wandering late at night, come to Midway to write down our night ~",False,0.266,0.025,0.709,0.9948
老闆娘超nice，超好聊天，很好相處，消費不高，很推薦附近居民，走路就可以到，非常適合小酌，客人都很親切，是個溫馨的小酒吧！,"The boss is super nice, a good chat, very good to get along, and the consumption is not high. It is recommended that nearby residents can be available. It is very suitable for drinking. The guests are very kind. It is a warm little bar!",False,0.35,0.0,0.65,0.9611
氣氛很好，音樂選的也很棒，老闆娘媛姐人美又親切，不太敢常去，怕越喝越多,"The atmosphere is very good, and the music is also great. The boss mother is beautiful and kind. I don’t dare to go often.",False,0.422,0.0,0.578,0.9392
店內氣氛輕鬆老闆娘服務親切！女生自己來也是非常安全友善的地方哦,"The atmosphere in the store is relaxed, the boss mother service is kind!Girls are also very safe and friendly places themselves",False,0.361,0.0,0.639,0.8793
"十多年沒來了.不知老闆們是否改組換人了?…如果還是那是昔日老闆.而客人也是昔日華航的幾位客人? 那就是最好不過了!
如果不是…?…再說嘍?","I haven't come for more than ten years. I wonder if the bosses have been reorganized? ... If it is still the former boss. The guests are also several guests of China Airlines in the past? That is the best!
If not ...? ... Let's talk about it?",False,0.104,0.0,0.896,0.7545
位於民生社區適合小酌！室內可吸煙，老闆會詢問是否可接受煙味。,"Located in the people's livelihood community suitable for drinking!Can smoke indoors, and the boss will ask if you can accept the smell of smoke.",False,0.176,0.0,0.824,0.5707
氛圍很好，老闆娘非常熱情，東西也好吃，店裡能抽煙見仁見智,"The atmosphere is very good, the boss is very enthusiastic, and things are delicious.",False,0.486,0.0,0.514,0.8856
"在地長期經營小而美的bar,一個人也適合去聊聊天!偶爾有隱藏版配酒小菜.","For a long time to operate small and beautiful BAR, one person is also suitable for chatting! Occasionally there are hidden versions with wine and side dishes.",False,0.139,0.0,0.861,0.636
很友善的小酒吧，老闆娘也很有親和力,"Very friendly little bar, the boss is also very affectionate",False,0.455,0.0,0.545,0.7708
老闆娘動她在做什麼，音樂好聽（80-90s音樂）。讚.,"What the boss moves her to do, the music is nice (80-90s music).praise.",False,0.189,0.0,0.811,0.4215
