Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"店內位置不多，建議提前訂位
網傳牛舌料理非常好吃，10/20來訪，菜單上有三種不同的牛舌料理，但在評論上有看到烤牛舌，詢問之後幫忙做了青醬烤牛舌，果然很好吃
油封軟絲沙拉：份量很大，想多吃幾道菜可以點一人份一起分食，軟絲很好吃搭配生菜跟油醋醬很開胃
烤麵包佐自製大蒜奶油醬：麵包烤的很脆非常有嚼勁
下次還想約朋友再訪可以多點幾道菜，餐點好吃價格也不會太貴，非常推薦","There are not many locations in the store, it is recommended to book in advance
Net biological beef tongue dishes are very delicious. When you visit 10/20, there are three different beef tongue dishes on the menu, but you see the grilled beef tongue in the comments.
Oil sealing soft silk salad: The portion is very large. If you want to eat a few more dishes, you can order one person to eat together. The soft shreds are delicious with lettuce and vinegar sauce
Baked noodles Self -made garlic cream sauce: bread is roasted very crispy and chewy
Next time I want to ask friends to visit a few more dishes, the food is delicious, it will not be too expensive, it is very recommended",False,0.168,0.0,0.832,0.9708
"▪奶油松露醬炒牛舌
▪️烤麵包佐大蒜蛋黃醬
▪️生牛肉冷盤
▪️橄欖油大蒜雞肉義大利麵
▪️提拉米蘇
🧃水資
-
奶油松露炒牛舌份量多吃多了有點膩
搭配麵包沾著吃或
搭著生牛肉能稍稍解膩
生牛肉冷盤調味很清爽
提拉米蘇太濕潤 不太喜歡
店員很熱情親切","▪ Cream truffle sauce fried beef tongue
▪️ Baked noodles, garlic egg yolk sauce
▪️ Raw beef cold dish
▪️ olive oil, garlic chicken pasta
▪️ Tiramisu
🧃 🧃 🧃 🧃 🧃
-
Cream truffle fried beef tongue is more greasy to eat more
Stick with bread or eat or eat or
It can be slightly greasy with raw beef
Summary beef cold dish seasoning is very refreshing
I don't like it
The clerk is very enthusiastic and kind",False,0.075,0.022,0.903,0.7224
好吃，點了紅酒洋蔥炒牛舌、橄欖油大蒜蝦義大利麵、嫩煎牛排、提拉米蘇，每道的風味跟層次都令人滿足，不過提拉米蘇酒味挺重，不嗜酒的人要注意～,"It's delicious, or order red wine and onion fried beef tongue, olive oil, garlic and shrimp pasta, tender fried steak, Tiramisu, each flavor and layer are satisfied, but Tiramisu wine is very heavy, no, no, no, no Pay attention to alcoholic people ~",False,0.125,0.0,0.875,0.571
餐點份量多，價格也不算貴，牛排以價格而言夠嫩，可惜有筋，整體很推！,"There are a lot of meals, and the price is not expensive. Steak is tender enough in terms of price. Unfortunately, there are muscles, and the overall push is pushed!",False,0.0,0.085,0.915,-0.4003
"毫無疑問我今年最愛的餐廳
價格漂亮、服務用心、餐點好吃","There is no doubt my favorite restaurant this year
Beautiful price, dedicated service, delicious meals",False,0.611,0.0,0.389,0.9404
"小小的店位子不多，但感覺很溫馨
餐點好好吃，很喜歡
松露白醬炒嫩蛋、松露炒牛舌連冷掉都好吃！
點了杯House wine！好喝
服務態度也很好👍🏻
一定再訪","There are not many small shops, but it feels very warm
The meal is delicious, I like it very much
Tulu white sauce fried tender eggs and truffle fried beef tongue are even cold!
Ordered a cup of House Wine!Delicious
The service attitude is also very good
Visit again",False,0.262,0.0,0.738,0.9514
"疫情期間有次外帶他們的餐點覺得好好吃，就決定有機會也要內用一下，餐點品項不多但是都好吃，鴨胗TAPAS的麵包普通，但是鴨胗軟嫩，還問店家點了蘋果派，不一定天天都有要看運氣
113.11.17","During the epidemic, I took their meals and felt delicious, so I decided to have the opportunity to use it. The meals are not many but they are all delicious. Ask the shopkee to order the Apple school, not necessarily every day, you have to look at luck every day
113.11.17",False,0.221,0.0,0.779,0.9231
很好吃的餐館，用餐環境也很好，室外就很吃天氣溫度，價錢也不貴,"Very delicious restaurants, the dining environment is also very good, the weather temperature is very good outdoors, and the price is not expensive.",False,0.342,0.0,0.658,0.8854
那個溫體生牛肉真的好吃死我了 oh還有那個軟絲🥗 真的不得了 那個提拉米蘇也是climax …,That temperature -raw beef is really delicious. I and the soft silk and the soft shredded salamander.,False,0.2,0.0,0.8,0.6115
"比較喜歡外帶 外帶好幾次回家了
之前買過牛排 生牛肉 牛舌 羊排都很好吃
今天臨時起意想吃蒜蝦 結果沒辦法單點
點了個蒜蝦義大利麵 店員說麵給得比較多
吃不完可以丟掉 雖然想著可能吃完會胖死
但還是回來報告 我吃完了😹
蝦今天有一點點弄過熟了 除此之外調味還是很棒","I prefer to take out the take -off several times and go home several times
I have bought steak raw beef beef tongue lamb chops before it is delicious
There is no way to make a single point today if I want to eat garlic shrimp.
Ordered a garlic shrimp pasta shop staff saying more noodles given more noodles
You can lose it after eating, although you may be fat to die after eating
But I still came back and reported it. I finished eating 😹
The shrimp has been cooked a little bit today. In addition, the seasoning is still great",False,0.118,0.068,0.814,0.8442
"期待很久的黑瓶，食物沒有讓人失望，但服務真的是哇哩咧
1930的訂位提早到，請我們先看菜單，看完也決定好了。入坐之後跟我們說哪些品項沒有沒有供應，結果菜單上面竟然有將近5個品項停點…有限定菜色是要掃qrcode才看得到的，制式的菜單上面品項原本就不多，5項沒有聽起來好像不多，但也快一半了吧…入坐之後才提醒，所以我們剛剛決定的東西都要重選，結果不到3分鐘馬上問我們要不要點餐，無法理解… 如果要我們趕快點，給我們看菜單的同時就應該先告知停點跟限定菜單啊
入桌之後到點完餐，水杯也要我們自己要；餐點等了將近30分鐘才開始上桌，畢竟其中一個是tapas，真的沒有想過會等這麼久，如果提前說至少感受不會不好
最讓人不開心的一點來了，我們的主餐上到一半後面比我們晚來的客人主餐也來了，「黑毛豬」義大利麵，這不是剛剛跟我們說沒有的品項嗎？？？前面那些真的只是那誒安內，但這點真的是不開心了耶…有夠莫名其妙
態度其實都不會不好，但我不覺得遇到以上的事情是合理的
不過食物卻實是真的很不錯，主餐是鱸魚跟鴨胸，調味雖然偏簡單，但不無聊也不會很單一，附的炒菇跟番茄也都蠻搭的。牛舌是厚的，吃起來是爽的。
甜點的提拉米蘇底下的手指餅乾已經濕到要被溶解了的感覺，一點點口感都沒有，醬是好吃的
Bartender讚，細心的人，調酒也讚！","The black bottles that are looking forward to for a long time, the food is not disappointing, but the service is really wow
The reservation in 1930 arrived early. Please look at the menu first, and decide after reading it.After sitting, there are no supplies to us. As a result, there are nearly 5 items on the menu to stop ... limited settings are to scan QRCODE before it can be seen. The Xiang didn't sound much, but it was almost halfway ... I reminded it after sitting, so the things we just decided must be re -elected. As a result, I immediately asked us if we wanted to order or understand ... If we want Let's hurry up and give us the menu when you show us the menu.
After entering the table, we must have the water cup after ordering, and the water cup must be required by ourselves; the meal has waited for nearly 30 minutes to start serving at the table. After all, one of them is TAPAS. I really haven't thought about it. not good
The most unhappy point is here. After half of our main meal, the main meal of the guests who come later than us is also coming.IntersectionIntersectionThose in front of them are really that, but this is really unhappy ... It's inexplicable enough
The attitude is actually not bad, but I don’t think that the above things are reasonable.
However, the food is really good. The main meal is sea bass and duck breasts. Although the seasoning is simple, it will not be very single.The beef tongue is thick and it tastes cool.
The finger biscuits under the dessert's Tiramisu have been wet to be dissolved, there is no taste, the sauce is delicious
Bartender praise, careful person, bartender also likes!",False,0.113,0.065,0.823,0.9557
