Original,EN,Positive,Negative,Neutral,Compound
"空間舒適/餐點比較主觀，個人覺得很棒👍🏻
沒有喝酒的朋友也有準備零酒精的飲料🥂
店內也有標機🎯老闆很熱情👍🏻讚讚👍🏻大推大推","The space is comfortable/meals are more subjective, I personally think it is great
Friends without drinking also have drinks preparing zero alcohol 🥂
There are also bosses in the store. The boss is very enthusiastic.",0.245,0.0,0.755,0.8932
老闆非常熱情，食物非常好吃，也認識不少朋友,"The boss is very enthusiastic, the food is very delicious, and I know many friends",0.469,0.0,0.531,0.8906
老闆待人熱情好客 餐點好吃 下班放鬆去喝兩杯 超愜意 推推,The boss is enthusiastic and hospitable.,0.39,0.0,0.61,0.4939
氣氛很棒🙂,The atmosphere is great 棒,0.506,0.0,0.494,0.6249
東西好吃 服務態度親切 老闆很好客好聊天 又有包廂 可以唱歌聊天 有屬於自己的空間 推推推～,"The good service attitude is kind, the boss is very good, the guest is good to chat, there is a box, you can sing and chat, there is your own space push push ~",0.292,0.0,0.708,0.908
吃喝玩樂的好地方！,"A good place to eat, drink, and fun!",0.52,0.0,0.48,0.7574
小酌聊天好去處！菜品好吃！隱藏魚料理很讚,Drink a good place to chat!The dishes are delicious!Hidden fish cuisine is great,0.408,0.0,0.592,0.8217
喝酒 水煙 射標 很好休閒的地方,Drinking the water cigarette shooting logo is very casual place,0.189,0.0,0.811,0.2716
"服務人員都很親切 環境舒服
適合放鬆的好地方","The service staff are very intimate, the environment is comfortable and comfortable
Suitable for relaxation",0.455,0.0,0.545,0.875
"吃飯聊天的好地方
樓下還有唱歌設備 讚👍 …","Good place to eat and chat
There are also singing equipment downstairs ...",0.195,0.0,0.805,0.4404
環境很適合跟朋友聊天喝酒打發時間,The environment is very suitable for chatting with friends and drinking time,0.22,0.0,0.78,0.4767
東西好吃，c/p值高，老闆健談,"The things are delicious, C/P value is high, the boss talks about",0.379,0.0,0.621,0.7269
很適合晚上練打鏢喝酒的好去處,Very suitable for practicing darts and drinking at night,0.0,0.0,1.0,0.0
三五好友喝一杯的好去處,Three or five friends drink a good place to go,0.429,0.0,0.571,0.7184
非常適合小酌,Very suitable for drinking,0.0,0.0,1.0,0.0
很有溫馨感,Very warm,0.687,0.0,0.313,0.2944
小酌好地方放鬆,Loose a good place,0.403,0.319,0.278,0.1531
🍺 …,🍺 …,0.0,0.0,1.0,0.0
服務很好,The service was excellent,0.552,0.0,0.448,0.5719
喝酒小酌好地方喔,Drink and drink a good place,0.367,0.0,0.633,0.4404
小酌的好地方！,A good place for drinking!,0.444,0.0,0.556,0.4926
