Original,EN,Positive,Negative,Neutral,Compound
"東湖的最後一塊樂土！
服務親切熱情
餐點好吃，酒類調的也在水準之上
廁所也乾淨
是深夜的好去處","The last piece of East Lake!
Careful and enthusiastic service
The meal is delicious, and the wine tone is also above the level
The toilet is also clean
It's the best place to go late at night",0.329,0.0,0.671,0.9402
"氣氛很棒！老闆娘好熱情！
炸物好吃😋 …","The atmosphere is great!The boss is so enthusiastic!
The fried object is delicious ...",0.412,0.0,0.588,0.8556
"是個小酌的好地方
酒類飲品雖偏甜，但絕對不雷
配上好吃的炸雞塊跟薯條
整個夜晚就完美了

老闆、老闆娘跟店員都很熱情的招待
也還會坐下一起暢談
覺得滿開心
旁邊的飛鏢機也讓朋友們之間添加樂趣","It's a good place to drink
Although wine drinks are sweet, they are definitely not thunderous
With delicious fried chicken nuggets and fries
The whole night is perfect

The boss, the boss, and the clerk are very enthusiastic for hospitality
I will also sit down and talk together
I feel happy
The dart machine next to me also allows friends to add fun",0.312,0.036,0.651,0.9716
內湖區附近很棒的酒吧選擇，適合聊天喝兩杯，或是收看運動賽事。人均消費約500左右。,"A great bar choice near Neihu District, suitable for chatting and drinking for two glasses, or watching sports events.The per capita consumption is about 500.",0.146,0.0,0.854,0.6249
水餃好吃！酒也實惠！,The dumplings are delicious!Wine is also affordable!,0.0,0.239,0.761,-0.2225
社區的亂源…沒有隔音就不要作什麼音樂餐廳，週末晚上大聲唱歌大聲吵鬧，完全不管附近住戶的權益，沒有公德心的店家。,"The source of the community ... Don't make any music restaurants without sound insulation. Sing loudly on weekends and nights, no matter the rights and interests of nearby residents, there are no shops without public morality.",0.052,0.086,0.862,-0.0706
"老闆和老闆娘 親切又大方
可以玩飛鏢放鬆喝兩杯的好所在","The boss and the boss are kind and generous
You can play darts to relax and drink two cups.",0.444,0.0,0.556,0.9001
老闆人幽默風趣人很好，來內湖喝酒一定要來這！,"The boss is very humorous and funny, and he must come here to drink in Neihu!",0.312,0.0,0.688,0.7468
不錯的地方，偶爾可以跟朋友來這小聚,"Good place, occasionally you can come to this small gathering with friends",0.375,0.0,0.625,0.7184
煙味很重，東西是不難吃但偏貴，很少兩口就沒了,"The smell of smoke is very heavy, it is not difficult to eat things but it is expensive. Few two are gone.",0.069,0.0,0.931,0.1419
食物是貴但是為了看世足都會去那邊通霄,"Food is expensive, but in order to see the world, you will go there to pass over there",0.0,0.0,1.0,0.0
難吃又貴,Unhappy and expensive,0.0,0.583,0.417,-0.4215
想醉就來這哈哈哈哈哈,"If you want to get drunk, come here hahahahaha",0.121,0.224,0.654,-0.2732
"平價消費，親切服務
是間有人情味的bar😊 …","Care consumption, kind service
It is a human -like bar 情 ...",0.503,0.0,0.497,0.8442
英式酒館，有射飛鏢，老闆親切，適合放鬆閒聊的好地方！,"British tavern, there are darts, the boss is kind, suitable for a good place to relax and chat!",0.388,0.0,0.612,0.8588
"下班後的好去處！
喝酒 打鏢 聊天
店員都很好聊
值得推薦！","Good place after get off work!
Drink and darts chat
The clerk is very good
It is worth recommending!",0.349,0.0,0.651,0.8214
對於抽菸愛喝啤酒者會是個好去處,It is a good place for those who love to drink beer,0.415,0.0,0.585,0.7964
很舒服的一間店、老闆人也很好、推薦。,A very comfortable shop and boss are also very good and recommended.,0.496,0.0,0.504,0.8338
老闆有趣，老闆娘親切，假日又有現場演唱，讚,"The boss is interesting, the boss is kind, and there are live singing on the spot, praise",0.409,0.0,0.591,0.8658
營業時間比較晚，但老闆很會與客人融入。,"The business hours are relatively late, but the boss will integrate with the guests.",0.0,0.0,1.0,0.0
"""平價消費，親切服務 是間有人情味的bar😊"" …","""Consumption, friendly service is a human -like bar😊"" ...",0.539,0.0,0.461,0.8934
老闆有趣親切 人情味地方!,The boss is interesting and kind and humane!,0.516,0.0,0.484,0.75
有飛鏢機可以玩，空間舒適,"There are dart machines to play, comfortable space",0.487,0.0,0.513,0.6908
音響好，氣氛佳，喝酒的好地方！,"Good audio, good atmosphere, good place to drink!",0.643,0.0,0.357,0.8398
好吃好喝好玩！永遠忠誠,"It's delicious, delicious!Loyal forever",0.571,0.0,0.429,0.6114
老闆人很好，氣氛佳,"The boss is very good, the atmosphere is good",0.465,0.0,0.535,0.7264
老闆好人，熱心公益！,"Good boss, enthusiastic public welfare!",0.681,0.0,0.319,0.75
老闆老闆娘人很好很親切,"The boss, the boss is very good and kind",0.495,0.0,0.505,0.7818
復古風格，調酒經典,"Retro style, bartender classic",0.0,0.0,1.0,0.0
飛鏢吧好玩，交新朋友的好地方。,"Dart darts are fun, make a good place for new friends.",0.538,0.0,0.462,0.8519
水餃比周胖子好吃,Dumplings are better than Zhou Fat,0.354,0.159,0.488,0.3818
內湖夜貓子的好去處！,The good place for Neihu Night Cats!,0.347,0.0,0.653,0.4926
看完FB來朝聖的,"After watching FB, come to pilgrimage",0.0,0.0,1.0,0.0
很享受的音樂主題餐廳！,Very enjoyable music theme restaurant!,0.466,0.0,0.534,0.54
舒適,Comfortable,1.0,0.0,0.0,0.5106
半夜好去處,Go in the middle of the night,0.0,0.0,1.0,0.0
氣氛很棒！,The atmosphere is great!,0.594,0.0,0.406,0.6588
叫車耍人的餐廳,Restaurant called car,0.0,0.0,1.0,0.0
調酒不錯,Blooming is good,0.592,0.0,0.408,0.4404
像個大家庭,Like a big family,0.455,0.0,0.545,0.3612
很不錯,very nice,0.756,0.0,0.244,0.4754
還可以,Well enough,0.677,0.0,0.323,0.2732
不易停車,Not easy to park,0.0,0.445,0.555,-0.3412
內湖地區酒吧不多。這是當地人群的一處。他們有兩個電子飛鏢。週末有現場獨唱歌手錶演，但最近似乎停止了。油炸小吃供應至深夜。,"There are not many bars in the Neihu area.This is a place for the local people.They have two electronic darts.On the weekend, a solo singer performed, but it seemed to stop recently.Fried snacks are supplied late at night.",0.0,0.07,0.93,-0.4215
"雖然外表不起眼, 但店內相當有氣氛 適合週末小酌","Although the appearance is inconspicuous, the atmosphere in the store is suitable for weekend drinks",0.0,0.0,1.0,0.0
非常有趣地方,Very interesting place,0.599,0.0,0.401,0.4576
喝酒聊天的好地方!,A good place to drink and chat!,0.347,0.0,0.653,0.4926
好吃,tasty,0.0,0.0,1.0,0.0
晚上喝酒的好地方,Good place to drink at night,0.367,0.0,0.633,0.4404
酒好喝！,The wine is delicious!,0.571,0.0,0.429,0.6114
黑色的....,Black ...,0.0,0.0,1.0,0.0
有趣的地方,Interesting place,0.73,0.0,0.27,0.4019
貧窮的,Poverty,0.0,1.0,0.0,-0.5106
超棒的地方,Great place,0.804,0.0,0.196,0.6249
朋友的店,Friend's shop,0.0,0.0,1.0,0.0
