Original,EN,Positive,Negative,Neutral,Compound
"鮪魚沙拉的味道像是西班牙的口味。
叻眼牛排3分熟的剛剛好，搭配四種不同的醬料很有變化。
濃湯較推薦蕈菇濃湯🍲蘆筍濃湯的味道比較沒有顯現出來。
干貝燉飯選用日本米烹調，最靈魂的是它加了檸檬🍋來平衡整道料理的口味！大推👍

店長小廖人非常nice!!!!","The taste of catfish salad looks like Spanish taste.
Lattan steak is just fine, and four different sauces are changed.
It is recommended that the soup is more recommended for mushrooms and soup.
Stewed rice stewed rice is cooked in Japanese rice. The most soul is that it adds lemon crickets to balance the taste of the whole dish!Big Push

The manager Xiao Liao is very nice !!!!",0.165,0.0,0.835,0.8874
每道菜都像藝術品，氣氛非常好，海鮮非常新鮮，肉品非常嫩，而且份量充足，非常適合跟家人朋友聚餐，威靈頓牛排建議是三到五分熟，對於比較不太敢吃生肉的人需要注意是否可以接受，當然店家非常親切熱情，都可以做調整。,"Each dish is like art, the atmosphere is very good, the seafood is very fresh, the meat is very tender, and the portion is sufficient. It is very suitable for dinner with family and friends. The Villar steak is recommended to be cooked three to five points. People with raw meat need to pay attention to whether it is acceptable. Of course, the store is very kind and enthusiastic and can adjust it.",0.257,0.016,0.727,0.965
"出餐速度慢
海鮮義大利麵微微辣偏鹹，但海鮮很新鮮很好吃$680
炸物拼盤不錯～$500多
每日湯品普通$200
需+10%服務費","Slow meal speed
Seafood Italian Noodles are slightly spicy and salty, but seafood is very fresh and delicious. $ 680
The frying platter is good ~ $ 500
Daily soup is ordinary $ 200
Requires+10%service fee",0.278,0.0,0.722,0.9285
"我們這次是吃的算是和牛全餐吧哈哈😝
歡迎肉肉控跟著我們的點餐指南一起點起來✅
這道是我吃到ㄉMVP🥇最喜歡的❤️
和牛臉頰肉用紅酒燉煮的相當軟爛🍷推推
搭配店家自製的薯泥🥔真是讚到不行
連不吃牛的Zoey都覺得薯泥好好吃😋一直挖不停xddd
上菜後還會在你面前直接灑迷迭香🌿
視覺效果十足💯
上面的波特酒炒洋蔥🧅搭配臉頰肉🥩跟薯泥🥣相當完美😭
價錢跟美味度完全是成正比 \ 非常值得 / 🌟

我第一次看到這種蔬菜😂超級酷🆒
聽說是從日本培育的品種🇯🇵綠花椰菜跟芥蘭菜的雜交XD
我覺得比綠花椰菜還要好吃哈哈哈哈哈
吃起來更脆😆我很喜歡👍
烹調方式很簡單🧄就是加蒜頭爆炒🔥
我覺得跟和牛臉頰肉或和牛肋眼搭配著吃很解膩👌

這塊肉的部位用的是和牛肋眼心🐮
比較有嚼勁～所以要咬比較久🤣
他們的醬料超級用心❣️多種選擇任君挑選😎
有辣根醬、芥末籽、玫瑰鹽、黃芥末⋯⋯
我自己最喜歡沾玫瑰鹽吃🧂
因為這樣可以吃到食物的原味～不容易被調味料蓋過去
旁邊還有店家自製的蒜頭花🌼超讚
身為蒜頭控直接瘋掉😍
我最喜歡的就是這種可以自己挖ㄉ蒜頭花
挖出來的蒜頭新鮮又好吃🤤搭配和牛剛剛好

這個是我最喜歡的前菜❤️
美國菲力牛做3分熟🔥可以沾旁邊店家自製的鮪魚美奶醬搭配松露🍄
吃的時候一片菲力搭配特調醬再加一點貝比生菜🥬
松露不要沾太多‼️才不會只吃到松露味ㄛ
整體吃起來很有層次感(●°u°●) 」
是道可圈可點的前菜😋推推

我本身去餐酒館一定都會點蒜味蝦🍽️
我還沒遇過誰不喜歡這道西班牙菜🇪🇸
蝦子很大又新鮮🦐
旁邊的麵包可以沾橄欖油跟蒜片
因為加了辣椒🌶️吃起來有點辣🥵提味效果很好
是我下次來一定會再點的料理🥳","We have eaten this time, it's a meal with a cow haha
Welcome to the flesh control to order with our order guide ✅
This is my favorite 🥇 MVP🥇's favorite ❤️
He Niu cheek meat is stewed with red wine, which is quite soft and rotten.
It's really praised to match the homemade potato puree
Even Zoey who doesn’t eat beef feels that the potato puree is delicious.
After serving, you will also sprinkle rosemary in front of you
Visual effects 果 果 果 果
The Potter wine on the top with the cheek meat 🥩 and the potato puree are quite perfect 😭
The price and deliciousness are completely proportional to \ very worth / 🌟

For the first time, I saw this kind of vegetable 这 super cool 🆒
I heard that it is a variety cultivated from Japan 🇯🇵 Green broccoli and karmacs.
I think it's better than Green Gaolin hahahahahahahahahahahahahahahahahahaha
It tastes more crispy 喜欢 I like it very much 喜欢
The cooking method is very simple.
I feel that it is very greasy to eat with the cheeks or beef rib eyes.

The part of this piece of meat uses the heart of the beef ribs 🐮
More chewy ~ so you have to bite for a long time 🤣
Their sauce is super heart 料️ Multiple choices Ren Jun choose 😎
There are hot root sauce, mustard seeds, rose salt, yellow mustard ...
I like to eat rose salt the most
Because you can eat the original flavor of food ~ It is not easy to be covered by seasoning
There is also the homemade garlic flower of the shop next to it
As a garlic control, go crazy directly 身
My favorite is this one that can dig garlic flowers by myself
The dug garlic is fresh and delicious.

This is my favorite former dish ❤️
Feliman in the United States can make 3 points cooked 牛 can be stained with the homemade catfish beautiful milk sauce with truffle 🍄
When eating a piece of Fili with a special sauce, add a little Berbi Ants 🥬 🥬 🥬
Tulu, don't get too much️It will not only eat truffle flavor ㄛ
Overall it tastes very layered (● ° U ° ●) """"
It is a remarkable front dish push push

I will order garlic shrimp when I go to the dining tavern 🍽️
I haven't met who I don’t like this Spanish cuisine 🇪🇸
The shrimp is very large and fresh 大
The bread next to it can stick to olive oil and garlic slices
Because the pepper 起来️ taste a bit spicy 🥵 🥵 🥵 因为 因为 因为 is very good
It's the dish I will be ordered next time I will come again 🥳",0.185,0.024,0.791,0.9981
十足讓人驚艷的餐酒館，員工鴨子推薦的餐點更是美味：份量充足、食材新穎、口感甚佳。店長專業，搭配佐料用法令人難忘。寵物友善喔,"The stunning dining tavern, the meals recommended by the ducks of the employees are even more delicious: sufficient portion, novel ingredients, and good taste.The store manager is professional, and it is unforgettable with the method of condiments.Pet friendly",0.344,0.0,0.656,0.9412
"每一道都好吃 只是份量真的是太多啦～～～🤣
吃到很飽！！！還打包了一點帶走😆

服務真的是我睽違好久遇到非常完美的✨
店員熱情介紹餐點但不會太過熱情到不舒服
某道菜可能需要比較久時也會來告知一下

氣氛偏昏暗但整體感受很好 不會太吵嘈

很適合來慶祝節日用餐💖","Everything is delicious, but the amount is really too much ~~~ 🤣
Eat very full!IntersectionIntersectionI also packed it a little take away 一

The service is really a very perfect I have encountered it for a long time.
The clerk enthusiastically introduced the meal but it is not too enthusiastic to be uncomfortable
A certain dish may take a long time to tell

The atmosphere is dim but the overall feeling is good, it’s too noisy

It's very suitable to celebrate the holiday meal 💖",0.339,0.069,0.592,0.9896
來這邊吃過好幾次了，餐點都很不錯，麵包搭配的松露奶油超讚🧈，個人最推薦沙母燉飯🦀️&炙燒鮭魚沙拉🥗,"I have been here several times, the meals are very good, the truffle cream with bread is superb, I personally recommend the sand mother stewed rice 🦀️ & burning salmon salad 🥗",0.246,0.0,0.754,0.8687
"東西都蠻好吃的，價格偏中高價～
這次點雙人套餐五千多
很可惜龍蝦一整隻都用焗烤的
且切成好幾段沒有擺盤的美感～
龍蝦夠新鮮的話其實簡單料理就很好吃了😋","Things are pretty delicious, the price is medium and high -the price ~
This time, there are more than 5,000 dual set meals
It's a pity that the lobster is grilled with baked
Cut into a few sections of the aesthetics without setting ~
If the lobster is fresh enough, in fact, the simple cooking is very delicious 😋",0.182,0.059,0.759,0.8718
"菜色很豐富，各式小菜,麵類,沙拉到肉類都有一定水準，烹調也不只限於西式，也有點日式的東西，很適合喝酒輕鬆吃東西的店","The dishes are very rich, all kinds of side dishes, noodles, salads to meat have a certain level, and cooking is not limited to Western style. It is also a bit Japanese -style thing.",0.198,0.0,0.802,0.769
"很有氣氛的餐酒館，略為嘈雜而有活力。服務周到介紹清楚。第一次來訪，吃了雙人套餐3680，有餐前麵包、沙拉、湯、前菜，兩道主菜，還有兩杯飲料與甜點。飲料可以選酒，一點也不馬虎。

麵包和湯都很美味！沙拉，希望多點蔬菜（吃到的是山藥番茄沙拉，如果有綠色蔬菜就好了），牛排美味但點兩份牛排真的太飽了！還要打包～～～甜點和酒都很不錯。

整體推薦，有機會會再訪。","A very atmospheric dining tavern is slightly noisy and vibrant.The service is clear.For the first visit, I ate 3680 for a double set meal. There were meals, salads, soups, and front dishes, two main dishes, and two cups of drinks and desserts.You can choose wine, not sloppy at all.

Bring bread and soup are delicious!Salad, I hope more vegetables (you eat yam's tomato salad. If you have green vegetables), the steak is delicious, but the two steaks are so full!Also packaged ~~~ Dessert and wine are very good.

The overall recommendation, there is a chance to visit again.",0.11,0.011,0.878,0.8878
餐點好吃，主餐點比較多上菜等了一陣子，但店家非常有誠意的把飲料升級，一杯升級成一壺,"The meal is delicious, and the main meal has been served more for a while, but the store has sincerely upgraded the drink and upgraded to a pot.",0.2,0.0,0.8,0.7579
服務非常好，餐廳也很好吃，推薦干貝海膽燉飯，干貝非常大、鮮甜，另外搭配檸檬片，讓口感富有有層次感；另外也推薦燻鮭魚沙拉，清爽不油膩，很好吃。,"The service is very good, and the restaurant is also very delicious. It is recommended to stewed rice darbin. The scallops are very large and fresh. In addition, it is matched with lemon slices to make the taste feel layered. In addition, it is recommended to smoked salmon salad, which is refreshing and non -greasy. It is delicious.",0.247,0.0,0.753,0.9437
"燉飯每一道都是濃郁香醇的口感
每一道都好吃，很有飽足感

海膽干貝燉飯雖然覺得燉飯價位偏高單
海膽美味，干貝鮮甜佐檸檬丁片，很好吃
喜歡海產的人應該都會覺得值得一食

餐點類別有開胃菜、主食套餐、燉飯麵類、炸物類、烤串類、酒飲

鹽烤豬肉串也覺得串烤類的很香
宵夜小酌來搭配炸物串烤也不錯","Each stewed rice is a strong and mellow taste
Everything is delicious and very full

Although sea urchin stewed rice stewed rice, it feels that the price of stewed rice is high.
The sea urchin is delicious, the scallops are sweet and sweet lemon, it is delicious
Those who like seafood should feel worthy of one food

Meal categories include appetizers, staple food packages, noodles, fried categories, baked skewers, wine drinks

Salt grilled pork skewers also feel that skewers are very fragrant
It's also good to bake with fried skewers for supper",0.257,0.0,0.743,0.9812
肋眼牛排肉質鮮嫩，份量大又烤得剛好，整體來說物有所值,"The rib eye steak meat is fresh and tender, the portion is large and grilled just right. On the whole, it is worth it.",0.16,0.0,0.84,0.4939
環境燈光美氣氛佳，目前包廂無低消限制超推！創意料理都很有水準～完整介紹🔍金亮亮部落客吃喝玩樂趣,"The environmental lights are beautiful. At present, there are no low -end restrictions on the box!Creative cuisine is very standard ~ Full introduction 🔍 🔍 🔍 🔍 🔍 创 创 创 吃 吃 吃 创",0.111,0.0,0.889,0.7189
"朋友生日慶生
吃雙人餐點費用不便宜
吃起來普通
也許可以選擇套餐類型會比較好
店裡的氣氛裝潢不錯
蠻舒服的","Friend's birthday birthday
The cost of eating a double meal is not cheap
Normally
Maybe it can be better to choose a package type
The atmosphere in the store is good
Pretty",0.237,0.0,0.763,0.8402
牛頰肉軟嫩入味，威𩆜頓牛排美味！鱈魚甜不辣非常特別，龍蝦義大利麵超級好吃😋,"The beef cheeks are soft and tender, and the villain steak is delicious!Cod is sweet and not spicy, very special, lobster Italian noodles are super delicious",0.287,0.16,0.553,0.702
氣氛迷人聚餐的好地方，餐點也非常好吃，在餐酒搭配上更尤其適合，推薦大家也可以來吃吃看～,"The atmosphere is a good place for meals, and the meal is also very delicious. It is more suitable for meal wine matching. It is recommended that everyone can also come and eat ~",0.219,0.0,0.781,0.8268
