Original,EN,Positive,Negative,Neutral,Compound
兩年沒來了，這次大改觀，換了廚師，變得好好吃喔！大推👏必再訪,"It hasn't been here for two years. This time, I changed the chef and became delicious!Great push 访 will visit again",0.0,0.0,1.0,0.0
小朋友很喜歡這個地方，來好幾次了，這次來慶生，還有生魚片蛋糕喔！,Children like this place very much. I have been here several times.,0.185,0.0,0.815,0.3612
"進去就有個煙味🤪
先被帶到廁所旁的位置
服務人員很好 有空位 主動幫我們更換位置
服務很好 問問題都很有耐心解答
生意很好捏 到了九點 還是有客人進來用餐
生蠔 很大顆 但有一點腥味 之前在美川吃的更新鮮
鮭魚不錯吃 滿大片的
整體食物偏鹹
烤天使紅蝦 和烤魚 都好鹹 蝦烤完只剩一點點🤣
烤魚 是我們第一次沒吃完的
之前在無盡藏吃的cp 值更高ㄧ點
其他的烤串也都不錯吃 但有點膩
生啤酒有點小杯🤣
今天就嚐鮮 應該有很久才會再來🤪","There is a smell of smoke in entering 个
Before being taken to the position of the toilet
The service staff is very good and has a vacant position to actively help us replace the position
The service is very good to ask questions, and they are patient with patient answers
The business is very good to squeeze at nine o'clock or guests come in for dinner
The oysters are very large but a little fishy smell is fresher before I eat in Michigawa
Salmon is good to eat large blockbusters
The overall food is salty
Both the roast angel red shrimp and grilled fish are all salty shrimp, only a little bit of roasting 🤣
The grilled fish was the first time we haven't finished eating
The CP value that had been eaten in the endless hidden before was higher.
Other skewers are also good but a little greasy
Summary beer is a little cup 有
It should be a long time to take a long time today. I will come again.",0.129,0.0,0.871,0.9716
餐點味道都很剛好，尤其炙燒鮭魚蝦壽司非常讚，必點！一開始跟店員說要燒啤，結果第一位店員推薦用生啤來做，送上來的時候第二位店員說生啤建議直接喝，我們表示這是前一位店員建議之後，第二位店員也很爽快的說第一位還不熟，直接幫我們換成罐裝啤酒，處理方式很好👍🏻店內唯一的小小小缺點是音樂有點太大聲，但完全不影響會想再來的機會！推推,"The taste of the meal is just right, especially the burning salmon shrimp sushi is very good, must be ordered!At the beginning, I told the clerk to burn beer. As a result, the first clerk recommended it to make raw beer. When it was sent, the second clerk said that the birth beer was advised to drink it directly. The clerk is also very refreshing to say that the first place is not familiar, and it directly helps us to replace it with canned beer. The only small disadvantage in the shop is a little loud that the music is too loud, but it does not affect the will want to come again. Chance!Push",0.062,0.016,0.922,0.5316
"生日有生魚片🎂
蛋捲很厚 紫蘇梅番茄很開胃！
推推！","There are sashimi in the birthday 生
Egg rolls are very thick, perilla plums are appetizing!
Push!",0.0,0.0,1.0,0.0
櫛瓜不知道為啥吃起來都是苦的，其他餐點口味都還不錯，鮮魚湯和蛤蜊湯很清甜。,I do n’t know why it tastes bitter. The taste of other meals is not bad. Fresh fish soup and clam soup are very sweet.,0.193,0.149,0.658,0.3359
"餐點好吃 服務很好
很喜歡的一家店
家庭或朋友聚餐都很適合！
羊筋串大推👍

隔壁桌客人 帶鳥來有點吵一直發出噪音
店家也有去勸導 但還是沒什麼效果
帶寵物來餐廳用餐 就不要影響他人
辛苦店員了～🙏","The meal is delicious and the service is very good
I like a shop very much
Family or friends are suitable for dinner!
Big push of sheep bands 大 大

The guests next door are a bit noisy to bring birds to make noise
The store also has to persuade but it still has no effect
Do not affect others with pets to eat in the restaurant
Hard the clerk ~ 员 员",0.108,0.071,0.821,0.4442
"好吃，當月壽星有招待生魚片蛋糕
👍","It's delicious, the Shouxing has a pawn of sashimi cakes in the month
Bleak",0.222,0.0,0.778,0.5719
鮭魚🍣味增火鍋 料好實在鮮度超讚👍 意猶未盡 配上梅酒 日式感🈵🈵！ 五星推薦👈,Salmon 味 好 ingredients are really fresh and superb.Five -star recommendation 👈,0.156,0.0,0.844,0.3804
上菜速度快，用餐環境良好。會讓人再次用餐,The food is fast and the dining environment is good.Will make people dine again,0.0,0.0,1.0,0.0
第一次來嚐鮮，只能說沒有很驚豔，普通的居酒屋，但喝酒聚會的好去處,"For the first time, you can only say that there is no amazing, ordinary izakaya, but a good place for drinking party",0.26,0.072,0.668,0.7479
"公司聚餐有提前預訂，接洽的是位謝小姐，人很親切，幫我們配好對應希望的價位
有需要自帶酒，點店家同款酒類，可以免開瓶費，店內氣氛蠻好的本來想要預訂包廂，但是地下室擔心收訊不好，所以選1樓的座位，座位有點小擠，坐裡面的人要進出就沒那麼方便！
10位用餐預算控制預算在一萬，不含酒水跟服務費，一萬元可以搞定，要外加一成的服務費跟酒的金額
餐點蠻多元的也配得很好，蠻好吃的，生魚片很新鮮，鮭魚有點少😅
串燒考得恰到好處，都蠻好吃的
員工聚餐或三五好友小酌，蠻推薦的店家！","The company's dinner is booked in advance.
If you need to bring your own wine, order the same wine in the shop, you can avoid the bottle opening fee. The atmosphere in the store originally wants to book the box, but the basement is worried that the receipt is not good, so choose the seat on the first floor. It is not so convenient to enter and exit!
The budget control budget for 10 digits is 10,000, without wine and service fees, 10,000 yuan can be done.
The meal is quite diverse and it is very good. It is delicious. The sashimi of the sashimi is very fresh, and the salmon is a bit less.
The skewers are just right, it's pretty delicious
Employee dinner or three or five friends to drink, it is quite recommended!",0.181,0.046,0.773,0.9775
"我們一行人9位總共消費了一萬六千多，酒錢約六千多，沒有坐樓下的包廂
（包廂低消一萬，但是我們覺得比較不通風鼻子有點過敏之外，也比較沒有熱鬧的氣氛）
吃的喝的幾乎都很ok，一上桌就迅速被大家嗑光。
不過其中幾點特別提出來：
-明太子雞肉串吃多有點膩，應該是醬的問題
-天使蝦不太新鮮，會有過敏反應的朋友吃了嘴唇就有腫起來
-羊肉串的騷味令其中一位敢吃羊的朋友覺得味道太重，他第一次感到騷味的害怕
-魚下巴烤的不錯
-沙拉挺大盆
-抹茶梅酒是大家公認當天喝過最好喝的
-沙瓦是公認最不好喝的
-結帳以後回家看明細發現多算了一瓶酒錢，與店家反應後有馬上退款給我們了👍🏽

店家服務態度也很優，感覺隨時可以跟我們來一杯🤣","Our group of 9 people spent more than 16,000, about 6,000 wines, and did not sit downstairs in the box downstairs
(The box is 10,000, but we feel that it is less ventilated and a bit allergic, and there is no lively atmosphere)
Almost all the foods and drinks are very OK.
But some of them are specifically raised:
-The Ming prince chicken skewers is a bit greasy, it should be a problem of sauce
-The angel shrimp is not very fresh, friends with allergic reactions have swollen lips when they eat their lips
-The taste of lamb skewers makes one of the friends who dare to eat sheep feel the taste is too heavy.
-The fish chin is baked well
-Salat
-Mathame
-Shawa is recognized as the most not delicious
-After checkout, I went home to see the details and found that a bottle of wine was calculated. After responding to the store, I immediately refunded it.

The service attitude of the store is also very good, I feel that I can come with us at any time.",0.055,0.114,0.832,-0.8999
