Original,EN,Positive,Negative,Neutral,Compound
"溫馨的早午餐店，來吃了幾次。聽朋友說候餐時間較久，但週末來沒遇過這種情形，颱風假有開但幾乎沒客人，應該是平日中午用餐人較多。
店的規模小，只能付現，不開發票，可知營業額不高，但也開了好幾年。
餐點好吃但種類不多，店內播放好聽的音樂，燈光、溫度和氣氛都好，只可惜2樓的玻璃有點霧。1、2樓座位各12個，同學會等聚會應該可以包場，但可惜這一區交通比較不便利。另備有幼兒座椅2張。
值得繼續支持的小店。","A warm breakfast restaurant, I came to eat several times.I heard a friend said that the time for meals is long, but I have never encountered this situation on the weekend. The typhoon has no guests.
The size of the store is small, and it can only be paid. It does not issue an invoice. It can be seen that the turnover of the turnover is not high, but it has been opened for several years.
The meal is delicious but there are not many types. It is good to play good music in the store. The lights, temperature and atmosphere are good, but unfortunately the glass on the second floor is a bit fog.There are 12 seats in the 1st and 2nd floors. Classmates and other gatherings should be able to pack, but unfortunately, traffic in this area is not convenient.There are 2 children's seats.
Small shops worth continuing to support.",0.164,0.051,0.786,0.9645
炒泡麵重新上YouTube學一下吧不可能比現在還濕軟吃起來無重點了😫還要140😢,"Stir -fried noodles to re -learn YouTube to learn it, it is not possible to eat it more than now, it is 140😢",0.0,0.114,0.886,-0.4767
"因為只有三人，所以食物上桌稍微慢了點
但是氣氛很放鬆

食物非常美味

豆漿咖啡很綿密很順口超級意外👍🏻
地瓜起司貝果中規中矩
醬燒豬五花很好吃","Because there are only three people, the food on the table is slightly slower
But the atmosphere is very relaxed

Food is very delicious

Soymilk coffee is very dense and smooth, super unexpected 👍🏻
Sweet potato cheese Beaguo is quite satisfactory
Sauce roasted pigs are delicious",0.392,0.0,0.608,0.9853
環境舒適，出餐速度沒有很快，烏龍麵口味普通，比較推薦炒飯,"The environment is comfortable, the meal is not fast, the oolong noodles are ordinary, and the fried rice is more recommended.",0.221,0.0,0.779,0.659
"明明有付豆漿的錢，老闆說沒算到… 傻眼。
豆漿淡如水… 我以為是豆漿問題，結果別人的飲料也超淡
然後餐點就…這樣子，價格在台北內湖沒問題，但味道也很普通。","Obviously there is money to pay soy milk, the boss said that he didn't count ... dumbfounded.
Soymilk is as light as water ... I thought it was a soy milk problem, but the drinks of others were super lighter
Then meals ... This is not a problem in the Taipei Neihu, but the taste is also very common.",0.147,0.046,0.807,0.8307
"簡約的環境 食物味道清爽
但飲料稍嫌淡口","Simple environmental food tastes refreshing
But the drink is slightly faint",0.0,0.0,1.0,0.0
份量有點少，雞胸肉很柴，其他品項還可以，貝果好吃，整體用餐環境加分，老闆親切,"The weight is a bit small, the chicken breast is very firewood, the other items are okay, the bell fruit is delicious, the overall dining environment is added, and the boss is kind",0.231,0.0,0.769,0.8402
"舒適的用餐氣氛，上餐速度快又精緻
在忙碌一個上午後，能享受到這樣高品質的餐點，真是人生一大幸福❤️

木盆沙拉食材很新鮮，一人份剛剛好
早晚餐的法式吐司非常好吃！
奶油及蜂蜜味很香
炒蛋也是大推！早午餐必點❤️
下次還會回訪～","A comfortable dining atmosphere, fast and exquisite meal speed
After a busy morning, you can enjoy such a high -quality meal.

Wooden basin salad is very fresh, one person is just right
French toast for breakfast and dinner is very delicious!
Cream and honey are very fragrant
Scrambled eggs are also pushing!Somalonous lunch must be ordered ❤️
I will return to visit next time ~",0.181,0.0,0.819,0.9283
餐點不難吃，尚可，點麻婆豆腐加起司，麻婆豆腐屬於不辣的那種台式豆腐燴飯，用餐環境佳，有二樓，只是一樓中間座位區兩張地毯重疊處導致樣子高低不平衡，較敏感的人會不太舒服。,"The meal is not unpalatable. It is still acceptable. Pluged Mapo Tofu and a cheese. Mapo Tofu belongs to the non -spicy tabletop tofu risotto. The dining environment is good. There are on the second floor. It is not comfortable for people to be unbalanced, and more sensitive people will be very comfortable.",0.145,0.045,0.81,0.7262
"店家位在內湖三總急診入口附近的巷道內，汽機車可路邊停車也可以停在附近的停車場。店內空間寬敞，裝潢以木質材料為基底，讓人感覺很舒適，另外還有閣樓的座位，整體來說座位不算太多。
嫩煎里肌三明治石材非常簡單，沒有過多的醬料調味，吃的到食材的原味。豬肉醃漬的還不錯，有香味不會過鹹，整個三明治的鹹味都來自於那片起司，吃起來非常爽口。去骨牛小排拼盤牛小排吃起來是比較Q彈的口感，有著濃郁牛小排香氣，沙拉醬料有凱薩與和風醬可以選擇。壽喜燒牛飯糰除了飯糰還會附一顆水煮蛋，飯糰的米飯有用香鬆調過味，米飯口感偏軟，牛肉分量感覺有點偏少。水煮蛋蛋黃煮的濕潤，還有撒一點點研提味。手做果醬希臘優格盃的果醬是草莓果醬，是用真的草莓下去煮的味道，吃起來很香甜不死甜，伴著優格一起吃很棒。
店家提供超級優質的餐點，沒有過多的調味，吃的到食材的原味又不會讓人覺得食之無味。店內空間相當舒適，來這裡吃早餐或是來吃下午茶都非常適合，值得再度前往的一間店。

#letsguide
#佐佐黃的美食玩樂評鑑
#zuozuohuang","The store is located in the lane lane near Neihu Sanjian Emergency entrance, and the roadside parking on the road can also be parked in the nearby parking lot.The space in the store is spacious, and the decoration is based on wooden materials, which makes people feel comfortable. In addition, there are seats in the attic. On the whole, there are not too many seats.
The tender frying muscle sandwich stone is very simple, without excessive sauce seasoning, and the original flavor of the ingredients is eaten.The pork is very pickled, and the fragrance will not be too salty. The salty taste of the whole sandwich comes from the cheese, which is very refreshing.The bone -bull pyramid platter cow vow is compared with the taste of Q bombs. It has a strong ox small aroma. The salad sauce has Caesar and Whenever Wind sauce to choose from.In addition to the rice ball, the rice ball will also have a boiled egg. The rice ball of the rice ball is used to taste it with fragrant pine. The rice taste is soft, and the beef weight feels a bit less.The wet boiled egg yolk is cooked, and it has a little bit of research.The jam of the Greek Greek Greek Greek Greek Sauce is a strawberry jam. It tastes cooked with real strawberries. It tastes very sweet and sweet, and it is great to eat with yogurt.
The store offers super high -quality meals, without too much seasoning, and the original taste of the ingredients will not make people feel tasteless.The space in the store is quite comfortable. It is very suitable to come here for breakfast or afternoon tea. It is worth going to go again.

#Letsguide
#
#zuozuohuang",0.1,0.008,0.891,0.9811
