Original,EN,Positive,Negative,Neutral,Compound
"今天，太座想要來點不一樣的中餐，選定了內湖這間AGUSTO義式料理，作為忙碌後的約會餐廳。結果用餐過程中竟然出現了不少有趣的情節，呵

首先，太座提前訂位，時間是下午1點。雖然前一天已確認過訂位，但進入餐廳後，我們竟然在門口站了許久，沒有人來招呼。明明看到我們了，但前台的3位服務人員似乎忙得焦頭爛額，居然讓我們在門口尷尬地等候。不知道的人還以為我是貴餐廳的招財貓呢，哈哈！這家餐廳的評價如此高，怎麼會這樣勒？

點了幾道料理後，我們發現餐廳主廚確實用心。699元的萊姆伏特加小羔羊，肉質鮮嫩、口感飽滿，處理得非常不錯。399元的日本兵庫火烤生蠔（生食級），處理得也很好，吃得滿嘴都是新鮮的味道。其他如299元的鱒鮭腰果沙拉（新鮮生菜與鮭魚）、300元的牛肉薄皮披薩（鹹度較高且底部微焦），這些菜色其實都沒什麼好挑剔的！
如果要提出建議的話，貴餐廳既然賣酒賺錢，能否加強外場人員的教育訓練？今天我點了2份生蠔，想搭配白酒，結果你們上了一杯180元、酒體已經分散、只剩酒精雜味的House Wine。喝第一口時，我立刻反應希望更換，但服務人員可能誤解了，拿來一個小箱外觀（應該是鋁箔包裝），並告訴我這種酒可以耐放且絕對沒問題。身為消費者，我希望外場人員能更理解：當消費者提出問題時，你們應該針對問題提供解決方案，而不是草草了事！

最後，這頓飯我們2人共花費近3,000元。希望有機會再訪 貴餐廳時，你們能多一些耐心與細心，相信會做得更好！","Today, Taiza wants to have a different Chinese food, and chose the AGUSTO Italian cuisine in Neihu as a busy dating restaurant.As a result, many interesting plots appeared during the meal, huh

First of all, Taiza binds ahead in advance at 1 pm.Although the reservation has been confirmed the day before, after entering the restaurant, we even stood at the door for a long time, and no one came to say hello.I saw us obviously, but the three service staff at the front desk seemed to be too busy, and it actually made us wait embarrassed at the door.People who do n’t know think I am a wealthy cat in your restaurant, haha!The evaluation of this restaurant is so high, how can it be like this?

After ordering a few cuisines, we found that the restaurant chef did be attentive.The 699 yuan Lym Vodka lamb, which is tender and full of taste, and has a good treatment.The 399 yuan Japan Hyogo fire roasted oyster (raw food grade) is also very good, and the mouth is full of fresh taste.Others such as 299 yuan salmon waist fruit salad (fresh lettuce and salmon), 300 yuan of beef -skinned pizza (high saltiness and slightly burnt at the bottom), these dishes are actually not very picky!
If you want to make suggestions, since your restaurant sells wine to make money, can you strengthen the education and training of the people outside the field?Today I ordered 2 oysters and wanted to match white wine. As a result, you put a cup of 180 yuan, the wine body was scattered, and only the scent of wine.When I drank the first bite, I immediately reacted to replace it, but the service staff may be misunderstood and brought a small box of appearance (it should be an aluminum foil packaging), and told me that this wine can be durable and absolutely no problem.As a consumer, I hope that the staff of the field can understand more: when consumers ask questions, you should provide solutions for problems, not hastily!

Finally, we spent nearly 3,000 yuan in this meal.I hope that when you have the opportunity to visit your restaurant again, you can be more patient and careful, I believe it will be better!",0.114,0.043,0.843,0.9835
"在Google 上找到這家餐廳，情人節晚餐第一次來試試看，發現真的是非常值得推薦的餐廳！很難得在台北氣氛好、CP值高、餐點擺盤漂亮、餐點味道優秀、服務周到的餐廳
胡小姐與呂小姐服務很周到體貼，還有一位稍微比較年長（看起來好像是半內場）的員工也非常可愛！🥹
大推！！下次會再回來～ 🤩","Finding this restaurant on Google for the first time on Valentine's Day and dinner for the first time, and found that it is really a recommended restaurant!It's hard to have a good atmosphere in Taipei, high CP value, beautiful meals, good meals, and thoughtful restaurants
Miss Hu and Miss Lu's services are very thoughtful and considerate, and there is also a slightly older employee who is slightly older (it seems to be a semi -inner field) is also very cute!Bleak
Push!IntersectionWill come back again next time ~ 回",0.225,0.044,0.731,0.9643
"用餐日期：2024/08/14
每道料理都好吃，牛排很大一份建議要分食，戴牙套的服務生妹妹很可愛也有周到的服務，還會再來，推~","Date: 2024/08/14
Each cooking is delicious, and the steak is a big recommendation to eat. The waiter and sister of the braces are very cute and thoughtful. They will come again, push ~",0.247,0.0,0.753,0.8707
我們在洲子街上班，每天都會經過*AGUSTO*店，今晚來吃晚餐點*牛排*，就餐點特色及服務及氣芬，整體都可以給**五星滿分**。,"We work in Zhouzi Street and pass through the*Agusto*shop every day. Come to dinner tonight*steak*, dinner features and services and qifen, the overall five -star full score can be given.",0.0,0.0,1.0,0.0
"這次是第二次來用餐，上次點松露牛排義大利麵覺得很美味，這次改吃頓飯，也好吃😋
鳳梨鮮蝦薄餅很開胃而且蝦子很多！
飲料紅桃K很特別是用洛神花，鹹鹹甜甜氣泡感，不錯喝🥰
店員小姐們可愛親切、服務周到！！","This time I came to dine for the second time, and the last time the truffle steak was very delicious. This time I changed a meal, which is also delicious.
Pineapple fresh shrimp pancakes are appetizing and shrimp!
Drink red peach K is especially used with Luoshen flowers, salty and sweet sweet bubbles, good drinking 🥰
Miss clerks are cute and kind, and thoughtful!Intersection",0.361,0.017,0.621,0.9856
"店內氣氛佳, 服務親切.  餐點味道很好吃.

有空會再二訪.","The atmosphere in the store is good, and the service is cordial. The taste of the meal is delicious.

There will be a second visit if you have time.",0.196,0.0,0.804,0.765
"不知道是不是人手不足
上了前湯後
居然等了40分鐘才上主餐
這之間桌都在乾等

可以接受慢，但東西上來都偏涼
真的不太能接受
非常扣分也令人失望
完全不推薦","I don't know if it is insufficient manpower
Behind soup
It took 40 minutes to go to the main meal
The tables are all dry and waiting

It can be accepted slowly, but everything comes up cold.
Really acceptable
Very deducted and disappointing
Not recommended at all",0.091,0.121,0.789,-0.3907
"簡約時尚，餐點還不錯！服務妹子親切！
#松露蕈菇熟成牛排
#佩理戈爾黑松露濃湯（推）","Simple and fashionable, meals are not bad!Serving the girl is kind!
#
#理 浓 soup (push)",0.21,0.0,0.79,0.6103
"餐點很好吃，推薦松露濃湯跟干貝羅勒燉飯
服務態度也很好值得再訪💕","The meal is delicious, it is recommended to stew rice with truffle soup and dried shelller
The service attitude is also very good worth visiting 💕",0.408,0.0,0.592,0.9345
"羊排很嫩很好吃 水準之上
烤布蕾是大人口味 推薦！
會再回訪","The sheep chops are very tender and delicious.
Boile Bud is recommended by adult taste!
Will return to",0.275,0.0,0.725,0.7232
