Original,EN,Positive,Negative,Neutral,Compound
"很棒的小酒館 有射飛鏢機每局$10/人
適合三五好友來喝個小酒放鬆一下
店員也很親切
但裡面煙味很重
呼吸道不好的朋友不太建議入內
剛進去時會有呼吸困難的感覺","A great tavern has a shot dart machine for $ 10/person per game
Suitable for three or five friends to drink a small wine to relax
The clerk is also very kind
But the smell of smoke is very heavy
Friends with poor respiratory tract are not very recommended to enter
When you first enter, you will feel difficulty in breathing",0.177,0.125,0.698,0.459
可在內抽菸所以不愛煙味的我不喜歡，薯片的價格和份量也差異太大了吧！服務是不錯三顆星是給服務,"But I do n’t like smoking, so I do n’t like the smell of smoke. The price and portion of potato chips are too different!The service is good three stars for service",0.268,0.0,0.732,0.892
我就想問今天一個服務業那個女店長態度到底在差幾點 建議各位不要來這家踩雷 喝酒來尋開心的搞到滿頭氣,"I just want to ask today's service industry that girl shop chief's attitude in the future, I suggest that you do n’t come to this family to step on the mine to find happily to get full of breath",0.117,0.0,0.883,0.5994
"還可以，昨日看世足低消500, 有貴xd, 位置在背對電視沙發區，要看比較不方便xd, 電視有些小，我坐後面覺得視野很差，前面若坐人，就看不清楚，要一直跟前面搖擺看電視，1樓抽菸煙味比較濃(比較可怕，可能我不抽菸比較敏感)，若是多些朋友來，或許就會覺得不錯玩！水果酒還不錯喝，店內有射飛鏢！","It is also possible. Yesterday, I watched the World Football Low 500, and there are expensive XDs. The position is on the TV sofa area. It depends on the inconvenience of XD. The TV is a bit small. It is clear that you have to watched TV with a swing in front. The smell of smoke on the first floor is relatively strong (it is scary, maybe I am more sensitive to smoke). If there are more friends, maybe you will feel good to play!Fruit wine is not bad, there are darts in the store!",0.142,0.071,0.788,0.8328
"真的不推 8+9可以來看看啦應該會喜歡
但喝酒的人
約會的人
談公事的人
品酒的人
聊天的人
朋友群
一切 都不推 真的太糟了","I really don’t push 8+9, you can see it, you should like it
But drinking
Dating
Person who talks about business
Wine tasting
Chatter
Group of friends
It's really bad not to push everything",0.14,0.123,0.737,-0.0745
可以唱歌 射飛鏢 喝酒 酒也都滿濃的滿厚的 娛樂性質還不錯 但是環境整潔要加強 在店內消費時 看到多隻小強,"You can sing and shoot darts, drinking wine, and full of full entertainment properties are not bad, but the environment is clean and the environment should be strengthened when you consume in the store.",0.265,0.041,0.694,0.8546
氣氛很好很適合跟朋友來喝酒 店員人都很好 店長很正,"The atmosphere is very good, it is very suitable for drinking restaurants with friends.",0.344,0.0,0.656,0.7425
環境氣氛很好，啤酒有多種選擇，調酒更是多樣化，店員服務非常佳，會讓人流連忘返，非常推薦⭐️⭐️⭐️⭐️⭐️,"The environmental atmosphere is very good, there are many options for beer, and bartending is diversified. The clerk service is very good, which will make people linger, very recommended ⭐️⭐️⭐️⭐️⭐️",0.215,0.0,0.785,0.8166
"內湖最新運動酒吧
可以打鏢  歡唱  小酌  慶生  包場
三五朋友齊聚放鬆的好所在

還在等什麼呢！","Neihu latest sports bar
You can play darts, sing and drink, celebrate the birthday bag
Three or five friends gather in a good place to relax

What are you waiting for!",0.37,0.0,0.63,0.9359
"女店長常喝的爛醉
對客人大小聲
酒品差","Female manager often drinks drunk
Loud to guests
Poor wine",0.0,0.407,0.593,-0.6705
