Original,EN,Positive,Negative,Neutral,Compound
"歐式風格餐廳，裝潢很有氛圍很典雅，點了
1.美國Choice安格斯無骨牛小排
肉很嫩，好吃，料理方式平常沒吃過，有稍微烤過，很特別
2.蟹肉珠貝XO醬義大利麵套餐
微辣，珠貝蠻多，好吃
3.加購套餐有燻鮭魚油醋沙拉、麵包、甜點、飲料
甜點是選芒果焦糖蛋糕，很特別，也好吃不會太甜
生日壽星有一份蛋糕，莓果起司派，也好吃，很窩心

餐點都好吃，只是有一點點🤏沒吃飽的感覺，份量也許可以再多一點點🤏

平日晚餐來幾乎沒人，包場😂
價格中高，但生日來還能接受，謝謝美好的一餐","European style restaurant, the decoration is very atmospheric, elegant, ordered
1. U.S. Choice Angus Bone Boneless Small Version
The meat is very tender and delicious.
2. Crab meat beads XO sauce Italian noodle set meal
Slightly spicy, there are many beads, delicious
3. Purchase package includes smoked salmon oil vinegar salad, bread, desserts, drinks
The dessert is the choice of mango caramel cake, which is very special, and it will not be too sweet
Birthday Shi Xing has a cake, berry cheese, which is also delicious and very hearty

The meals are delicious, but it feels a little bit. I may feel a little bit more.

There are almost no one in dinner on weekdays, the charter 😂
The price is high, but you can accept the birthday, thank you for a good meal",0.183,0.04,0.777,0.9718
禮客生日會員贈送紐約客牛排，用餐滿五百即可使用。牛排說實話算是比較普通，不過鴨胸蠻厚的也不會太油太鹹，套餐的沙拉麵包湯品甜點每一樣都有水準，有用心。現場還有鋼琴演奏唱歌，整體而言蠻認真經營，且環境舒適，服務生態度十分良好。平均每人消費大約千元左右，不會踩雷值得鼓勵。,"The gift birthday member presented a New York guest steak, and it was available for a meal over 500.To be honest, the steak is relatively ordinary, but the duck breasts are quite thick and not too oily and too salty. The setting of the salad soup dessert of the package has a standard and attentive.There is also piano performance and singing at the scene. Overall, it is very serious, and the environment is comfortable and the service ethics is very good.The average consumption per person is about 1,000 yuan, and it will not be encouraged to step on the mine.",0.079,0.042,0.879,0.6118
"在3/28星期日中午 因為有壽星有送牛排（880元）
1.男服務員服務非常貼心,知道我們會一起吃有多準備餐叉
2.當天有鋼琴現場演奏,環境非常舒適
3.送的牛排肉的味道沒有問題,但是筋太多口感有影響
4.德國豬腳有入味,但我比較喜歡皮有酥脆感
（拍的時侯已經被分食了）
5.白醬松露義大利麵味道濃郁 ,推薦
6.最讓我驚艷的是甜點，熔岩巧克力 非常好吃","At noon on the 3/28 Sunday, there is a birthday star and a steak (880 yuan)
1. Male waiter service is very intimate, know how much we will eat together
2. On the day, there was a piano live performance, and the environment was very comfortable
3. There is no problem with the taste of steaks, but the tendons are too much.
4. German pig's feet have a taste, but I prefer the crispy skin
(The time when the shoot has been divided into food)
5. White sauce pine dewy has a strong taste, recommended
6. The most amazing is the dessert, the lava chocolate is very delicious",0.173,0.025,0.803,0.9618
"高雅安靜的用餐環境，價格合理，停車方便，接待服務人員態度親切。
食材精緻新鮮，牛排品質及口感非常頂級美味，我確定會再來，再強調一次牛排品質非常好。
晚上七點會有鋼琴演奏，想要喝紅、白及喝啤酒的朋友這裡也是一個好選項，紅、白酒可以單杯的點，啤酒是德國生啤酒目前買一送一，還有海陸酥炸拼盤可以配啤酒。
地點靠近內湖Costco，隔壁也是他們的關係企業，日式餐廳，下次可以去品嚐一下，聽說也不錯蠻有水準的，最主要在這裡用餐沒有壓力，會讓你很舒適的享用美食。
這裡還有15人的包廂可以使用（低消1000元），經詢問後需要一星期以上的時間預約訂位，整體來說歐廚是一個理想的聚會用餐的好地方，因為有聚會的需要所以會注意各家餐廳包廂的狀況，這裡可以自行攜帶酒類。","Elegant and quiet dining environment, reasonable price, convenient parking, reception service staff attitude cordial.
The ingredients are exquisite and fresh, the steak quality and taste is very top delicious, I'm sure it will come again, and then emphasize the very good steak quality.
There will be a piano performance at 7 pm, want to drink red, white and drink beer Friends are also in a good option, red, white wine can be a single cup of points, beer German beer currently buy one get one free, and sea and land friedPlatter can be served with beer.
Location close to Neihu Costco, next door also affiliated affiliates, Japanese restaurant, next time can go to taste, heard also bad barbarian has the standard, most mainly in the dwellings with stress, will make you very comfortable to enjoy the food.
There are still 15-person packs available (low 1000 yuan), after the inquiry requires more than a week to book a reservation, overall the Euro chef a ideal gathering dining in a good place, because there is a gathering needs soYou will pay attention to the situation in which the restaurants are included, and they can carry alcohol by themselves.",0.179,0.043,0.778,0.9836
"在這邊用餐感覺好像到了維也納
吃到一半服務生變身樂手開始表演好驚喜！
在這裏音樂、維也納紅酒、配上健康美食真的非常棒
最愛波士頓龍蝦海鮮拼盤燉飯 超級霸氣用料十足
德國豬腳QQ好有咬勁
法式白醬芋仔粿非常特別 也是好吃喔","I feel like I arrived in Vienna here
Half of the waiter transformed into a musicians to start performing!
It's great here to music, Vienna red wine, and healthy food
Favorite Boston lobster seafood platter stew is super domineering ingredients
German pork feet QQ is so bitter
French white sauce taro cricket is very special and delicious",0.299,0.09,0.612,0.947
"使用生日優惠券，消費滿$500即可兌換10oz紐約客牛排（價值$880），也可$299升級套餐，非常貼心划算。用餐當天沒有音樂合作表演，但仍有服務生的鋼琴、長笛現場演出，氣氛佳。

牛排跟干貝海膽義大利麵都在水準之上，服務親切到位～

付款：現金、刷卡
發票：電子發票","Using birthday coupons, you can redeem 10oz New York Steak (worth $ 880) over $ 500, or you can upgrade the package for $ 299, which is very intimate and cost -effective.On the day of dining, there was no music cooperation performance, but there were still waiters' piano and flute live performances at the scene with good atmosphere.

Both steaks and gangsome sea urchin are above the standard, and the service is cordially in place ~

Payment: cash, credit card
Invoice: electronic invoice",0.097,0.018,0.885,0.7964
"很可惜沒拍到每道餐點，我是首次來用餐，整體感受令我驚艷，首先是典雅昏黃的裝潢與燈光，非常高級有質感，超適合網美（怎麼拍怎麼美）再來是服務（我來的時間沒什麼客人，可能也因爲這樣服務人員有更多展現貼心服務的機會），因為這天我跟媽媽是用餐卷消費，而服務人員也沒有因此怠慢，語調親切、積極，態度從容、動作輕柔，甚至晚餐時段服務人員還會親自演奏（不是隨隨便便的演奏，是認真的表演），再來最重要的餐點，因為是使用餐券所以餐點數量不多，我能給予評價的項目也就這幾道
起司芋粿什麼的（魚腦記不了菜名）：鹹味的起司濃、醇、香（不是林鳳營），搭配超Q芋粿，真的好好吃（魂牽夢縈）。
卡布奇諾箘菇什麼湯的（記性到底多差）：是用espresso 的杯子盛裝，沒有太多影響味蕾的人工調味料，吃得到箘菇天然香氣。
手作麵包：奶油抹醬香氣四溢不膩口，搭配剛烤出來的鬆軟麵包真是絕配
焗烤海鮮南瓜筆尖麵：南瓜是比較緊實的口感（我個人愛鬆軟的），整體醬料濃郁但沒有過重的奶香味，因為前幾道料理都有奶油或起司，本來還有點擔心這道會太膩而吃不下，但顯然是我多慮了，主廚把奶味降到最低而不失存在感，襯托著其他海鮮、蔬菜食材，讓人在吃了幾道前菜後仍能輕鬆吃完主菜。

最後結帳時剛好遇到店經理，店經理親切說明著215這個數字的由來（是很有趣有意義的理念唷，有遇到店經理的話可以聊聊）","It is a pity that I did n’t take every meal. I came to dine for the first time. The overall feeling surprised me. First of all, the elegant and yellow decoration and lights were very advanced and textured. I did n’t have any guests in time, and I may also have more opportunities for service personnel to show intimate services), because this day I and my mother were consumed by meals, and the service staff did not neglect. The movement is soft, and even the service staff will play in person during dinner (not a casual performance, it is a serious performance), and the most important meal is because the meal is not large because it is used. The project is also these a few
Cheese taro or something (the name of the fish brain can not be recorded): the salty cheese is thick, alcohol, and incense (not Lin Fengying). With the ultra -Q taro, it is really delicious (the soul and dream).
What soup is the soup (how bad the memory is): ESPRESSO's cup is installed, there is no artificial seasoning that affects the taste bud, and the natural aroma of mushrooms can be eaten.
Hand -made bread: The aroma of the cream is not greasy, and the soft bread just baked is really perfect
Baked grilled seafood pumpkin pen tip: Pumpkin is a relatively tight taste (I personally love to be soft). The overall sauce is strong but not overweight, because the first few dishes have cream or cheese. This can be too greasy and I ca n’t eat it, but obviously I am more worrying. The chef has lowered the milk taste to the lowest without losing the sense of existence. It sets off other seafood and vegetable ingredients. Eat the main cuisine easily.

At the end of the checkout, I happened to meet the store manager. The store manager cordially explained the origin of the number 215 (it is very interesting and meaningful concept. If you encounter the store manager, you can talk about it.)",0.123,0.044,0.833,0.9725
新團隊新氣象，很舒服的用餐時光，用心的餐點+細緻的服務，甚至還有現場的專業鋼琴演奏～超乎預期的享受！！👍🏻 炙烤過的龍蝦義大利麵非常好吃，敢吃辣的話很推薦！ …,"The new team and the new weather, very comfortable meal time, careful meal+meticulous service, and even professional piano performances on the spot ~ beyond expected enjoyment!Intersection龙 The sparkling lobster's pasta is very delicious. If you dare to eat spicy, it is recommended!Mowing",0.24,0.0,0.76,0.8994
餐點有特色，適合宴客、朋友聚餐，推薦海鮮拼盤、豬肋排、德國豬腳，現場服務員很風趣跟客戶有互動，地下停車場彎道狹小要小心駕駛。,"The meal is distinctive, suitable for banquets and friends to dinner. It is recommended that seafood platter, pork ribs, and German pork feet. The on -site waiters are very funny to interact with customers. The underground parking lot is narrow to drive.",0.172,0.0,0.828,0.796
"還可以啦
豬腳有cp值
其他比較普通
裝潢有亮點倒是真的
需要特地繞道擺放嗎？nope
我去ikea 搬一盆豬腳回去效果可能差不多 （不過要找場地讓大家眼睛一亮 可以考慮 算金色三麥陽春版吧？）","It's okay
Pig feet have a CP value
Other more ordinary
There are highlights in the decoration, but it is true
Do I need to detour specifically?nope
I go to IKEA to move a pot of pig's feet and go back. The effect may be almost the same (but finding the venue for everyone's eyes can consider the golden Sanmai Yangchun version, right?)",0.107,0.0,0.893,0.7359
