Original,EN,Positive,Negative,Neutral,Compound
MY9最專業的酒商，種類眾多最齊全，店內寬敞，時尚風格，環境乾淨，需要甚麼來這找就對啦，服務優質，顧客至上，大家趕快來。,"My9's most professional wine merchants have many types of wine merchants. They are spacious in the store, stylish style, and clean environment. Just look for it. The service is high -quality, the customer first, everyone comes.",0.072,0.0,0.928,0.4019
"消費紀錄
2024/01/06-西班牙金星啤酒龍年紀念禮盒
----------
透過買酒網Line@預定商品，到場直接跟服務人員取貨~讓我快速取貨&付款。","Consumption record
2024/01/06-Spanish Venus Beer Dragon Memorial Gift Box
-----------
Through buying wine network LINE@scheduled products, I will pick up the goods directly with the service personnel ~ Let me pick up the goods quickly.",0.079,0.0,0.921,0.4404
服務態度非常熱情，金門訂購收到貨，包裝完整且精美，還附贈提袋，送禮自用兩相宜，推薦～💕 …,The service attitude is very enthusiastic. Golden Gate ordered to receive the goods. The packaging is complete and exquisite. It is also attached to the bag.,0.123,0.0,0.877,0.5413
第一次來買酒網門市參加品酒會，空間寬廣華麗，品項多，而且有不少珍稀品。,"For the first time, I bought wine network stores to participate in the wine tasting party. The space is broad and gorgeous, with many items, and there are many rare products.",0.188,0.0,0.812,0.7717
"酒類豐富環境舒適，售貨人員服務專業及態度親切
非常值得推薦的商家，請記得找Megan喔～","The wine is rich in environment and comfortable, and the service professionals and attitudes of the salesperson are cordial
Very recommended merchant, please remember to find megan ~",0.325,0.0,0.675,0.8899
品項齊全，服務態度好！,The items are complete and the service attitude is good!,0.262,0.0,0.738,0.4926
不是很懂酒，但是看起來有點樣子。,"Unable to know how to wine, but it looks like how it is.",0.213,0.0,0.787,0.5023
逛起來很舒服的一間店，空間寬敞、明亮。,A very comfortable shop is spacious and bright.,0.52,0.0,0.48,0.7574
我是使用網路購買，出貨速度快，包裝完整，還用冷藏出貨，價格便宜，未來還會再回購。,"I buy it on the Internet, the shipping speed is fast, the packaging is complete, and it is shipped with refrigeration. The price is cheap. I will repurchase it in the future.",0.0,0.0,1.0,0.0
"FB就可以訂貨非常方便
小編回應和出貨都迅速細心
是疫情期間安心補貨的好管道
大推","It is very convenient to order in FB
Xiaobian responded and shipped quickly and carefully
It is a good channel for replenishment during the epidemic situation
Push",0.15,0.0,0.85,0.5267
服務很好，令人滿意的購物體驗，謝謝,"The service is very good, the satisfactory shopping experience, thank you",0.514,0.0,0.486,0.8155
"一大早就可以買到酒💋😘
不發瘋行嗎哈哈！吼嘿

台北仙女vs 智利天使
我似乎比較甜🤭😝","You can buy wine early in the morning
Don't you go crazy haha!Roar

Taipei Fairy VS Chilean Angel
I seem to be sweeter 乎",0.092,0.0,0.908,0.3244
酒類產品很齊全，讚啦,"The wine products are very complete, praise",0.393,0.0,0.607,0.5965
蚵仔煎酥脆好吃，炒飯很香！,"The fried rice is crispy and delicious, and the fried rice is very fragrant!",0.235,0.0,0.765,0.6114
酒種齊全，寄貨速度超快，重點是服務好貼心，謝謝你們幫忙準備手寫卡片，幫了我一個大忙！超推薦的店家❤️,"The wine is complete, the delivery speed is very fast, the focus is that the service is good and intimate. Thank you for helping prepare a handwritten card to help me a lot!Super recommended shop",0.292,0.0,0.708,0.8858
酒種很多，可以實際來看看！,"There are a lot of wine, you can actually take a look!",0.0,0.0,1.0,0.0
以前都在坊間酒行買酒，朋友介紹到買酒網後，交易迅速，服務親切，酒品項很多！值得推薦！跟Roger交易，真是愉快的經驗。大大推薦酒友,"I used to buy wine in the room. After I introduced the wine network, the transaction was fast, the service was cordial, and the wine items were many!It is worth recommending!Trading with Roger is really a pleasant experience.Greatly recommend wine friends",0.24,0.0,0.76,0.8925
