Original,EN,Positive,Negative,Neutral,Compound
"內用座位區都超舒服 .ᐟ 椅子軟Q
之前來用餐都是以義大利麵西餐為主
這次他們改賣中式餐飲
有牛肉麵、椒麻雞、牛肉河粉等
點了清燉牛肉麵，不得了湯頭超鮮甜白蘿蔔非常的軟糯，牛肉全部是牛腱心也是入口抿就化開，推推","The seat area is super comfortable .ᐟ Chair soft Q
I used to dine before, with pasta western food
This time they sold Chinese catering
There are beef noodles, pepper hemp chicken, beef river powder, etc.
I ordered the beef noodles, so I had to be super fresh and sweet white radish very soft. The beef is all beef tendon heart and the entrance was opened. Push push.",0.249,0.0,0.751,0.9666
"🎉🎉🎉台北市家長會長協會  醫師健康講座 暨 四月慶生會圓滿成功🎉🎉🎉

🎊🎊感謝周季平理事長，楊美娟監事長
王祺副理事長，陳正玲副理事長，孫國昌副理事長
及各位會長好朋友一起來參與由聯誼成長委員會  洪才晏主委，蔡士源副主委，吳秋玲副主委主辦的健康講座暨四月慶生會。🎊🎊

✨️✨️周季平理事長一直以來對教育領域的無私奉獻及付出，並在第十七屆授證時共襄盛舉邀請各位會長好朋友一起來（17）公益向前行，一起做公益，當然要做公益也要有體力及健康的身體。✨️✨️

✨️✨️我們特別商請國際融合健康管理協會理事長曾昭偉醫師，跟大家分享健康管理及健康新挑戰長新冠症候群，讓大家能懂得照顧自己健康，也照顧家人的健康，並可以分享健康資訊給好朋友也照顧好朋友的健康。當然與會的貴賓都是非常有福氣的人，除了可以體驗好產品NADH基因賦活素及有酵綠，更可以得到無價的健康資訊。✨️✨️

🎖🎖這次我們非常感謝COOLER BAR美女陳相琳總經理的大力幫忙，並且請到法國藍帶美女Joanna劉韋彤行政主廚及其團隊幫我們料理這次慶生餐會的美味五星級饗宴。讓大家品嚐南法莊園美食及品味美酒。🎖🎖

#台北市家長會長協會
#聯誼成長委員會
#康悅徠生醫科技股份有限公司
#國際融合健康管理協會理事長
#鳳凰吉祥聯合診所總院長曾昭偉醫師
#台大醫院新竹分院泌尿科主治醫師
#NADH基因賦活素
#有酵綠
#COOLERBAR
#法國藍帶美女行政主廚劉韋彤","长 Taipei City Parent President Association Physician Health Lecture and April Celebration Society is successful.

Thank you, Chairman of Zhou Jiping, the Supervisor Yang Meijuan
Vice Chairman Wang Qi, Vice Chairman Chen Zhengling, Vice Chairman Sun Guochang
Together with the good friends of the presidents, come to participate in the health lectures and the April celebration meeting hosted by the Cai Shiyuan Deputy Chairman, the deputy chairman of Cai Shiyuan, and the deputy chairman of Wu Qiuling.Bleak

理️✨️ Chairman Zhou Jiping has always been selfless dedication and dedication to the education field, and invited you to the good friends to come together during the 17th certificate (17) public welfare. Doing public welfare must also have physical and healthy bodies.✨️✨️

商️✨️ We specially ask Dr. Zeng Zhaowei, the chairman of the International Integration Health Management Association to share with you the new challenges of health management and health challenges, so that everyone can understand how to take care of their health, also take care of their family's health, and share health information for good information. Friends also take care of the health of good friends.Of course, the VIPs who attended the meeting were very blessed people. In addition to experiencing good products NADH genes and yeast green, they can also get priceless health information.✨️✨️

C This time we are very grateful to the general manager of the Cooler Bar beauty Chen Xianglin for their strong help, and invite the French blue belt beauty Joanna Liu Weitong's executive chef and his team to help us cook the delicious five -star feast of this birthday party.Let everyone taste the food and taste of the Nanfa Manor.Bleak

#Taipei City Parent President Association
#
#Kangyuelai Biomedical Technology Co., Ltd.
#The Chairman of the International Integration Health Management Association
#Dr. Zeng Zhaowei, Dean of Phoenix Jixiang Joint Clinic
#The attendant physician at Hsinchu Branch of Taiwan University Hospital
#Nadh genes
#有 有 有
#Coolerbar
#French blue belt beauty administrative chef Liu Weitong",0.213,0.0,0.787,0.9975
"趁還新地點不多人知道時來吃，也挑非主要餐期來。
糙米也是我自己在家煮燉飯愛用的，可以維持著義大利米的口感，也讓健康值提升。
裝飾蕃茄經過煎烤是很多店不太去做的步驟，所以你們加分

點主打彩虹熱狗，自製健康調味，口味沒有油膩的負擔
不同的麵包體，給予更好的咀嚼感

我喜歡料理，自學自研，也以健康原則調理，所以對SPLUS更是認同","When there are not many people knowing a lot of people, they come to eat, and they also pick non -main meal periods.
Brown rice is also used by cooking stewed rice at home. It can maintain the taste of Itali and improve the health value.
Decorating tomatoes through fried is a step that many shops do not do, so you add points

Click the main rainbow hot dog, self -made healthy seasoning, the taste is not greasy burden
Different bread bodies, give a better chewing feeling

I like cooking, study and develop self -study, and regulate with the principle of health, so I agree with Splus",0.169,0.0,0.831,0.9523
季節限定的火鍋出乎意料地好吃 清淡口味符合我的需求 另外老闆特調的醬料很讚 燕麥奶拿鐵非常順口 同行飯友的也對於熱狗堡讚譽有加 用餐環境乾淨寬敞 服務態度好,The seasonal hot pot is unexpectedly delicious and light. The light taste meets my needs. Another boss's special sauce is very good for oat milk latte.,0.294,0.0,0.706,0.8622
"3.8啦
應該都是預製菜
不難吃但是感覺跟想像的很不一樣
點了花雕雞腿跟打拋豬
那個打拋豬好像上海菜裡的八寶辣醬
都不難吃就是很微妙特別","3.8
It should be all prefabricated dishes
It's not difficult to eat, but it feels very different from the imagination
Ordered flower carving chicken legs and dried pigs
That throwing pig is like the eight treasure hot sauce in Shanghai cuisine
It's not difficult to eat, it's delicate and special",0.256,0.0,0.744,0.9204
點松露牛肉義大利麵，麵體偏硬屬於比較歐式口感，整體口味偏淡可再搭配一點鹹應可突顯松露的風味。戶外庭園很適合冬日暖陽加分。,"Point truffle beef penetrated noodles, the facade is a comparable European taste, the overall taste can be paired with a little salty, which should highlight the flavor of the truffle.Outdoor gardens are very suitable for the warm sun in winter.",0.102,0.0,0.898,0.5106
"燈光美 氣氛佳 環境乾淨整潔
不論是平常跟朋友、同事聚餐
或是舉辦各種活動都非常適合
有獨立大包廂跟投影設備

工作人員貼心、服務滿分💯
餐點很講究 吃出滿滿的感動🥺
讓人來了又來又想再來~","The light and beautiful atmosphere is clean and tidy
Whether you usually dinner with friends or colleagues
Or it is very suitable for hosting various activities
There are independent boxes and projection equipment

The staff is intimate and full of service 、
The meal is very particular about eating full of moving 🥺
Let people come and want to come again ~",0.157,0.0,0.843,0.875
餐點選擇性多、美味、用餐環境氛圍很棒、冷氣很棒、服務親切、上班用餐或三五好友聚餐的好地方！,"The meals are selected, delicious, and the atmosphere of the dining environment is great, the air -conditioning is great, the service is kind, the service is cordial, the meal at work, or the three or five friends to eat meals!",0.348,0.0,0.652,0.9622
"餐點好吃。停車方便。空間舒適
路過不要錯過，適合附近公司包場！","The meal is delicious.Convenient parking.Space comfort
Don't miss it by passing by, suitable for nearby companies!",0.232,0.0,0.768,0.5
"地點有點隱密（樓梯向下）
餐點配餐可以吃飽
鴨血部分比較鹹 配飯吃滿剛好的
裝潢很新穎（電競感？）
裡面有遊戲機不確定能不能玩","The location is a bit secret (the stairs are down)
You can eat meals for meals
The duck blood part is relatively salty with rice and eats just right
The decoration is very novel (e -sports?)
There is a game console in it, I am not sure if I can play",0.091,0.036,0.873,0.4644
