Original,EN,Positive,Negative,Neutral,Compound
"先點一杯Gin Tonic試試看調酒師功力，好喝耶！
1樓與B1各自獨立都有廁所🚾，位置比想像的多很多，B1有包廂可以唱歌🎤，低消好像1萬2000元，可以容納15-20人，4小時，希望生意興隆。
消費目前是付現或轉帳，之後可以刷卡。","First order a cup of GIN TONIC and try to see the skill of the bartender, delicious!
The first floor and B1 have toilets independently. There are much more positions than expected. B1 has a box to sing. It seems to be 12,000 yuan in low consumption. It can accommodate 15-20 people and 4 hours. I hope the business is booming.
Consumption is currently paid or transferred, and you can swipe your card afterwards.",0.086,0.026,0.888,0.6996
餐點味道相當不錯、調酒味道好喝、選擇也多。環境相當有特色、還有大螢幕很適合看比賽、ps:很有趣的飛鏢機。,"The taste of the meal is pretty good, the wine is delicious, and the choice is also more.The environment is quite distinctive, and there are big screens that are very suitable for watching competitions, PS: very interesting dart machine.",0.268,0.0,0.732,0.9152
"生蠔好大顆好吃，一上來我就吃完了 😆😆
披薩是薄皮披薩我覺得很讚 😍😍😍😍
離家近的餐酒館真的很讚 😍😍😍😍😍😍

氣氛很好還有飛鏢可以玩 💕💕💕💕💕","The oysters are so delicious, I finished it when I came up 😆😆
Pizza is thin skin pizza. I think it's great
The restaurant near home is really great

The atmosphere is very good, there are darts to play 气",0.385,0.0,0.615,0.9745
服務親切，餐點好吃，調酒好喝，推薦“灰燼”！,"The service is cordial, the meals are delicious, the bartender is delicious, and ""ash"" is recommended!",0.422,0.0,0.578,0.8588
餐點好吃、飛鏢好玩、酒調得很好喝，很適合需要放鬆的夜晚～,"The meal is delicious, the darts are fun, the wine is very delicious, it is very suitable for the night that needs to be relaxed ~",0.392,0.0,0.608,0.9348
"老闆很親切，員工很熱誠
食物份量多也好吃，值得再來~","The boss is very kind, and the employees are enthusiastic
The amount of food is more delicious, it is worth come again ~",0.402,0.0,0.598,0.915
"有趣的店家 餐點好吃
有新的鳳凰飛鏢機 釣魚遊戲好玩","Interesting store meals are delicious
There are new phoenix dart machine fishing games fun",0.469,0.0,0.531,0.8658
"調酒好喝（推
松露野菇頓飯好吃","Bartender is delicious (push
Tulu wild mushroom meals are delicious",0.481,0.0,0.519,0.8126
"內湖好地方
環境不錯
氣氛好
還有VIP包廂真棒","Needa Lake Good Place
Good environment
Good atmosphere
And VIP box is really great",0.656,0.0,0.344,0.9526
"調酒師沒話說 真的夠專業
老闆非常nice
大推炸墨老椒 下酒超適合
推薦下班後想找樂子的人來！","There is nothing to say, the bartender is really professional enough
The boss is very nice
Large push fried ink old pepper is super suitable
Recommend people who want to find music after get off work!",0.257,0.0,0.743,0.8775
"跟我兄弟來這邊喝酒
我兄弟喜歡這個地方
我不一樣，我喜歡他","Come with my brother here to drink
My brother likes this place
I am different, I like him",0.249,0.0,0.751,0.6486
