Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"選了附近生意最好的一間果然沒錯！

老闆娘超親切很好聊
點了三杯酒都沒有雷
且價格很親民
還有骰盅可以玩
總之 很喜歡很推
會再帶朋友們一起去的～","The best time to choose a nearby business is really right!

The boss is super friendly and very good to talk
There is no thunder after ordering three glasses of wine
The price is very affordable
There is also a dice cup to play
In short, I like it very much
I will take friends again ~",False,0.308,0.03,0.662,0.9665
喜咧位於公館水岸廣場，bartenders都很友善，調酒很好喝，氣氛不錯，音樂好聽，許多台大台科大師大的朋友們在此聚集。,"Xiying is located in the Mansion Waterfront Plaza. Bartenders are very friendly. The bartending is delicious, the atmosphere is good, the music is good, and many friends of the National Taiwan University Masters gathered here.",False,0.349,0.0,0.651,0.9441
"老闆娘很好聊 人超好
這邊偶爾會有水煙 可以問問看
水岸是一個很好的地方 只是需要大家看見","The boss is very good to talk about people
Occasionally, there will be water cigarettes to ask
Waterfront is a good place, but you need everyone to see",False,0.135,0.0,0.865,0.4672
老闆人超好，又好聊，酒也好喝！是個喝酒聊天的好地方！,"The boss is so good, it's easy to talk, and the wine is delicious!It's a good place to drink and chat!",False,0.366,0.0,0.634,0.8857
"老闆娘很親切
推薦的酒品很合我的口味
感謝今天送的特調 世界心碎日💔
一起加油！","The boss is very kind
The recommended wine is very good for my taste
Thank you for the special world heartbreaking day today.
Come on together!",False,0.386,0.08,0.534,0.8871
"這家料理好吃 份量也很足
這裡喝酒好開勳
老闆/老闆娘 人也很好","This dish is delicious
Drink here well
The boss/boss is also very good",False,0.473,0.0,0.527,0.8399
"很讚(⁎⁍̴̛ᴗ⁍̴̛⁎) 很喜歡！！！！！！
酒好喝東西好吃老闆老闆娘人很好
真的很讚😍😍❤️
從開幕一直光顧到現在都很喜翻！ …","Very good (很) I like it very much!IntersectionIntersectionIntersectionIntersectionIntersection
Wine is delicious, delicious boss, the boss, the lady is very good
It's really good 😍😍 ❤️
It's been very happy since the opening!Mowing",False,0.495,0.0,0.505,0.9839
服務超級優質！老闆大方、會耐心介紹酒，非常推薦,"Serving super high quality!The boss is generous and patiently introduced wine, it is very recommended",False,0.444,0.0,0.556,0.862
老闆超級大方！而且調酒不貴又好喝！！推推🫶😍 …,The boss is super generous!And bartending is not expensive and delicious!IntersectionPush 🫶😍 ...,False,0.333,0.0,0.667,0.8168
"真的很推😍
酒好喝
老闆、老闆娘人超好！ …","Really pushing
Wine
The boss and the boss are super good!Mowing",False,0.295,0.0,0.705,0.636
"老闆老闆娘會陪玩
親切100
環境很chilll","The boss and the boss will play with
Careful 100
The environment is very chilll",False,0.235,0.0,0.765,0.4588
禮拜一固定出現的bar tender有夠帥，是壞壞長髮男，看得我眼睛高潮，不來可惜,"Bar Tender, who appeared in a fixed worship, is handsome enough. It is a bad and bad -haired man.",False,0.197,0.255,0.547,-0.3818
適合大學生來喝酒的地方，bartender都很友善，偶爾也會有水煙,"Suitable for college students to drink, Bartender is very friendly, and occasionally there will be water smoke",False,0.179,0.0,0.821,0.5413
"cp值超高 很適合跟朋友聊天的地方！
老闆闆娘人都超好 推推！！","The CP value is super high for chatting with friends!
The boss Ban Niang is so good to push!Intersection",False,0.438,0.115,0.447,0.8786
"薯條炸得很好，氣氛優閒
CP值高","French fries fry very well, and the atmosphere is leisurely
High CP value",False,0.303,0.0,0.697,0.5849
好環境的地方，老闆跟闆娘親切,"In a good environment, the boss is kind with Ban Niang",False,0.352,0.201,0.447,0.4019
在都市圈外 藏有這塊小空間 好有意思,It is interesting to have this small space in the urban circle,False,0.197,0.0,0.803,0.4019
Cp值超高～,CP value is super high ~,False,0.612,0.0,0.388,0.743
100分,100 points,False,0.0,0.0,1.0,0.0
