Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"「生椰拿鐵」很好喝呀～  平時愛椰青美式☕️
“Manhattan”  “私釀梅酒”
大概都喝過了～🫶🏻

我不允許還有人不知道這個好地翻","""Raw Coconut Latin"" is very delicious ~ I usually love coconut beauty ☕️
""Manhattan"" and ""Private Meeting""
I have drank about it ~ 过

I don’t allow anyone to know this well",False,0.367,0.0,0.633,0.9457
是一個下午就開的酒吧咖啡廳，裡面走清水模的簡約風，空間和桌椅都非常舒服，氛圍也輕鬆自在，調酒師/店員也不會有過度的打擾但又很友善。調酒兼具口感和創意，忘了是點跌停板還是漲停板，但是桂花加在裡面蠻有趣的，整體都很好喝，酒感也都有，是一個非常有質感跟適合和少數朋友聊天的質感酒吧，也適合讀書跟用用電腦打發時間的地方，但是因為是約傍晚的時候來，所以不知道晚上的氣氛是不是會有不同。下次希望可以再來訪試試其他品項！,"It is a bar coffee shop opened in the afternoon. The simple style of water modeling is taken in it. The space and tables and chairs are very comfortable, the atmosphere is easy, and the bartender/clerk will not have excessive disturbance but very friendly.The bartending has a sense of mouth and creativity. Forget whether it is a daily limit or a daily limit board, but the osmanthus is quite interesting in it, the overall is delicious, and the wine feels. Bar is also suitable for reading and using a computer to pass the time, but because it comes in the evening, I don't know if the atmosphere at night will be different.Next time I hope to visit other items again!",False,0.164,0.017,0.819,0.9641
白天開喝的好地方！來華山看電影predrink 一下還有family guy的Peter 陪喝，有wine有whiskey ，但第一杯一定要Asahi生啤泡沫比例一百分💯,"Good place to drink during the day!When you come to Huashan to watch a movie Predrink, there is Family Guy's Peter with Peter. There are Wine and Whiskey, but the first cup must be asahi raw beer foam percentage 💯 100 points 💯",False,0.048,0.0,0.952,0.3054
"調酒很特別，老闆很親切
早上低消一杯飲料可以坐很久","The bartender is very special, the boss is very kind
A cup of drinks in the morning can sit for a long time",False,0.241,0.0,0.759,0.7708
"藏身安靜小巷內，整體店氛圍很輕鬆。
這天是晚餐前去pre-drink, 經典調酒做得很不錯。有機會去嘗試咖啡。","In the quiet alley, the atmosphere of the overall store is very easy.
This day is to go to Pre-Drink before dinner. The classic bartending is very good.Have a chance to try coffee.",False,0.15,0.0,0.85,0.6659
"氣氛非常好環境很安靜，很適合單人去工作，或是和朋友小聲聊天，
店裡居然在播Regular Show老闆品味不簡單

酒單選擇不多，沒有常駐食物類型選擇，但單人低消500，有點難達到(不是500太高是有點難湊)

真的很舒服，會想再回訪","The atmosphere is very good and the environment is quiet, very suitable for single people to work, or chat with friends,
The shop is actually broadcasting the dose of regula show.

There are not many choices for wine lists, there are no resident food type choices, but single people eliminate 500, which is a bit difficult to reach (not 500 too high, it is a bit difficult)

It's really comfortable, I want to return to visit again",False,0.135,0.091,0.774,0.4463
"是一間有供應調酒的咖啡廳，因此下午就能在這喝到酒飲
調酒的路線以經典品項為主，少數幾樣是特製的調酒
但這邊飲品為主，甜點選項就比較沒那麼豐富
空間則是相當舒適、寬敞，有點中西式合璧的傢俱元素，滿有特色，並且可以看到老闆自己一些興趣擺設

飲品我個人認為都是有 80 分以上的水準，不到超頂尖，但都有達到相當的水準
經典調酒的呈現算忠於原味的路線，調製起來順口好喝，保留住酒感，但自然不刺激，該有的表現大致有出來
咖啡一樣在味道表現也及格，沖泡的韻味讓人喜歡
但咖啡和酒飲一樣，層次變化稍微沒那麼豐富，如果有的話應該會再更喜歡一些","It is a coffee shop with bartender, so you can drink it here in the afternoon
The route of bartending is mainly classic items. A few are specially made bartender
But the beverages here are mainly, the dessert option is less rich
The space is quite comfortable and spacious, a bit of Chinese and Western -style furniture elements, full of characteristics, and you can see

I personally think that the drinks have a level of 80 or more.
The presentation of the classic bartending is a loyalty line, the modulation is delicious and delicious, and the wine feels, but it is naturally not stimulated.
The taste of coffee is also inaccuated, and the flavor of brewing makes people like
But coffee is the same as wine, and the layers of changes are not so rich. If so, you should prefer more",False,0.164,0.042,0.794,0.9733
"初訪是朋友推薦的溫馨小酒bar
推薦給喜歡想找放鬆想跟朋友聚會的好地方
店內的杯子跟裝潢風格都很有特色
老闆人很Nice～
白天是咖啡廳下次再來試試銅鑼燒跟抹茶
🤍

舒適度⭐️⭐️⭐️⭐️⭐️
調酒⭐️⭐️⭐️⭐️⭐️","The first visit is a warm little wine recommended by friends
Recommended for a good place you like to relax and meet with friends
The cups and decoration styles in the store are very distinctive
The boss is very nice ~
During the day is the coffee shop next time to try the gongs and matcha tea
Bleak

Comfortable ⭐️⭐️⭐️⭐️⭐️⭐️
Bartending ⭐️⭐️⭐️⭐️⭐️⭐️",False,0.296,0.0,0.704,0.9723
"髒咖啡｜
冷的重乳和熱濃縮的衝突感很酷
口感很厚 還有可可粉提味 香氣很足
可以試試看！
（下次補圖）

銅鑼燒｜
不會太甜，點了抹茶口味，個人喜歡回溫一點的口感，有豆餡的食感

有插座可辦公，氣氛舒服，白天咖啡晚上可以留下來喝酒
老闆有趣好聊 還請了shot🤣","Dirty coffee ｜
Cold heavy milk and the sense of heat concentration are cool
The taste is very thick and the cocoa powder is full of aroma
You can try it!
(Next supplement)

Causeway ｜
It will not be too sweet, ordered the flavor of matcha, personally like to warm up a little bit, there is the food feeling of bean filling

There are sockets to work, and the atmosphere is comfortable.
The boss is fun and chats, and please ask Shot 老",False,0.18,0.056,0.765,0.8754
非常棒的調酒體驗。帥老闆很用心在經營～ 杯子都是精心挑選的。門口有個小公園，天氣好還可以在門口小野餐。推薦愛品酒的朋友一定要來坐坐喔～,"A great bartending experience.The handsome boss is in business ~ The cups are carefully selected.There is a small park at the door, and the weather can also be a little picnic at the door.Recommended friends who love wine must come to sit down ~",False,0.292,0.0,0.708,0.9442
