Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"在古亭站附近的巷弄裡
懷舊感老屋改造，有一、二樓
大概可以容納40人左右
整體是懷舊裝潢，氛圍舒適放鬆
酒保很有趣，回來聊天合照

調酒酒單是麻將
很好玩，可以盲摸來喝～
顏色有分口味
紅字-偏甜；綠字-偏酸；黑字-酒感較厚
不過喝完感覺酒感都不輕😂

熟食點了：
綜合炸物拼盤
烤雞翅
BBQ披薩
臘腸披薩
銀絲卷
食物都滿推的～
最喜歡烤雞翅跟臘腸披薩

有空可以來走訪～","In the alley near Guting Station
The renovation of nostalgia and old house, with the first and second floors
About 40 people can accommodate about 40 people
The overall is nostalgic decoration, comfortable and relaxed atmosphere
The wine insurance is very interesting, come back and chat

Broken wine list
It's fun, you can touch it blindly ~
The color is divided into flavor
Red characters-sweet; green characters-acidic; black characters-thick wine feel
But feel the wine is not light after drinking 酒

It's a cooked food:
Comprehensive explosive platter
Grilled chicken wings
BBQ pizza
Sausage pizza
Silver roll
The food is full ~
Favorite roasted chicken wings and sausage pizza

You can visit when you have time ~",False,0.117,0.016,0.867,0.8967
酒很好喝，酒精濃度夠，一開始的酒單是看特製的麻將，所以如果不知道要點什麼可以用摸牌的方式隨機點，非常特別，也可以挑戰老闆 跟老闆形容想要的酒，老闆會幫你客製化，店員們跟顧客的互動熱絡又自在，裡頭顧客們都會互相聊天，氣氛在George 哥的帶動下大家很快就打成一片了，這種放鬆歡樂的感覺，真的是很難得的一個喝酒地點，加上地點在古亭捷運站7號出口路程不到一分鐘，是同學朋友們聚會聊天的好地方！,"The wine is delicious, and the concentration of alcohol is enough. At the beginning, the wine list was to see the special mahjong, so if you do n’t know what you want to order to use the card to be randomly, it is very special. The boss will help you be customized. The clerk's interaction with the customer is hot and comfortable. The customers will chat with each other. The atmosphere is driven by George. A rare place for drinking, plus the location of the No. 7 exit at Guting MRT Station is less than one minute, is a good place for classmates and friends to meet and chat!",False,0.185,0.0,0.815,0.9682
"很喜歡這邊的氛圍跟服務
嘴饞點了雞米花，很香很好吃！
調酒也很喜歡，希望下次還有機會去，今天沒喝夠xD
也謝謝老闆各請了一杯shot🫶🏼
(調酒忘了拍起來 失策","I really like the atmosphere and service here
I tipped chicken and rice flowers, very fragrant and delicious!
I also like bartending. I hope there will be a chance to go next time. I don’t drink enough XD today
Thank you, the boss also invited a cup of shot 了
(Forgot to make a decision when you are alcohol",False,0.292,0.0,0.708,0.966
"復古老宅風的「小巷裁縫」，有露天的室外座位以及兩層樓的室內座位，室內空間不管是一樓或是二樓，都瀰漫著淡淡一股煙味，空氣不太清新，不是很喜歡！每人低消為$350、無收取服務費。當天的餐點不怎麼滿意(以下說明)，調酒喝起來也頗甜的。

🔸️ 總裁炸物拼盤 $500
可以任選菜單上的四種炸物，我們點了雞米花、炸牡蠣、酥炸魚塊、香濃起司條，加上固定班底-脆薯佐松露醬。炸物上桌時，點的四款炸物溫度都是溫溫地@@，如果是現炸的，基本上應該要熱呼呼的吧！除此之外，麵衣外皮也不夠酥香。

🔸️ 巷口手工水餃 (高麗菜/韭菜) 10顆 $150
從點餐到水餃上桌，等了約莫一個半小時！真的等很久…，中間有詢問過店家，店家說還再煮！好不容易水餃上桌，一吃居然是高麗菜口味，可是我們點的是韭菜水餃ㄟ！再次詢問店家，原來是廠商包裝外印韭菜口味，沒想到裡面是高麗菜水餃XD！店家有說要再給我們一杯調酒作為補償，我們有婉拒了！但內心還是會小不開心，我們沒有想要吃高麗菜水餃啊啊啊！

付款方式：現金/街口支付","The ""alley tailor"" of the retro old house has open -air outdoor seats and two -story indoor seats. Whether the indoor space is the first or second floor, there is a touch of smoke. I like it very much!Each person is low at $ 350, and no service fee is charged.The meals on the day were not very satisfied (hereinafter explained), and the bartending was also very sweet.

️ President exploding platter $ 500
You can choose the four kinds of fried objects on the menu. We ordered chicken rice, fried oysters, crispy fried fish pieces, fragrant ripples, plus fixed team-crispy potato Sato sauce.When the fried object is on the table, the temperature of the four fried objects ordered is warmly @@. If it is fried, basically it should be hot!In addition, the outer skin of the noodles is not crispy enough.

水️ Handmade dumplings (Korean vegetables/leek) 10 $ $ 150
From ordering to dumplings, I waited for about an hour and a half!I really waited for a long time ..., I asked the store in the middle, and the store said that it was cooked again!After all, the dumplings were on the table, and when I ate it, it was actually the taste of cabbage, but we ordered leek dumplings!Ask the store again, it turned out that the manufacturer's packaging was printed with leeks. I did not expect it to be the Gauntana dumplings XD!The store said that we want to give us a cup of bartender as compensation, we have declined!But there will still be a small and unhappy in our hearts. We don't want to eat Korean vegetable dumplings!

Payment method: cash/street payment",False,0.045,0.06,0.895,0.6133
"在羅斯福路的巷弄裡。輕鬆的氣氛、年輕的面孔，豐富的酒單和菜單。上下兩層樓，各式老派沙發有種低調優雅、內斂華麗。
點了台式鹽酥雞和檸檬烤雞翅，有85分水準👍調酒表現更優，原來威士忌加了苦艾酒和煙燻蘋果木如此搭調～掀蓋白煙緩緩湧動飄散，視覺已浪漫😍酒杯才一靠近，立馬嗅到個性十足的煙燻風味，嗅覺超驚豔😲一入口，味覺欣然被收服。","In the alley on Rooseford Road.A relaxed atmosphere, young faces, rich wines and menus.There are two floors on the upper and lower floors, and all kinds of old sofas have low -key elegance, restrained and gorgeous.
I ordered desktop salt crispy chicken and lemon grilled chicken wings. There are 85 points. The bartending performance is better. It turns out that the whiskey adds bitter Ai wine and smoky apple wood so much ~ The lift white smoke slowly fluttered, the vision has already been, the vision has already been, As soon as the romantic wine glass was approaching, I immediately smelled the smoky flavor of personality, and the sense of smell was super stunning.",False,0.217,0.051,0.731,0.9716
"整體佈置很有年代氛圍感，介意可以跟店員說往二樓坐，空間很大，沙發座位真的很舒服⁠◝⁠(⁠⁰⁠▿⁠⁰⁠)⁠◜
⁠調酒Cp值高，品項蠻多可以選擇，而且介紹詳細，店員會幫忙推薦♥️好喝且好看~
給五星好評有送下酒菜，但是真的是推薦，老闆人真的很好，直接阿薩力的給shot，荔枝口味相當爽口❤️下酒菜的優惠也很好~
披薩是屬於較薄的餅皮，不過起司和料豐富，也很讚，炸物拼盤任選除薯條的四樣，總之會想放入再訪系列的~","The overall layout has a sense of atmosphere. I mind can tell the clerk to sit on the second floor. The space is very large, and the sofa seat is really comfortable (⁠⁰⁠▿⁠⁰⁠) ⁠◜
高 The cp has a high CP value, and the items can be selected as many, and the introduction is detailed.
Give five -star praise to send wine and vegetables, but it is really recommended. The boss is really good. Saul directly gives shot. The lychee flavor is quite refreshing ❤️ The discount of drinking and vegetables is also very good ~
Pizza belongs to thin cakes, but the cheese and ingredients are rich and very good. The explosive platter is the same as the French fries. In short",False,0.187,0.0,0.813,0.9792
"一進店內煙味很重，包廂也有一點點
店內佈置蠻用心的
座位間隔蠻放鬆的
隔壁桌說話音量大聲地貫穿樓層
即使坐在隔壁的隔壁桌還是很被干擾
不過店員有提出解決方案

店員很客氣很親切說話都會帶著笑容
飲料有點微微打翻時的處理方式是繼續端給客戶，蠻特別的😅
椅子軟硬適中坐起來很舒服
一杯酒的價格介於300-400
有個鳳梨口味的蠻好喝
炸物拼盤蠻大的也還蠻好吃","The smell of smoke in the store is very heavy, and the box has a little bit
The layout in the store is quite attentive
The seat interval is quite relaxed
The volume of speaking next door to the floor loudly through the floor
Even sitting at the next table next door is still disturbed
However, the clerk has proposed a solution

The clerk is very polite and kindly talks with a smile with a smile
The processing method when the drink is slightly turned over is to continue to the customer, which is quite special.
The chair is soft and hard to sit and it is very comfortable to sit up.
The price of a glass of wine is 300-400
There is a pineapple flavor, it's so delicious
The frying platter is pretty delicious",False,0.204,0.025,0.771,0.9826
老闆非常熱情~ signature的巷口奉茶香味很特別 酒感有層次,The boss is very enthusiastic ~ Signature's alleys are very special with tea.,False,0.371,0.0,0.629,0.7569
兩層樓的房子，老闆很熱情,"The two -story house, the boss is very enthusiastic",False,0.304,0.0,0.696,0.5413
"店裡煙味有點重
有個店員很奇怪還有檳榔味讓人感覺不太舒服
點了2款店員推薦的酒都覺得不好喝，糖漿味明顯到噁心，去其他店就算酒不是很合口味也不會這樣難以入口
炸銀絲卷看起來漂亮但表皮一點都不脆喔","The smell of smoke in the shop is a bit heavy
A clerk is very strange that the betel nut flavor makes people feel uncomfortable
I ordered the wine recommended by 2 shopkeepers. I feel that it is not delicious, and the syrup smell is obviously nauseous. Even if the wine is not very good, it will not be so difficult to import it.
The fried silver scroll looks beautiful but the epidermis is not crispy at all.",False,0.046,0.11,0.844,-0.5311
