Original,EN,Needs Review,Positive,Negative,Neutral,Compound
喝酒的好地方，可以騎腳踏車風景漂亮老闆人又很好又很幽默，晚上8點開，你想要喝到多久只要老闆開心他可以陪你喝到早上6點，這裡的週遭除了酒吧以外，有一些餐點可以吃，非常適合在這邊談天喝著清涼的啤酒,"For a good place to drink, you can ride a bicycle and beautiful boss. The boss is very good and humorous. At 8 o'clock in the evening, how long do you want to drink? As long as the boss is happy, he can accompany you to 6 o'clock in the morning. There are some meals to eat, which is very suitable for drinking cool beer here",False,0.255,0.0,0.745,0.9593
"啤酒調酒選擇多
價格便宜，約150-200左右
食物好吃，老闆親切健談","Beer bartending selection
The price is cheap, about 150-200
The food is delicious, the boss is kindly talked about",False,0.289,0.0,0.711,0.7845
店內平日生意就非常好（此次來是禮拜一晚上），旁邊河濱夜晚的景色很很好，露天的可能還要端看天氣好不好，店內有墨西哥薄餅、炸物、調酒（介於150-200元左右）、啤酒等等的選擇，問過店員是說平常平均開到凌晨兩三點，若客人比較少會比較早收。,"The business in the store is very good on weekdays (this time it is one night), the scenery of the riverside night is very good. The open -air may also look at the weather. Around 150-200 yuan), beer and so on, I asked the clerk to say that it usually opened to two or three in the morning. If there are fewer guests, it will be collected earlier.",False,0.088,0.0,0.912,0.7496
沒有低消 點了一杯龍舌蘭日落 甜度酒精適中 很順口 也不小杯 還有一份墨西哥餅 吃起來蠻香 量也不少 起司比較單調 因為是焗烤起司 整體來說cp值還不錯 下次還會再來,"There is no low point to disappear a cup of agave, sunset sweetness, is very smooth, and there is no small cup, and a Mexican cake tastes a lot of fragrant amount. Will come again next time",False,0.119,0.097,0.784,0.2297
老板個性海派開朗👍🏻,The boss's personality is cheerful 海,False,0.412,0.0,0.588,0.5423
很有個性的一家酒吧。,A very individual bar.,False,0.0,0.0,1.0,0.0
非常有氣氛的地方，從腳踏車道岔出來的一個很特別的地方，音樂美酒 還有一群好夥伴,"A very atmospheric place, a very special place from the bicycle lane, there is a group of good partners in music wine",False,0.228,0.0,0.772,0.7089
燈光美，氣份佳，老闆又帥氣，人超好,"The lights are beautiful, the gas is good, the boss is handsome, the person is so good",False,0.514,0.0,0.486,0.9292
很棒的戶外酒吧，平易近人的價位，異國風味的美食，熱情豪邁的老闆，以及酷臉但善良的狗兒（旺福），都是吸引許多人前往的原因，常常是客朋滿座的，並且不定時舉辦音樂活動，真的是紓壓釋壓的好地方！,"The great outdoor bar, the approachable price, the exotic food, the enthusiastic boss, and the cool but good dog (Wangfu) are all the reasons that attract many people. Holding music activities from time to time is really a good place to relieve pressure!",False,0.359,0.047,0.593,0.9546
有時候會有駐唱的樂團，酒cp值超級高！已經來了3次以上了,"Sometimes there will be a singing orchestra, the wine CP value is super high!Already more than 3 times",False,0.292,0.0,0.708,0.7644
酒好好喝，旺福好乖巧可愛～,"The wine is delicious, and Wangfu is so cute and cute ~",False,0.546,0.0,0.454,0.8963
音樂好聽， 酒好喝， 菜單很爆笑呦 2023 3/22夜 騎單車到此一遊， 肚子滿滿心中也滿滿的 ：-）！！！,"The music is nice, the wine is delicious, the menu is very hilarious. 2023 3/22 night cycling to travel here, the stomach is full of heart :-)!IntersectionIntersection",False,0.378,0.0,0.622,0.9323
夜晚適合聽現場音樂演唱，樂團有才華，主唱唱功強，多家餐食，酒類多樣選擇，價錢合理。,"At night, it is suitable for listening to live music singing. The orchestra is talented, the lead singer has strong singing skills, multiple meals, diverse choices of alcohol, and reasonable price.",False,0.185,0.0,0.815,0.765
酒好喝、食物好吃，然後超級便宜，拜託這家店永遠長存,"The wine is delicious, the food is delicious, and then it is super cheap. Please ask this shop forever",False,0.476,0.0,0.524,0.9274
老闆超Nice! 還有小孟哥👍 …,The boss is super nice! And Xiao Meng brother 👍 ...,False,0.411,0.0,0.589,0.7901
"異國料理，尚可
還是在泰國好吃","Exotic cuisine, still
Still delicious in Thailand",False,0.381,0.0,0.619,0.5719
週末的氣氛超好,The atmosphere of the weekend is super good,False,0.531,0.0,0.469,0.7783
老闆熱情 聚會的好地方 讚,The good place of the boss's enthusiastic party,False,0.638,0.0,0.362,0.8316
放輕鬆的好地方,Easy place,False,0.744,0.0,0.256,0.4404
錙銖必較？？？🥲🥲🥲 …,Will baht compare?IntersectionIntersection🥲🥲🥲 🥲🥲🥲 ...,False,0.0,0.0,1.0,0.0
🤤🤤🤤🤤🤤🥵 …,🤤🤤🤤🤤🤤🥵 …,False,0.0,0.0,1.0,0.0
好喝又便宜,Drink and cheap,False,0.0,0.0,1.0,0.0
在寒冷的地方，食物並不令人印象深刻，但便宜到足以忽略,"In the cold place, food is not impressive, but it is enough to ignore",False,0.0,0.298,0.702,-0.625
好喝✨,Delicious ✨,False,1.0,0.0,0.0,0.7184
喝,drink,False,0.0,0.0,1.0,0.0
