Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"包裝完美的飲料店，咖啡和調酒的組合完全有打到我。可惜咖啡是走比較平價的路線，不是精品咖啡那種，風味上也比較不能要求。水果風味的咖啡，不知道是否在咖啡豆上有做變化？

未來有機會會嘗試調酒，也許會讓人驚豔。","The perfect beverage shop, the combination of coffee and bartending has completely hit me.Unfortunately, coffee is a relatively affordable route. It is not a fine coffee, and it is less required in flavor.Fruit -flavored coffee, I wonder if it has changed on coffee beans?

If you have the opportunity to try sober in the future, it may be amazing.",False,0.154,0.024,0.822,0.866
"環境：☆☆☆
服務：☆☆☆☆
食物：☆☆☆☆
初來乍到，NAKA Taipei，都說酒與咖啡萬變不離其宗，兩者是有共通之處的
焦糖鳳梨咖啡
咖啡醇厚應該是用Espresso，再搭配新鮮鳳梨與氣泡水，少稍的甜提味，以及焦糖香氣，濃郁中順口，層次鮮明，什麼階段什麼風味突顯，且炙燒過的鳳梨乾也是香甜","Environment: ☆☆☆
Service: ☆☆☆☆
Food: ☆☆☆ ☆
When you first arrived, Naka Taipei said that wine and coffee are unable to leave the ancestors.
Caramel pineapple coffee
Coffee mellow should be used with Espresso, and then with fresh pineapple and bubble water, less sweet and scent, and caramel aroma, rich mid -opening, clear layers, what stages are highlighted, and the dried pineapple that has been burned is also sweet.",False,0.181,0.015,0.803,0.9187
"今天去華山的路上經過這家外型亮眼，簡潔優雅又時髦的咖啡店。走進去看了菜單才發現他們也有賣各種調酒，而且有很多咖啡的口味都是獨家特調。

今天選了有鳳梨口味的咖啡，端上來光是外型就非常漂亮，喝下去更讓人驚艷，香甜的鳳梨跟微苦的咖啡搭配的非常巧妙，在炎炎夏日喝下去特別沁涼消暑。

店裡空間算蠻大的，而且算是半開放式的空間，沒有座位但有可以倚著的桌子。整體設計非常有科技未來感，讓人感到很舒服放鬆。工作人員的服務態度也非常親切熱情，下次會再回來試試他們的調酒❤️","Today, I went to Huashan on the way through this bright, elegant, elegant and fashionable coffee shop.After walking in and watching the menu, I found that they also sold various bartender, and the taste of many coffee is exclusive special.

Today, I chose coffee with pineapple flavors. The appearance of the light is very beautiful, and it is even more amazing to drink. The sweet pineapple and the bitter coffee are very clever. It is particularly cool to drink in the hot summer day.

The space in the store is quite large, and it is a semi -open space. There are no seats but there are tables that can be leaned.The overall design is very scientific and technological, making people feel comfortable and relaxed.The staff’s service attitude is also very kind and enthusiastic. I will come back next time to try their bartender ❤️",False,0.206,0.021,0.773,0.982
"三訪的愛店，高質感的咖啡/調酒吧，
價格也不貴。
特調系列非常好喝，推：鮮橙咖啡、紅心芭樂、白巧薄荷拿鐵、葡萄柚咖啡","Three visit love shops, high -quality coffee/bartending bartender,
The price is not expensive.
The special series is very delicious, push: fresh orange coffee, red heart guava, white mint latte, grapefruit coffee",False,0.346,0.052,0.602,0.9287
開在華山文創園區旁的外帶咖啡，有很多水果口味的特調咖啡，覺得蠻特別的，有一兩個立座以外帶為主的店。,The take -out coffee beside Huashan Cultural and Creative Park has a lot of fruit -flavored special coffee. It feels quite special. There are one or two shops that are main.,False,0.235,0.0,0.765,0.8221
「NAKA Taipei」位在忠孝東路上，靠近忠孝新生捷運站1號出口，或許生活節奏快，不是路過就是錯過，幸好店名「NAKA」引起我的注意，走到門口望著裡面瞧瞧，才知道是飲料咖啡還有調酒蠻獨特風格的店。店內的裝潢設計很有質感，擺設也很潔淨雅致，服務態度很親切。店家標榜著自調的飲品，非常的NAKA，從喝第一口開始，到最後一口都可以保持著平衡的風味，甚至最後一口都能讓你回味無窮喔！與NAKA相識，與生活共飲。我們食客算不少，外帶好幾款的咖啡及飲品。「提拉米蘇拿鐵」及「拿鐵」比較迎合大家的胃口，拿鐵喝慣了，到這裡還是唯一不二的選擇，跟外面的拿鐵相比，還是別有風味的啦！「桂花烏龍拿鐵」這杯拿鐵蠻接地氣的，濃厚的桂花香烏龍味，輕爽的口感帶有甘美的茶香，直得一試。下次一定要親臨現場，再試試別的飲品～,"""NAKA TAIPEI"" is located on Zhongxiao East Road, near the exit of No. 1 of Zhongxiao Newborn MRT Station. Perhaps the pace of life is fast, either passing by or missing. Fortunately, the store name ""NAKA"" attracts my attention. Knowing that it is a shop with drink coffee and a unique style of bartending.The decoration design in the store is very textured, the furnishings are also clean and elegant, and the service attitude is very kind.The store advertises the self -modified drink. It is very Naka. From the first bite, to the last bite, you can maintain a balanced flavor, and even the last bite can make you have an endless aftertaste!Know with Naka and drink with life.We have a lot of diners, and we take several coffee and drinks.""Tiramisu latte"" and ""latte"" are more catering to everyone's appetite. Latte is used to drinking. Here is still the only choice. Compared with the latte outside, it is still unique!The cup of ""Osmanthus Oolong"" is a cup of latte, which is very grounded, strong osmanthus fragrant oolong flavor, and the light taste has a sweet tea fragrance.Be sure to come to the scene next time, and try other drinks ~",False,0.085,0.01,0.905,0.9409
"開在忠孝東路上華山文創園區的旁邊，晚上經過會以為是酒吧，燈光昏昏暗暗的。飲品以咖啡為主，有很多種混搭，例如水果、酒類的搭配，滿特別的。
第一次點了芒果厚椰拿鐵，用新鮮水果的果泥搭配濃郁的牛奶，咖啡味也沒有被壓過去。整體滿好喝的，塑膠杯裝也很好拍👌
如果有經過華山文創園區，會想再去喝其他的品項。","It is next to the Huashan Cultural and Creative Park on Zhongxiao East Road. At night, I think it is a bar, and the lights are dull.Drinks are mainly coffee, and there are many mixes, such as the combination of fruits and wines, which are full of special.
For the first time, I ordered the mango thick coconut latte. The fruit mud with fresh fruit was paired with rich milk, and the coffee flavor was not pressed.The overall is delicious, and the plastic cup is also very easy to shoot 👌
If you have passed the Huashan Cultural and Creative Park, you will want to drink other items.",False,0.222,0.021,0.757,0.9752
據說晚上是酒吧？早咖晚酒？ 那有什麼理由討厭這家店呢？咖啡本身中規中矩，但就略顯為一般，或許晚上的雞尾酒會更有特色？空調可以再強一些。加油👏,"It is said that it is a wine at night?Early coffee and late wine?Is there any reason to hate this shop?Coffee itself is quite satisfactory, but it is slightly average. Maybe the cocktails at night will be more distinctive?The air conditioner can be stronger.Come on",False,0.039,0.069,0.892,-0.3428
桂花烏龍拿鐵很驚艷，服務也很好，介紹得很清楚。希望下次試別的飲料！,"Osmanthus oolong latte is amazing, the service is also very good, and the introduction is very clear.Hope to try other drinks next time!",False,0.258,0.0,0.742,0.8066
"向來蠻怕生椰跟牛奶的，結果喝了朋友點的生椰拿鐵，意外非常喜歡！
我點的紅芭樂咖啡也十分清爽好喝，推薦會想回訪","I was always afraid of raw coconut and milk. As a result, I drank the raw coconut latte that I ordered a friend. I liked it very much!
The red guava coffee I ordered is also very refreshing and delicious. I recommend that I want to return to visit",False,0.242,0.0,0.758,0.9194
