Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"在巷子裡不太起眼，店員厭世但友善，好喜歡這種感覺，不會讓人有壓力，菜單有趣耐人尋味，好多小細節好可愛，店面設計很多小巧思！
重點是！東西好好吃….意外的好吃….吃完超飽，根本是高於餐酒館的水準🥹酒也不錯很有特色，適合下班後肚子餓又想喝酒的人🫰","Instead of eye -catching in the alley, the clerk is tired of the world but friendly. I really like this feeling. It will not make people feel stressful. The menu is fun and intriguing. Many small details are so cute. There are many small ideas in the store design!
The point is!The things are delicious ... unexpectedly delicious .... After eating, full, it is better than the level of the dining tavern.",False,0.337,0.062,0.601,0.9853
餐點很棒。漢堡裡頭真厚牛排，多汁美味。非常非常好吃。葡萄酒酒杯有用心，可惜化妝室不夠乾淨，希望這家店不會因為時間，變得很髒。,"The meal is great.Hamburg is really thick steak, juicy and delicious.Very very delicious.The wine glass is attentive, but unfortunately the makeup room is not clean enough. I hope that this shop will not become dirty because of time.",False,0.148,0.128,0.724,0.2434
"公館四號出口
同時是書店也是餐酒館
很酷的店
沒有低消.不限時
酒單多到完全不知從何看起🤣直接請老闆推薦

- 很客家ㄟ林龜尼 $380
蠻辣的清炒義大利麵

- 指引光明的導路基 $230
炸雞上面會點火 超酷

- 與世隔絕的蛋 $280
雖然很多人都點.但我覺得普通😆

調酒直接跟老闆說我想要的味道.請老闆幫忙推薦
真的很好喝.很像果汁","Mansion No. 4 exit
At the same time, it is a bookstore and a dining tavern
Cool shop
No low. Unlimited time
I do n’t know where I look at it, I do n’t know what to look at the boss to recommend it.

-D very Hakka ㄟ -3 $ 380
The spicy stir -fry pasta

-The guide base of light $ 230
The fried chicken will ignite super cool

-Dat egg $ 280
Although many people order. But I think ordinary

Talk to the boss and tell the boss the taste I want. Please help the boss to recommend it
It's really delicious. Very like fruit juice",False,0.234,0.0,0.766,0.9792
餐點味道不錯，環境昏暗氣氛不錯，菜單設計很用心，厭世主題很到位，但當天有太多突發事故，降低了一開始的好感度。,"The meal tastes good, the environment is dim, the menu design is very attentive, and the theme of the world is in place, but there are too many unexpected accidents that day, which reduces the favorability at the beginning.",False,0.047,0.07,0.883,-0.25
"很少主動在 Google 評分，這次我主要是衝著氛圍來評分的。
好愛這裏的陳列收藏，書籍內容能夠救贖可憎的人們，某種層面來說，這裏就是地獄的天堂。
好愛這裏的店員，面癱的神情卻能細心聆聽到訪者的要求，讓人感到冰冷，也無限溫暖。
好愛這裏的酒精與咖啡因，最推薦「好好活著 To be abv. 23%」，因為只有這傢伙瞭解你。
探訪過臺北市數十間咖啡廳與酒吧的我，只有這家是個成功的避難所，沒有低消又沒有限時，讓人想要永遠地住在這裡。
對了，老闆很帥也是加分項目。","I rarely take the initiative to score on Google, this time I mainly score at the atmosphere.
I love the collection of display here. The content of the book can be redeemed and abominable people. In a certain level, this is the paradise of hell.
I love the clerk here, but the expression of facial paralysis can be carefully listened to the visitors' requirements, making people feel cold and infinitely warm.
I love the alcohol and caffeine here, the most recommended ""To Be ABV. 23%"", because only this guy knows you.
I visited ten cafes and bars in Taipei City. Only this one is a successful shelter. There is no low and limited time. It makes people want to live here forever.
By the way, the boss is very handsome and the bonus project.",False,0.254,0.031,0.715,0.988
店裡很多富有巧思的飲品和裝飾，除了酒也有鹹食可以點，菜單櫃檯自取也有寫明店內規則，適合需要放鬆喝一杯不過於要求環境的人,"There are many ingenious drinks and decorations in the store. In addition to wine, there are salty foods to order. The menu counter also indicates that the rules in the store are suitable. It is suitable for people who need to relax and drink a cup.",False,0.061,0.0,0.939,0.4404
"☛ #尼克到處吃美食 ღ
☛ #厭世會社 The Misanthrope Society
☛  復古厭世氛圍餐酒館

位於公館捷運站4號出口步行約2分鐘，
隱藏在神秘巷弄裡，外觀是黑色系充滿了厭世氛圍，
是一間結合書店的餐酒館，也是咖啡廳喔～
重點不限時、沒有低消、不收服務費，超佛心！
ㄧ樓是復古氛圍燈光較昏暗氣氛超棒的，
地下室還有大量的書籍可以免費閱讀，
提供小食、主食、炸物、還有調酒、紅白酒、
想喝咖啡、手沖這裡也有，下午就能買醉😂
菜單名稱都好有特色，每ㄧ道都好驚喜無雷🫶
好適合三五好友聚餐，下班後來喝ㄧ杯好放鬆，
快推薦給身邊厭世的朋友們吧～

⊛ 晚餐供應時間為17：30 - 22 ：30

☛ 與世隔覺的蛋  $280
是使用牛絞肉先炸再烤，將肉汁鎖住🤤
外酥內軟口感綿密，裡面還有包裹著半熟蛋，
切開後蛋黃流出超療癒的，
最後再淋上蜂蜜芥末醬和泰式的是拉差醬，
不僅造型吸睛好吃又好拍，每ㄧ口都驚喜，
店裡的人氣必點！

☛ 指引光明的導路雞 $230
沒錯又是諧音梗，就是豆乳雞翅！
裹上黑色（竹炭）外衣炸的好酥脆，肉質鮮嫩多汁，
這ㄧ道也是非常有特色，還會附「納骨塔」😂
可以放雞翅的骨頭，好可愛～
上菜時還會先點火讓「手機先吃」😆很好拍照～

☛ 很客家ㄟ林龜尼 $380
麵條是細扁麵，口感Q彈軟硬適中，
融合客家風味的鹹豬肉，鹹香夠味，
喜歡吃辣的會很愛這ㄧ道👍

☛ 你蘋什麼鴨燉飯 $360
帶有米心的燉飯口感粒粒分明，
加入焦糖蘋果蔬菜泥去燉煮帶有淡淡蘋果香氣，
配料有鴨肉、煙燻臘腸、用料好豐富，
還有鋪上黑色的堅果增加口感。

☛ 月初就吃土 $200
設計成盆栽的造型，很特別真的很像土XD
加入大量巧克力碎片，內餡是提拉米酥好綿密，
口感滑順忍不住ㄧ口接著ㄧ口，ㄧ下就吃完了！
連甜點都好優秀，份量也好多建議分食。

☛ 厭世人生 $400
☛ 高架橋邊綻裂的煙火 $400
2杯調酒都很有特色很順口，
厭世人生是以酸甜苦辣做為這杯調酒的發想，
是ㄧ杯咖啡調酒，尾韻帶點嗆辣感是加入薑汁汽水。
高架橋的煙火送上時會點燃仙女棒，超美的！
是酸甜果香風味，有加入紫蘇、紅心芭樂⋯等
想要拍照的話選這杯就對了🫶","处 #Nick eats food everywhere ღ
社 #☛ ☛ The Misanthrope Society
氛The retro -nasty atmosphere restaurant

Located on the 4th exit of the MRT Station for about 2 minutes,
Hidden in the mysterious alley, the appearance is that the black line is full of the atmosphere of the world,
It is a tavern that combines the bookstore, and it is also a cafe ~
The key points are not limited, no low, no service fee, super Buddha heart!
ㄧ 围 is the dim atmosphere of the retro atmosphere.
There are a large number of books in the basement that can be read for free.
Provide snacks, staple foods, fried objects, bartending, red and white wine,
If you want to drink coffee, there are hand -rushing here, you can buy drunk in the afternoon
The menu name is good, and every Tao is so pleasantly surprised without thunder.
It's suitable for three or five friends to dinner, drinking a cup after get off work, it's easy to relax.
Recommend to friends who are nicknant around you ~

1 Dinner supply time is 17:30-22: 30

蛋 蛋 ☛ ☛ ☛ $ 280
Use beef grim fried before baking, lock the gravy 🤤
The outside crispy and soft mouth is dense, and there are semi -cooked eggs inside.
After cutting, the egg yolk flows out of healing,
Finally, the honey mustard sauce and the Thai style are La Mai sauce,
Not only is the styling and delicious and delicious, but every mouth is surprised,
The popularity in the store must order!

路 Guide the bright guide chicken $ 230
Yes, it is a homophonic stalk, that is, soy milk chicken wings!
Wrapped with black (bamboo charcoal) coat fried and crispy, fresh and tender and juicy,
This Tao is also very distinctive, and it will also be attached to the ""Bone Tower"" 😂
You can put the bones of chicken wings, so cute ~
When serving, you will ignite first to make ""mobile phone first eat"" 😆 very good to take pictures ~

龟 Very Hakka 尼 尼 家 家 $ 380
The noodles are fine flat noodles, and the taste Q bombs are soft and moderate.
Salted pork with Hakka flavor, salty flavor,
If you like spicy food, you will love this Tao very much

炖 What duck stewed rice is $ 360
The taste of stewed rice with rice heart is clear,
Add the caramel apple vegetable mud to stew with a faint apple aroma,
The ingredients include duck meat, smoky sausages, and rich ingredients,
There are also black nuts to increase taste.

Eat soil $ 200 at the beginning of the month
The shape designed into potted plants is really really like Earth XD
Add a large amount of chocolate fragments, the filling is tilted and dense,
The taste is smooth and unable to help the mouth, and then I eat it under the mouth!
Even desserts are excellent, and the amount of portion is recommended.

$ $ ☛ ☛ ☛ $ 400
裂 The cracking fireworks at the viaduct $ 400
2 cups of alcohol are very unique,
Life is the idea of ​​using sourness and bitterness as this cup of bartender.
It is a cup of coffee bartending, and the rhyme with a little spicy feeling is to add ginger soda.
When the fireworks of the viaduct are delivered, the fairy stick will be lit, which is super beautiful!
It is a sweet and sour flavor, including Zisu, red heart guava, etc.
If you want to take a picture, choose this cup right?",False,0.2,0.023,0.776,0.999
"初訪是同事聚餐，八卦、趣事、珍饈杜康
二訪是夫妻約會，一起。睡著。的小孩們

不變的是悠閒感跟滿足口慾的餐點，一定要「滿足」，不然生命就要浪費地過去了","The first visit is colleagues' dinner, gossip, fun, and Jane Dukang
The second visit is a husband and wife date, together.sleep.Children

What is unchanged is the meal that is leisurely and satisfied with lipstick. Be sure to ""satisfy"", otherwise life will be wasteful.",False,0.223,0.033,0.744,0.8658
"好愛這裏的陳列收藏，書籍內容能夠救贖可憎的人們，某種層面來說，這裏就是地獄的天堂。
好愛這裏的酒精與咖啡因，最推薦「好好活著 Tobe abv. 23%」，因為只有這傢伙瞭解你。
探訪過臺北市數十間咖啡廳與酒吧的我，只有這家是個成功的避難所，沒有低消又沒有限時，讓人想要永遠地住在這裡。","I love the collection of display here. The content of the book can be redeemed and abominable people. In a certain level, this is the paradise of hell.
I love the alcohol and caffeine here, the most recommended ""Tobe ABV. 23%"", because only this guy knows you.
I visited ten cafes and bars in Taipei City. Only this one is a successful shelter. There is no low and limited time. It makes people want to live here forever.",False,0.261,0.065,0.673,0.9552
"酒類品項意外的超多～看得眼花撩亂
而且菜單好有設計感 充滿樂趣的文字貫穿其中 裡面的氛圍很不錯 竟然有同時適合讀書與聊天的空間存在！
沒記錯的話應該是不限時 有低消
離公館捷運站出口非常近 推推
當天造訪時油煙氣味頗重

更
店家回覆說不用低消！
各位帶著你的電腦跟朋友去看漂亮店員姐姐們","There are many accidents on the wine items ~ I can look dazzling
And the menu with a fun design sense runs through the atmosphere that runs through it. It is very good. There is room for reading and chatting at the same time!
If you remember correct
The exit of the MRT station is very close to the exit of the MRT station
The smell of the oil foam during the visit was quite heavy

Even
The store responded that it does not need to be low!
Take your computer with your friends to see the beautiful clerks and sisters",False,0.124,0.039,0.837,0.8928
