Original,EN,Needs Review,Positive,Negative,Neutral,Compound
星期六晚去沒有訂位，雖然等了很久，但整體很喜歡👍🏻 氣氛熱鬧，環境令人很放鬆，特調酒很特別，我個人最喜歡「喝我的濃豆漿」💛,"There is no reservation on Saturday night. Although I waited a long time, I like the atmosphere very lively, the environment is very relaxed, and the special bartender is very special. I personally like ""drinking my strong soy milk"" 💛",False,0.421,0.037,0.542,0.9708
"位於二樓（爬起來有三樓感），內裝復古，燈光昏暗的酒吧“離騷”。

食物選擇沒有酒多，點了一盤綜合滷味下酒，附一小碟辣油，切的很薄好入口，味道偏甜。

酒呢，一般我都點[長島冰茶]，這次也不例外，但調出來的味道我沒有很愛，反倒是另一杯[金湯尼]，有著蜂蜜香氣喝起來順口，接下來兩杯蘋果的跟香蕉的調酒也沒有很喜歡，大香蕉那杯有放奶酒，香蕉氣味濃厚，但沒有氣泡整體喝起來就會比較膩，我當天挑酒的眼光不好。

有wifi
可刷卡","It is located on the second floor (the third floor has a third floor). The interior is retro and the dim light.

There is no more wine in the food. I ordered a plate of comprehensive lochi and liquor, attached to a small dish of spicy oil.

Wine, usually I ordered [Long Island Ice Tea]. This time, this time is no exception, but I do n’t love it very much. Instead, it ’s another cup [Kim Tony]. I do n’t like the bartender with bananas. The big banana has milk wine. The banana smell is strong, but it will be greasy without bubbles. I have a bad vision of picking wine that day.

There are wifi
Credit card",False,0.152,0.058,0.791,0.9319
"復古風的餐酒館
會不會讓你想到之前很紅的華燈初上
店內的上海懷舊風情氛圍很棒
店內生意也相當好 還有不少觀光客

可以來用餐 餐點選擇也不少
醉雞泡麵跟花雕泡麵還蠻多人點的！

當天是跟朋友來小酌 所以就沒有點餐點的部分
酒單可以選擇的也很多
最特別的就是中藥調酒部分了！
讓我們研究最久！
妹紙特調的酒單
品名也是直白的讓大家想笑！

不限時  不收服務費超佛！
而且買單後還招待雞尾酒🍹
不定期還有駐店活動

整體氣氛和服務都覺得很棒
很適合聚會聊天","Retro Wind Restaurant
Will you make you think of the red lanterns that were very popular before?
The nostalgic atmosphere in Shanghai in the store is great
The business in the store is quite good and there are many tourists

You can have a lot of choices for meals
There are quite a lot of people with drunk chicken instant noodles and flowers sculpting noodles!

On the same day, I came with friends to drink, so there was no order of ordering
You can choose a lot of wine lists
The most special is the alcoholic part of Chinese medicine!
Let's study the longest!
Sister paper special wine list
The name of the product is also straightforward to make everyone want to laugh!

Unlimited service fee super Buddha!
And after buying the order, I also entertain cocktails 🍹
There are also resident activities

The overall atmosphere and service are great
Very suitable for party chat",False,0.208,0.026,0.766,0.9869
"台北cp值很高的酒吧😻 氣氛很好～～
回訪好多次！酒好喝、鹹食也好吃！
還都會送桂花釀的 shot！","The atmosphere of the bar with a high CP value in Taipei is very good ~~
Many times!The wine is delicious and the salty food is delicious!
Also will send osmanthus stuffed shot!",False,0.324,0.0,0.676,0.9309
還不錯~只是跟朋友一致認為酒有點小杯😅因為有點餐點有明確說酒都要後上，結果還是有先來一杯，之後吃完我的原先上的那杯很快就送上來..感覺就是放到我吃完就送上剛來的那杯😅但我朋友的有時間差送上來~但撇除這感覺，酒好喝、服務是好的！也沒服務費！氛圍也不錯！離開還有送迷你杯的桂花小米酒，朋友說還會想再來,"It's not bad ~ I just agree with my friends that the wine is a little bit of a small cup. Because there is a little meal, it is clear that the wine is going to go. It feels like to put it after I finished eating the cup I just came, but my friend has time to send it up ~ But eliminating this feeling, the wine is good and the service is good!No service fee!The atmosphere is also good!Leaving, there are also osmanthus Xiaomi wine who sent a mini cup. Friends said that they would want to come again",False,0.221,0.0,0.779,0.9714
"黃金醉羅漢 $280 前調是羅漢果，後調金桔，甘草跟蜂蜜感覺完美的過渡了這兩個味道，很特別好喝！
桂花釀 $280 酸酸甜甜的，喝起來很順，很讚！！！","Gold Drunk Luo Hang $ 280 The front adjustment is Luo Han Guo. After the kumquat, licorice and honey feel perfectly transition these two flavors, it is very delicious!
Osmanthus is $ 280 sweet and sour, and it tastes smooth and very good!IntersectionIntersection",False,0.221,0.045,0.733,0.8854
"調酒類（包含中藥系列）不錯喝，但都是偏甜～店家事後有說，可以反應做調整，經典酒系列，就真的太淡了⋯
這次沒有點主食，下次會試試。生意很好，相對某些位置會跟隔壁桌較靠近。
結論：是ㄧ家會再來及推薦的店！","Blooming (including Chinese medicine series) is good, but it is sweet ~ The store said afterwards that it can be reacted to adjust. The classic wine series is really too light ...
There is no staple food this time, and I will try it next time.The business is very good, and it is closer to the table next door.
Conclusion: It is a shop that will come again and recommend!",False,0.169,0.034,0.797,0.8997
初訪，三人消費約2.9k，建議預約，7點營業前，已不少人排隊等候。不限時，古色古香氛圍悠閒，適合聚會聊天，無服務費。中藥系調酒，相對於妹仔酒，有特色，經典，層次豐富，但份量也較少，推薦江湖玫瑰，甘味人參。妹仔酒，則推欲言柚子，伯爵茶酒。至於絕代雙驕，阿嬤的塔奇拉，則不合口味。食物推薦，秘方綜合滷味拼盤，但還是建議，先在外面小吃一下，哈哈，因為該把錢花在喝酒上。服務親切會再回訪。,"The first visit, the three people spent about 2.9k, it is recommended to make an appointment. Before 7 o'clock, many people have been waiting in line.When it is not limited, the antique fragrance is leisurely, suitable for party chat, no service fees.The traditional Chinese medicine department is bartender. Compared with girls' wine, it has characteristics, classic, rich levels, but there are fewer portions. It is recommended to rose roses, ginseng ginseng.Girl wine, push the grapefruit, the count.As for the peerless twin pride, Grandma's Tachra does not fit the taste.Food recommendation, the secret recipe comprehensive loquat platter, but it is recommended, first of all, haha, because you should spend money on drinking.The service will return to visit again.",False,0.159,0.033,0.808,0.9276
"復古氣氛，晚上應該更讚。
牛肉飯超好吃，滷味也很入味，調酒好喝，唯獨香料奶茶偏淡。","The retro atmosphere should be better at night.
The beef rice is super delicious, and the lochi is also very delicious. The bartender is delicious, but the spice milk tea is light.",False,0.3,0.0,0.7,0.8624
"非常低調的下午茶小店！老上海風格的咖啡店，藏身在忠孝新生站老公寓二樓。

與好友坐窗邊喝喝茶，氣氛滿點。
本次點騷奶茶，是鍋煮鮮奶茶，好喝，奶味香甜。

威士忌手作肉桂捲，香氣十足。
忠孝新生站的下午茶好選擇。

餐點CP值高,價格不錯。","Very low -key afternoon tea shop!The old Shanghai -style coffee shop is hidden on the second floor of the husband's apartment in Zhongxiao Xinsheng Station.

Sitting with friends to drink tea with friends, the atmosphere is full.
This time, the milk tea is cooked with fresh milk tea, which is delicious and sweet.

The whiskey is a cinnamon roll, and the aroma is full.
Afternoon tea at Zhongxiao Xinsheng Station is good.

The CP value of the meal is high, and the price is good.",False,0.232,0.023,0.744,0.9652
