Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"非常非常適合喝酒的一家店
而且不限時
老闆人很好
完全不會有距離感
是我會想再來的店","A shop that is very suitable for drinking
And unlimited time
The boss is very good
There is no sense of distance at all
It's a shop I want to come again",False,0.126,0.062,0.812,0.3167
"食物好吃😋酒好喝
老闆娘又親切 一定再回訪","The food is delicious and wine is delicious
The boss will return to the visit again again",False,0.33,0.0,0.67,0.8126
"好喜歡這間清吧

入口彷彿哈利波特9又4分之3月台

不知道會通往哪裡

很安靜、很悠哉、很簡單、很放鬆

調酒不多，大多都是純飲

而且價格很平價

聽說麻油雞好吃

可惜吃飽了才來","I really like this Qing Dynasty

The entrance seems to be Harry Potter 9 and March 4th

I don't know where to lead

Very quiet, very leisurely, simple and relaxed

There are not many bartending, most of them are pure drinks

And the price is very affordable

I heard that sesame oil chicken is delicious

Unfortunately",False,0.151,0.037,0.811,0.807
"酒吧裡的家常菜太優秀了！冰花煎餃必點好好吃會爆漿冰花煎餃必點冰花煎餃必點冰花煎餃必點冰花煎餃必點！因為煎餃太讚了所以多打幾次提醒大家一定要點！！水餃倒是還好，煎蛋也讚讚滷味也不錯，麻油雞吃的是一種情懷，你有看過邊喝酒邊吃麻油雞的嗎？！這應該只有在台北才有而且是饕客才知道的吃法，老闆人很好！！店內氛圍也很好很有家的感覺！經濟實惠一定會再訪！

冰花煎餃必點！！會一秒到日本酒吧的感覺！吃煎餃配啤酒～～～
冰花煎餃必點！！","The home -cooked food in the bar is too good!Binghua fried dumplings will be delicious and can explode ice flowers fried dumplings must order ice flower fried dumplings.Because the fried dumplings are too praised, I will make a few more times to remind everyone that you must order!IntersectionThe dumplings are okay, and fried eggs also praise Jiewei. It is a kind of feelings for sesame oil chicken. Have you ever seen drinking sesame chicken while drinking?IntersectionThis should only be in Taipei and it is a way of eating that customers know. The boss is very good!IntersectionThe atmosphere in the store is also very good and home!Economic benefits will definitely visit again!

Binghua fried dumplings must order!IntersectionIt will feel like a second in Japan!Eat fried dumplings with beer ~~~
Binghua fried dumplings must order!Intersection",False,0.162,0.06,0.778,0.966
"在這裡可以盡情酌飲，空間氛圍很舒適讓人放鬆。
冰花煎餃  滷味拼盤  雞胗 起司 每道都建議點來嚐嚐味道，老闆娘手藝超好的。
還有可愛黑嚕嚕，下次我還會再帶罐罐去看妳喔。","You can drink it here. The space atmosphere is very comfortable and relaxed.
Binghua fried dumplings, the cheese of the chicken picker, the cheese of the chicken, the cheese of the chicken, the cheese of the chicken is recommended to taste the taste. The boss is super good.
There is also cute black 次, next time I will take a can to see you.",False,0.242,0.017,0.741,0.9542
"店家整體感覺非常舒服，老闆娘人非常好，會關心調酒的口味。
威士忌可樂雖然非常常見，但這邊的不會太水。微甜但帶有波本香的口感蠻不錯的。
二行頭是我第一次嘗試的調酒，非常在地是由米酒+保力達做的調酒。
個人覺得口味非常順口，但某種層面上很像中藥或沙士的味道。
一杯50，非常特別且划算，很推薦大家試試看。

食物方面並沒有嘗試，但冰花煎餃據說非常優秀。
店家位置並不是很好找，在一個很狹窄的樓梯間上去的二樓。

整體是非常推薦的小酒吧，喜歡純飲酒類（威士忌尤其）跟在地調酒的很推薦來試試看！","The store feels very comfortable as a whole. The boss is very good and will care about the taste of bartender.
Although the whiskey is very common, it will not be too water here.The slightly sweet but Bubonxiang taste is pretty good.
The second line is the first time I tried to bartender. It was very local wine tuning made of rice+Polyda.
Personally, I think the taste is very smooth, but it looks like the taste of Chinese medicine or Shashi in a certain level.
A cup of 50, very special and cost -effective, I recommend everyone to try it.

Food is not tried, but Binghua fried dumplings are said to be very good.
The location of the store is not easy to find, on the second floor of a narrow stairwell.

Overall is a very recommended small bar. I like pure drinking (especially whiskey). It is recommended to try on the local bartender!",False,0.243,0.024,0.733,0.9904
神秘的地方，從外觀看不曉得這裡藏了一間酒吧！風格蠻獨特的！,"In the mysterious place, I don't know from the appearance that a bar is hidden here!The style is quite unique!",False,0.0,0.0,1.0,0.0
酒不貴，但氛圍比較像居家小餐廳，想要安靜又有好吃的食物應該就適合這家。Piii ◉‿◉,"The wine is not expensive, but the atmosphere is more like a small restaurant at home. If you want to be quiet and delicious, you should be suitable for this.Piii ◉‿◉",False,0.267,0.0,0.733,0.8804
剝皮辣椒雞湯很好喝，酒類很平價，餐點平價又好吃！很值得來看看！,"The peeling pepper chicken soup is delicious, the alcohol is very affordable, the meal is cheap and delicious!Very worth seeing!",False,0.256,0.0,0.744,0.7339
平價的老酒吧 價格親人 老闆娘態度親切 純喝酒 聊天的好地方,"A cheap old bar price loved ones, the boss of the boss, the attitude of the mother -in -law, kindly drink, drink and chat, a good place",False,0.294,0.0,0.706,0.875
