Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"剛好到金研院考試路過，非常美式的早午餐，吃完超級飽~
薯泥好吃，軟法也恰到好處，如果有奶油就更好了
菜單品項很多，下次會想再訪試試其他的","I just went to the Jinyan Institute to take the exam. It was very American -style brunch. After eating, I was super full ~
The potato puree is delicious, and the soft method is just right. It would be better if there is cream
There are many menu items, and I will try to try again next time",False,0.16,0.0,0.84,0.8885
"闆娘很可愛說她沒朋友，所以開店來交朋友
真心覺得很感謝她這個明智的決定！
讓偶然路過的我一試成主顧～😋
深夜問題多，這裡沒有
只有美食和美酒🥰
推～闆娘私房任何一道料理～","Ban Niang is very cute and said that she has no friends, so she opens a shop to make friends
I really feel thank you for this wise decision!
Let me pass by accident and try to make a master -the master ~ 😋
There are many problems late at night here
Only food and wine 和
Push ~ Any food in Ban Niang's private house ~",False,0.144,0.179,0.677,-0.4678
東西真的超好吃的啦，老闆娘也很健談，只能說100分,"The things are really delicious, the boss is also very talkative, and can only say that 100 points are 100 points",False,0.166,0.0,0.834,0.6115
超讚的酒吧～酒好喝 炒泡麵也好吃！大推,The superb bar ~ wine is delicious and fried noodles are delicious!Push,False,0.447,0.0,0.553,0.8439
氣氛不錯的酒吧，東西也很好吃！,"Bar with good atmosphere, things are also delicious!",False,0.535,0.0,0.465,0.784
"老闆很親切
會依照每個人的喜好來推薦適合的調酒
同行的友人都覺得適合又好喝
新開幕的店
環境和廁所都很乾淨
之後還會想約朋友來","The boss is very kind
Will recommend suitable bartending according to everyone's preferences
Friends who accompany you feel suitable and delicious
Newly opened shop
The environment and the toilet are very clean
After that, I would like to ask friends",False,0.398,0.0,0.602,0.9676
"應該是幾個朋友一起創業開的店
有別於一般的酒吧
這邊除了調酒、啤酒外，
也照顧了不太能喝酒的族群
有無酒精飲料
喝了酒之後
還有好喝的茶類可以醒酒
老闆們人很親切
太喜歡這裡的環境和飲品了
已經連續兩個週末都來這兒報到
大推","It should be a few friends to start a business together
Different from ordinary bars
In addition to bartending and beer here,
I also take care of the ethnic group that is not able to drink
Whether there is a wine fine drink
After drinking
There are delicious tea to wake up
The bosses are very kind
I like the environment and drink here so much
Come here for two consecutive weekends to report
Push",False,0.209,0.0,0.791,0.9535
"老闆們親切友善、酒品好喝、食物也好吃，份量大方，今天的每日湯品竟然是鮮魚湯！！！讚爆

（水餃跟湯都很讚","The bosses are kind and friendly, the wine is delicious, the food is also delicious, and the portion is generous. Today's daily soup is actually fresh fish soup!IntersectionIntersectionPraise

(Dumplings and soup are all very good",False,0.449,0.025,0.525,0.9712
附近最讚的酒吧，東西好吃老闆親切，酒的部分可以請老闆推薦，隱藏版菜單大推,"The best bars nearby, the boss is delicious, the wine can be recommended by the boss, and the hidden menu push",False,0.35,0.0,0.65,0.8658
氣氛佳適合朋友一起來喝酒的地方,The atmosphere is good for friends to drink together,False,0.462,0.0,0.538,0.7184
老闆很親切，店裡氣氛很chill，調酒好喝，鹹食很棒,"The boss is very kind, the atmosphere in the store is very chill, the bartender is delicious, and the salty food is great",False,0.365,0.0,0.635,0.9099
"調酒好喝 東西好吃 老闆娘很chill
聚會好地方","Blooming delicious food Delicious boss, the boss is very chill, very chill
Good place",False,0.49,0.0,0.51,0.8905
東西多樣化，好吃！價錢公道！氣氛也很好👍！  台電大樓捷運站旁邊！下次一定會再來,"Things are diverse, delicious!Fair price!The atmosphere is also very good!Next to the Taipower Building MRT Station!Will come again next time",False,0.0,0.0,1.0,0.0
"朋友介紹的店。
CP值非常高，東西超級好吃真心不騙。","The shop introduced by a friend.
The CP value is very high.",False,0.359,0.0,0.641,0.6808
女老闆親切貼心服務，值得來小酌一杯！,"The female boss is intimate and intimately serving, it is worth a drink!",False,0.154,0.0,0.846,0.2942
真的很棒的飲料和氛圍！一定會回來:),A great drink and atmosphere!I will definitely come back :),False,0.59,0.0,0.41,0.8777
