Original,EN,Needs Review,Positive,Negative,Neutral,Compound
離古亭站1-2號出口走路約10-15分可到，晚上照明充足有警察巡邏，往北騎自行車可到馬場町大稻埕社子島接關渡淡水等，往南騎自行車可到公館景美木柵或接到新店右岸自行車道直達碧潭，河濱公園佔地廣大運動的人很多,"It is about 10-15 points for exit from Guting Station to 2-2. At night, the lighting is full of police patrols. Riding a bicycle in the north can go to Malaidachi Dadaocuki Island. When you go to the Mansion Mansion, or receive the bicycle lane from the right bank of the new store to Bitan, there are many people in the riverside park occupying the majority of sports.",False,0.0,0.0,1.0,0.0
福和橋下有溜滑梯，水管造型跟磨石的，小朋友玩的很開心，另外還有沙坑跟水龍頭，玩沙完可以簡單沖洗一下，可惜橋下有躲鴿子，所以地上有很多鳥便便。,"There is a slide under the Bridge, the shape of the water pipe and the molar. The children are very happy. In addition, there are sand pits and faucets. You can simply rinse it after playing with sand. Unfortunately, there are hiding pigeons under the bridge, so there are many bird poops on the ground. Essence",False,0.093,0.074,0.833,0.2944
臨近新店溪，是個散步、跑步、騎車的好地方。附近的客家文化主題公園及公館商圈，也是好逛的所在哦。,"Near Xindianxi is a good place for walking, running, and cycling.The nearby Hakka Cultural Theme Park and the Mansion Business District are also easy to visit.",False,0.195,0.0,0.805,0.7003
"專用道適合騎長距離的，可以從新店一路到三重都沒問題！

還有一個營造多年有許多幫助取景拍照裝飾的「婚紗公園」但幾乎沒有看過拍婚紗。

傍晚日落後不適合活動，除了球場外普遍缺乏照明會有安全上的疑慮。","The special lane is suitable for long distances, and it is okay to go all the way from the new store to triple!

There is also a ""wedding park"" that has created many years of help to take pictures and decoration but has hardly watched wedding dresses.

In the evening, the backwardness is not suitable for activities. Except for the lack of lighting outside the court, there will be safety doubts.",False,0.132,0.072,0.796,0.4389
第一次來這裡，超適合親子活動，可以租借腳踏車很方便，腳踏車騎乘的路線都規劃很好，沿路都可以停下來拍照，建議天氣涼爽再去,"For the first time, it is suitable for parent -child activities. It is convenient to rent bicycles. The routes of bicycles are well planned. You can stop along the road.",False,0.065,0.068,0.867,-0.0258
公園內很多不錯的拍照景點，蠻適合去走走的，假日休閒的好去處。,"There are many good camera attractions in the park, which is quite suitable for walking.",False,0.305,0.0,0.695,0.6908
騎腳踏車經過這裡景色超怡人，帶著孩子走走是好選擇,"Riding a bicycle passing here is super pleasant, and it is a good choice to walk with your children.",False,0.387,0.0,0.613,0.8779
視野遼闊和大片的綠地，休閒騎單車的好去處。,"Vigorous vision and large green space, a good place for leisure cycling.",False,0.329,0.0,0.671,0.5994
有綠地，有水，是散步、騎自行車的好去處！,"There are green spaces, water, and a good place for walking and cycling!",False,0.21,0.0,0.79,0.4926
"單車運動場
單槓場旁草地，仔細尋找，可見美麗小植物","Bicycle sports field
Single barcare grassland, look carefully, you can see the beautiful small plants",False,0.293,0.0,0.707,0.6597
