Original,EN,Needs Review
"超好入口～不貴！
調酒師的個性充份展現在每一杯調酒！好喝又驚喜～伴隨著自己喜歡的音樂！舒服！建議點一杯：「R另！」與其說製作一杯酒品…不如說創造你我回憶❤️🧡❤️🧡❤️🧡","Super good entrance ~ Not expensive!
The personality of the bartender is fully displayed in every cup of bartender!It's delicious and surprised ~ accompanied by your favorite music!Comfortable!It is recommended to order a glass: ""R Another!"" Rather than making a glass of wine ... It is better to create you and I remember ❤️🧡❤️🧡❤️🧡",False
位置方便，氣氛非常好，調酒也非常用心，價格也合理，服務還不錯，很棒的一晚！,"The location is convenient, the atmosphere is very good, the bartender is also very attentive, the price is reasonable, the service is not bad, it is great one night!",False
一個非常舒服的地方，適合小酌聊天！咖喱飯好吃，搭配的紅酒也很棒！調酒我尬意👍🏻,"A very comfortable place, suitable for drinking!The curry rice is delicious, and the red wine is also great!I am embarrassed",False
"目前去過所有酒吧裡面最喜歡的一家！從前年陸陸續續來了三四次了，來之前要先預約！（很重要）打電話才會幫你開門，很喜歡這個設計，讓裡面的客人不會有隨時一直有人進來的感覺！
店內空間很寬敞，座位以酒吧來說算是足夠，裝潢高檔典雅，沒有酒單，但調酒價格大概400～500我認為cp值非常非常高，調酒師各個都非常專業，問任何酒的問題都能回答你，調的每一杯酒都能詳細說明，重點是味道都非常好，朋友們都很認可。
重點是調酒師們都很會聊天，很看到很多常客跟店家好像朋友一樣在聊天，整固氣氛非常喜歡，如果訂位得到的話非常推薦一定要來一次看看！","I have been to all my favorite in the bar!Since the previous year, Lu has been three or four times one after another, and you have to make an appointment before you come!(Very important) Calling will help you open the door. I like this design very much, so that the guests inside will not feel like someone comes in at any time!
The space in the store is very spacious. The seats are enough in the bar. The decoration is high -end and elegant. There is no wine list, but the price of bartender is about 400-500 You can answer you. Every glass of wine that adjusts can be explained in detail. The focus is that the taste is very good, and friends are very recognized.
The point is that the bartenders are very good at chatting. I see that many frequent customers are chatting like friends like friends. The fixed atmosphere likes it very much. If you get a reservation, it is recommended to see it once!",False
"沙發區座位很舒服，音樂很chill
無酒單要自己描述想要的調酒，點了三杯都很好喝！ （紫蘇、接骨木花、檸檬像環遊世界）只是可能因為是星期五晚上人太多會等久一點

另外網路看到有咖哩來的時候沒有QQ, 不過他們說可以ubereat😂","The seat area is very comfortable and the music is very chill
The wine -free list has to describe the desired bartending by yourself, and it is delicious when you ordered three cups!(Perisu, bone wood flowers, lemons are like traveling around the world) but may be because there are too many people on Friday night, I will wait a little longer

In addition, there is no QQ when I see curry on the Internet, but they said that it can be ubereat😂",False
"一個人來也很ok的酒吧，調酒師親切、好聊！
期待下次來可以吃到餐點。","A bar that is very OK for a person is kind and talked about!
Looking forward to the next time you can eat meals.",False
"驚艷不已的紫蘇酒特調！
威士忌專門不只懂威士忌
氣氛也很棒
週末還有DJ駐場 不過位置不多
真的需要訂位～","Stunning perilla wine special tune!
Whiskey not only understands whiskey
The atmosphere is also great
There are also DJs in the weekend but there are not many positions
Really need a reservation ~",False
來之前記得先電話訂位，不然門是鎖著的不會讓人進去。調酒非常的優質，特別推薦他們的紫蘇梅特調！威士忌的選擇也相當多。座位十分寬敞舒服。十分值得前往！,"Before you come, remember to call your place, otherwise the door is locked and will not let people go in.The bartending is very high -quality, especially recommending their ameummut!There are quite a lot of whiskey choices.The seats are very spacious and comfortable.Very worth going!",False
Bartander 很好聊，調酒也很好喝，鐵觀音很棒，地點也非常隱密，美中不足是沒有禁菸區,"Bartender is very good to talk, the bartending is also very delicious, Tieguanyin is great, and the location is very secretive.",False
非常有氣氛的一家預約制酒吧，調酒好喝、牛肉咖喱超級美味！,"A very atmosphere of appointment bars, sobying is delicious, beef curry is super delicious!",False
"別具特色的lounge bar

沒有宣囂的電音
回到單純放鬆的自己","Unique Lounge Bar

The electronic sound without Xuan Tu
Back to the simply relaxed self",False
咖喱飯好吃😋配上蔥花後是另一個境界😍😍調酒也好喝👍 …,"Curry rice is delicious. After with the onion flowers, it is another realm.",False
"好喝的酒，每杯酒跟藝術品一樣
Bartender每一位都很好相處跟聊天","A delicious wine, each glass of wine is the same as artwork
Every one Bartender is very good to chat with each other",False
燈光美氣氛佳，酒都是依自己的喜好特調👌 …,"The lights are beautiful, and the wine is special according to your own preferences ...",False
"酒類非常豐富
各式經典調酒都有
喜歡喝單杯酒的也可以跟bartender 說，上次去喝到不少好喝的威士忌！

整體裝潢很舒服，內部比較昏暗，客人之間比較不會互相打擾，喜歡有隱私的人非常適合！

建議要去之前先電話預約，不然有時候會客滿囉～","The wine is very rich
All kinds of classic bartender are available
Those who like to drink a glass of wine can also tell Bartender that I went to drink a lot of delicious whiskey last time!

The overall decoration is very comfortable, the interior is relatively dim, and it is less disturbing between guests. People who like privacy are very suitable!

It is recommended to make an appointment before you go, otherwise it will be full ~",False
日式酒吧，講究的調酒，偏高的價位，空間隱私感高。,"Japanese -style bar, exquisite bartending, high price, high space privacy.",False
"珍惜生命，遠離A light!

無酒單，店員還不會介紹，一直推銷大家先來一杯低酒精漱口，即便已經拒絕了還一直狂推銷。我們想點酒精濃度比較高的調酒，店員還一直囉嗦說這個酒精濃度比較高，要我們點酒精濃度低的，煩死！我們都已經表達了只想要點一杯還一直跳針是怎樣！

我們也表達想要點不一樣的酒，店員還說你們這樣要等很久喔，要點一樣的酒才快！（明明當時店裡才5, 6個客人）。我們回說想要喝不同的酒，比較有趣，店員又說：不會啊，也是有客人來開一瓶紅酒大家一起喝！！！真心不懂這家店到底是怎麼一回事請到這樣的店員？？？

我們觀察別桌點什麼酒，發現非常有趣的現象，居然連續兩桌四人以上的桌都點一模一樣的酒，紫蘇調酒！試想要有多低的機率可以達成這樣的現象！店員到底要能多不會推薦才能解鎖這樣的成就！

結論：不要浪費你的生命跟金錢好嗎？台北還有很多酒吧比這間好！A light不好玩，裝潢普通，酒普通，店員超瞎！","Cherish life and stay away from A Light!

There is no wine list, and the clerk will not introduce it. I have been selling a cup of low alcohol and mouthwash, even if they have rejected, they have been selling madly.We want to order the alcohol with a high concentration of alcohol. The clerk also said that the concentration of this wine is relatively high. We need to order the concentration of the alcohol, which is boring!We have all expressed what to just want to order a cup and what happened!

We also expressed that they want to order different wines. The clerk also said that you have to wait a long time.(Obviously only 5, 6 guests in the store at that time).We said that if you want to drink different wines, it is more interesting. The clerk also said: No, there are guests to open a bottle of red wine for everyone to drink together!IntersectionIntersectionI really do n’t understand what this shop is going to come to such a clerk?IntersectionIntersection

We observe what wine is ordered, and find very interesting phenomena. Actually, more than two tables and more tables in a row are the same.Try how low you want to reach this phenomenon!In the end, the clerk must not be recommended to unlock such achievements!

Conclusion: Don't waste your life and money?There are many bars in Taipei better than this!A light is not fun, decorated, ordinary wine, and the clerk is super blind!",False
台北最愛的bar！放鬆微醺的好地方！,Taipei's favorite BAR!Relax of a good place!,False
"稱無酒單還一直推銷批發調酒？
（請看Ching Chi  1顆星評論 寫太好了）

太晚看到Ching chi 的評論了，遺憾又發生了

0）店員一樣強調我們是沒酒單
1）點酒體驗差 -
也不能從基底給建議（我想威士忌底的也推薦不出來）也不行從經典調酒提供推薦，只問你喜歡甜的還是酸的？？？ 我最後點了所謂比較tropical 的酒

2）強推「批發」調酒 -
好不容易已經點完上述調酒了，隔2分鐘還是跑來問要不要嘗試紫蘇調酒比較快上，我們還是被推銷了紫蘇。 以為是第一杯要改成紫蘇調酒，結過原本點的較tropical 調酒一樣同時間製作，還緊接紫蘇調酒不久後跟著上。 還上錯！！ 點tropical 給我old fashion?? 溝通非常非常非常的差

3）同店員客氣的嗆：「你們知道這是誰開的店嗎？注意一點」
我們坐在沙發區，與吧台區有約5公尺寬的走道，店員竟然特地來請我們不要影響到走道，請我們不要用有靠背的椅影響走道，用板凳往沙發區坐。管完秩序就算了，隔一下還來嗆「你們知道這是誰開的店嗎？你們注意一點」

酒真的普通。不知道是無酒單還是忘記印酒單。有的話大概也只會有紫蘇、接骨木…吧。沒能力介紹無酒單，就不要一直強推批發的調酒。很便宜行事。Cheap ！

我「最親愛的」老闆， 這間店我下次再提起就是連名帶姓，謊稱無酒單卻是疏遠的可以～

你的員工就代表你","Said that there is no wine list and has been selling for wholesale and bartending?
(Please see Ching Chi 1 star comment is so good)

Seeing Ching Chi's comments too late, regrettable happened again

0) The clerk also emphasizes that we have no wine list
1) Poor wine experience-
It is not possible to provide recommendations from the base (I think the whiskey bottom can not be recommended) or it can not be recommended from the classic bartender. I just ask if you like sweet or sour?IntersectionIntersectionI finally ordered the so -called tropical wine

2) Strong push ""wholesale"" bartender-
After finally ordering the above -mentioned bartending, I still came to ask if I wanted to try the purple sake of alcohol, and we were still promoted.I thought it was the first cup to be changed to perilla mixing. The original point was made as time than Tropical bartending, and it was followed by Periste's alcohol.Also wrong!IntersectionClick Tropical to give me Old Fashion ?? communication is very, very very poor

3) The same as the clerk was polite: ""Do you know who opened the shop? Pay attention""
We sat in the sofa area and had about 5 meters wide aisle with the bar area. The clerk came to ask us not to influence the aisle. We should not use a chair with a back to affect the walkway and sit on the sofa area with a bench.After finishing the order, let's take a look at ""Who do you know who opened this store? Pay attention""

The wine is really ordinary.I don't know if there is no wine list or forgot to print the wine list.If you have any, there will be only purple Soviets, bone wood ...If you are not able to introduce no wine list, don't keep pushing for wholesale.Very cheap.Cheap!

My ""dearest"" boss, I will mention this shop next time I will bring the name with the surname, but lies that the wineless list is alienated ~

Your employee represents you",False
氣氛環境都很好，就是調酒味道可以再加強,"The atmosphere environment is very good, that is, the taste of bartender can be strengthened again",False
調酒好喝，放鬆好地方,"Blooming is delicious, relax a good place",False
舒適空間 ， 簡單卻也不簡單的調酒,"Comfortable space, simple but not simple bartending",False
"相當的隱匿，相當的安靜,店內暗沉很有 fu，只是當天喝的威士忌調酒個人覺得普通，但價格讓人嚇一跳 要480，也不是原酒，單純論氣氛是很不錯有四分，但如果加上酒好喝度跟 CP值，就只能給三分了","It is quite hidden and quite quiet. The dullness in the store has a FU, but the whiskey that the whiskey drinking that day personally feels ordinary, but the price is scary 480, nor is it the original wine. The atmosphere is very good. But if you add the goodness of the wine and the CP value, you can only give three points",False
需要認識的人帶進去。地方隱密，服務到位，調酒表現優秀,"People who need to know.Local hidden secrets, service in place, excellent bartending performance",False
舒服的喝酒環境，好聽的音樂配上好酒！真的身心舒暢😍😍😍😍😍,"A comfortable drinking environment, good music with good wine!Really physically and mentally relieved",False
每次都有很棒的驚喜。。。,There are great surprises every time.EssenceEssence,False
店內感覺熟客居多，老闆會到處打招呼，舒適輕鬆的氛圍～調酒也好喝,"I feel mostly cooked in the store, and the boss will say hello everywhere. A comfortable and relaxed atmosphere ~ Alcohol is also delicious",False
"酒吧氣氛非常好，從開店去到現在
不太希望太多人來哈哈哈哈會訂不到位置(;´༎ຶД༎ຶ`)","The atmosphere of the bar is very good. From opening the store to the present
I don’t want too many people to come to the place if you come to the place (;; ´༎ຶд༎ຶ `)",False
預約制的酒吧，調酒師超帥，酒都用的很好，調酒也超好喝，大推,"The bartender is super handsome, the wine is very good, and the bartending is also super delicious.",False
地點隱密、裝潢氣氛跟調酒味道都不錯，服務人員專業貼心幽默，美中不足是較高的定價跟不禁菸，只要店內有吸煙人士體驗感就立刻下降，疫情期間不禁菸的政策也應該調整，不然可惜了預約制。,"The location of the location, the decoration atmosphere and the taste of bartending are good. The professional and intimate humor of the service personnel. Otherwise, it is a pity.",False
感覺很神秘的店家，無酒單，但調酒師的功力非常的好喔！,"It feels very mysterious shop, without wine list, but the skill of the bartender is very good!",False
店員推銷卻難理解顧客需求，或說點不同的選項可能要等很久（但明明沒坐滿）,"It is difficult to understand the needs of customers when it is promoted by the clerk, or that different options may have been waiting for a long time (but it is obviously not full)",False
在紙醉金迷的夜台北，想找個舒服不喧譁的地方喝上兩杯，A Light絕對是個你會流連忘返的地方,"In the night Taipei of the drunk gold fans, I want to find a comfortable place to drink two glasses. A Light is definitely a place you will linger.",False
酒保 柏寬 態度親切友善 調出來的酒 好喝極了 我愛A Light 我愛柏寬,Jiu Bao Bai Kuan's attitude is kind and friendly.,False
"環境好 可惜 沒有提供餐了
不知是否為長期停售","It's a pity that there is no meal anymore
I wonder if it is a long -term suspension",False
"調酒不知道在喝什麼
整間店都是菸味","I don't know what to drink bartender
The whole store is full of smoke",False
雖然給1星他也不會倒,Although he will not pour 1 star,False
沒什麼好說的，就是優秀。,Nothing to say is excellent.,False
同價位有更好的選擇,There is a better choice at the same price,False
"氣氛很熱, 原來都是妹迷","The atmosphere is very hot, it turned out to be a fan fan",False
